	PMCID	SENTENCE_NUM	SENTENCE_START	SENTENCE_END	WORD	POS_TAG	WORD_START	WORD_END	BIO_TAG	PMC_MENTION_ID	ONTOLOGY_CONCEPT_ID	ONTOLOGY_LABEL
0	PMC4653418.nxml.gz	PMC4653418.nxml.gz_0	0	205	Risk	NN	0	4	O	None	None	None
1	PMC4653418.nxml.gz	PMC4653418.nxml.gz_0	0	205	factors	NNS	5	12	O	None	None	None
2	PMC4653418.nxml.gz	PMC4653418.nxml.gz_0	0	205	for	IN	13	16	O	None	None	None
3	PMC4653418.nxml.gz	PMC4653418.nxml.gz_0	0	205	gestational	JJ	17	28	O	None	None	None
4	PMC4653418.nxml.gz	PMC4653418.nxml.gz_0	0	205	diabetes	NNS	29	37	O	None	None	None
5	PMC4653418.nxml.gz	PMC4653418.nxml.gz_0	0	205	mellitus	VBP	38	46	O	None	None	None
6	PMC4653418.nxml.gz	PMC4653418.nxml.gz_0	0	205	in	IN	47	49	O	None	None	None
7	PMC4653418.nxml.gz	PMC4653418.nxml.gz_0	0	205	a	DT	50	51	O	None	None	None
8	PMC4653418.nxml.gz	PMC4653418.nxml.gz_0	0	205	sample	NN	52	58	O	None	None	None
9	PMC4653418.nxml.gz	PMC4653418.nxml.gz_0	0	205	of	IN	59	61	O	None	None	None
10	PMC4653418.nxml.gz	PMC4653418.nxml.gz_0	0	205	pregnant	JJ	62	70	O	None	None	None
11	PMC4653418.nxml.gz	PMC4653418.nxml.gz_0	0	205	women	NNS	71	76	O	None	None	None
12	PMC4653418.nxml.gz	PMC4653418.nxml.gz_0	0	205	diagnosed	VBN	77	86	O	None	None	None
13	PMC4653418.nxml.gz	PMC4653418.nxml.gz_0	0	205	with	IN	87	91	O	None	None	None
14	PMC4653418.nxml.gz	PMC4653418.nxml.gz_0	0	205	the	DT	92	95	O	None	None	None
15	PMC4653418.nxml.gz	PMC4653418.nxml.gz_0	0	205	disease	NN	96	103	O	None	None	None
16	PMC4653418.nxml.gz	PMC4653418.nxml.gz_0	0	205	Background	NNP	105	115	O	None	None	None
17	PMC4653418.nxml.gz	PMC4653418.nxml.gz_0	0	205	The	DT	116	119	O	None	None	None
18	PMC4653418.nxml.gz	PMC4653418.nxml.gz_0	0	205	known	VBN	120	125	O	None	None	None
19	PMC4653418.nxml.gz	PMC4653418.nxml.gz_0	0	205	risk	NN	126	130	O	None	None	None
20	PMC4653418.nxml.gz	PMC4653418.nxml.gz_0	0	205	factors	NNS	131	138	O	None	None	None
21	PMC4653418.nxml.gz	PMC4653418.nxml.gz_0	0	205	for	IN	139	142	O	None	None	None
22	PMC4653418.nxml.gz	PMC4653418.nxml.gz_0	0	205	Gestational	NNP	143	154	O	None	None	None
