As	O
four	O
SNPs	O
were	O
assessed	O
,	O
a	O
Bonferroni	O
correction	O
was	O
used	O
to	O
account	O
for	O
multiple	O
testing	O
.	O

Maternal	O
and	O
cord	O
blood	O
were	O
collected	O
for	O
determining	O
the	O
25	O
(	O
OH	O
)	O
D	O
level	O
.	O

We	O
fitted	O
generalized	O
linear	O
models	O
,	O
using	O
a	O
log	O
-	O
link	O
function	O
,	O
to	O
derive	O
relative	O
risk	O
(	O
RR	O
)	O
and	O
95	O
%	O
confidence	O
intervals	O
(	O
95	O
%	O
CIs	O
)	O
[	O
29	O
,	O
30	O
]	O
of	O
the	O
associations	O
between	O
sleep	O
duration	O
and	O
snoring	O
variables	O
with	O
glucose	O
intolerance	O
and	O
GDM	O
risk	O
.	O

Among	O
the	O
factors	O
evaluated	O
in	O
our	O
study	O
,	O
area	O
of	O
residence	O
,	O
level	O
of	O
education	O
and	O
marital	O
status	O
were	O
associated	O
with	O
the	O
intake	O
of	O
folic	O
acid	O
during	O
pregnancy	O
,	O
independently	O
of	O
the	O
number	O
of	O
prenatal	O
visits	O
.	O

Neither	O
BMI	O
,	O
nor	O
percent	O
fat	O
were	O
found	O
to	O
correlate	O
with	O
cathelicidin	O
concentration	O
.	O

Ensuring	O
adequate	O
nutrition	O
during	O
pregnancy	O
is	O
one	O
of	O
the	O
key	O
actions	O
endorsed	O
by	O
the	O
South	O
African	O
Government	O
to	O
promote	O
optimal	O
early	O
childhood	O
development	O
in	O
an	O
effort	O
to	O
eradicate	O
poverty	O
[	O
25	O
].	O

Specific	O
pharmacological	O
agents	O
for	O
treatment	O
of	O
asthma	O
or	O
allergic	O
diseases	O
must	O
be	O
cautiously	O
selected	O
.	O

Secondary	O
analysis	O
examining	O
baseline	O
data	O
(	O
N	O
=	O
123	O
)	O
from	O
a	O
healthy	O
lifestyle	O
randomized	O
controlled	O
trial	O
conducted	O
in	O
and	O
urban	O
area	O
of	O
the	O
South	O
East	O
