PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES	IGNORANCE_CLASSIFICATION
PMC4954778.nxml.gz	0	['Obesogenic phenotype of offspring of dams fed a high multivitamin diet is prevented by a post-weaning high multivitamin or high folate diet\n\nAbstract\n\nBackground\nHigh multivitamin (10-fold AIN-93G, HV) diets fed during pregnancy to Wistar rats increase characteristics of metabolic syndrome in offspring when weaned to the recommended vitamin (RV) diet.']	(0, 353)	FALSE
PMC4954778.nxml.gz	1	['Objective\nTo determine if the effects of HV gestational diets on obesogenic phenotypes in the offspring arise as a consequence of altered hypothalamic control of feeding behavior and if their increased food intake could be prevented by feeding them HV or high folate (10-fold folate, HFol) diets.']	(355, 651)	TRUE
PMC4954778.nxml.gz	2	['Methods\nMale offspring of dams fed HV diet during pregnancy weaned to RV, HV or HFol diets were compared to those born to RV dams and weaned to RV diet for 29 weeks.']	(653, 818)	FALSE
PMC4954778.nxml.gz	3	['Food intake over 72 hours and body weight were measured bi-weekly and weekly, respectively.']	(819, 910)	FALSE
PMC4954778.nxml.gz	4	['Glucose response to a glucose load was measured at 18 weeks post-weaning.']	(911, 984)	FALSE
PMC4954778.nxml.gz	5	['Hypothalamic gene expression of feeding-related neuropeptides including neuropeptide Y, pro-opiomelanocortin (POMC), insulin receptor, leptin receptor, brain-derived neurotrophic factor (BDNF), receptors for dopamine (DopaR1/2/5) and serotonin (SeroR1A/2A/2C), as well as global DNA methylation and brain and plasma folate concentrations were measured at 29 weeks post-weaning.']	(985, 1362)	FALSE
PMC4954778.nxml.gz	6	['Results\nHV or HFol pup diets increased brain and plasma folate concentrations and prevented the increase in food intake (5%, P=0.03), body weight (8%, P=0.0006) and glucose response to a glucose load (36%, P=0.02) found in those fed the RV diet.']	(1364, 1609)	FALSE
PMC4954778.nxml.gz	7	['Expression of anorexigenic POMC (P=0.004) and BDNF (P=0.02) was higher, and DopaR1 was lower (P=0.06) in pups fed the HV diet.']	(1610, 1736)	FALSE
PMC4954778.nxml.gz	8	['The HFol pup diet partially brought BDNF to the control level (P=0.02) and lowered SeroR2A (P=0.008).']	(1737, 1838)	FALSE
PMC4954778.nxml.gz	9	['Expression of other genes was unaffected.']	(1839, 1880)	FALSE
PMC4954778.nxml.gz	10	['Global DNA methylation was similar among the diet groups.']	(1881, 1938)	FALSE
PMC4954778.nxml.gz	11	['Conclusion\nThe obesogenic phenotype in offspring from HV fed dams is prevented by feeding HV or HFol pup diets, possibly due to post-weaning modulation of food intake regulatory mechanisms.']	(1940, 2129)	FALSE
PMC4954778.nxml.gz	12	['INTRODUCTION\nDiets consumed during pregnancy and early postnatal life shape the developmental trajectory of the offspring.1,2Although vitamins contribute to all phases of development,3the effects of multivitamin consumption above requirements (but at non-toxic levels) during pregnancy as determinants of physiologic phenotypes of the offspring have received little attention.']	(2131, 2507)	TRUE
PMC4954778.nxml.gz	13	['We have shown recently that feeding a diet containing 10-fold the recommended multivitamin content (HV) to Wistar rats during pregnancy results in increased food intake, obesity and characteristics of the metabolic syndrome in both adult male4and female5offspring weaned to the recommended vitamin (RV) diet.']	(2508, 2816)	FALSE
PMC4954778.nxml.gz	14	['Because the hypothalamus is an important regulator of food intake and appetite control,6it can be hypothesized that the HV diet alters development of feeding neurocircuitry in the offspring resulting in an obesogenic phenotype.']	(2817, 3044)	FALSE
PMC4954778.nxml.gz	15	['Disordered regulation of feeding pathways can affect growth and metabolism, consequently driving the appearance of metabolic syndrome later in life.7,8\nAn extension of the concept that early life factors contribute to chronic diseases is described by the predictive adaptive response (PAR) hypothesis, which suggests that a mismatch between in utero and postnatal environment increases the risk of developing disease in adulthood.9,10It has been proposed that the offspring modify their phenotype based on their in utero environment in order to adapt to the predicted postnatal setting.']	(3045, 3631)	TRUE
PMC4954778.nxml.gz	16	['Based on the PAR hypothesis, the high multivitamin gestational diet would lead to developmental adaptation in the offspring consistent with a high vitamin post-weaning environment.']	(3632, 3812)	FALSE
PMC4954778.nxml.gz	17	['If so, it would be predicted that it is this mismatch between the HV diet fed to the dams and the vitamin content of diets fed to the offspring that leads to an obesogenic phenotype.']	(3813, 3995)	FALSE
PMC4954778.nxml.gz	18	['The effect of high vitamin maternal diets on chronic disease in the offspring can be attributed primarily to epigenetic modulation of gene expression leading to programming of regulatory systems.11Because methyl group vitamins, and specifically folate, have been shown to participate in epigenetic changes through its functions in DNA methylation,12we also fed offspring a high folate (HFol) diet.']	(3996, 4393)	TRUE
PMC4954778.nxml.gz	19	['The control group was offspring fed the RV diet and born to dams fed the RV diet.']	(4394, 4475)	FALSE
PMC4954778.nxml.gz	20	['Therefore, we hypothesized that the effects of HV gestational diets on obesogenic phenotype in the offspring arise as a consequence of altered hypothalamic control of feeding behavior and these effects could be prevented by feeding them HV or HFol diets.']	(4476, 4730)	TRUE
PMC4954778.nxml.gz	21	['Our primary objective was to compare the effects of RV, HV and HFol pup diets on food intake, body weight, glucose control and hypothalamic gene expression of feeding neuropeptides in offspring born to HV dams with offspring born to RV dams and weaned to RV diet.']	(4731, 4994)	TRUE
PMC4954778.nxml.gz	22	['MATERIALS AND METHODS\n\nAnimals and Diets\nFirst-time pregnant Wistar rats (day 2–3 of pregnancy) was purchased from Charles River (Montreal, QC, Canada).']	(4996, 5148)	FALSE
PMC4954778.nxml.gz	23	['The dams were housed individually in ventilated plastic transparent cages with bedding in a 12:12 h light-dark cycle (lights on at 0700 at 22 ± 1 °C).']	(5149, 5299)	FALSE
PMC4954778.nxml.gz	24	['Ad libitum access to food and water was provided throughout the study period.']	(5300, 5377)	FALSE
PMC4954778.nxml.gz	25	['The protocol was approved by the University of Toronto Animal Care Committee.']	(5378, 5455)	FALSE
PMC4954778.nxml.gz	26	['From third day of pregnancy to term, dams (n=10 per gestational diet group) were fed the AIN-93G diet13containing either the RV or HV amount of the multivitamin mix.']	(5456, 5621)	FALSE
PMC4954778.nxml.gz	27	['The composition (in g/kg) of the RV AIN-93G diet is 529.5 cornstarch, 200 casein, 100 sucrose, 70 soybean oil, 50 cellulose, 10 vitamin mixture, 35 mineral mixture, 3 L-cystine, 2.5 choline bitartarate and 0.014 tert-butyl hydroquinone.']	(5622, 5858)	FALSE
PMC4954778.nxml.gz	28	['Because 9.75 g of sucrose is added as a carrier in the 10 g of vitamin mix in the RV diet, we reduced the added sucrose to only 10 g in the HV diet to adjust for the 97.5 g of sucrose from the 100 g of vitamin mix.Figure 1adepicts the study design.']	(5859, 6107)	FALSE
PMC4954778.nxml.gz	29	['Within 24 hours of delivery, each litter was culled to 10 pups to minimize the difference in milk availability.']	(6108, 6219)	FALSE
PMC4954778.nxml.gz	30	['During lactation, all dams were fed the RV diet.']	(6220, 6268)	FALSE
PMC4954778.nxml.gz	31	['At weaning, 10 male offspring (one per dam) per gestational diet group were terminated.']	(6269, 6356)	FALSE
PMC4954778.nxml.gz	32	['All other offspring from dams fed the HV diet were weaned to RV, HV or HFol diets.']	(6357, 6439)	FALSE
PMC4954778.nxml.gz	33	['The RV diet has 2 mg/kg of folate.']	(6440, 6474)	FALSE
PMC4954778.nxml.gz	34	['Thus, to formulate the 10-fold HFol diet, we added 18 mg of folate to make a total of 20 mg/kg.']	(6475, 6570)	FALSE
PMC4954778.nxml.gz	35	['The RV, HV and HFol diets were all of the same energy density (3.8 kcal/g).']	(6571, 6646)	FALSE
PMC4954778.nxml.gz	36	['A control group of offspring from dams fed the RV diet was weaned to the RV pup diet for 29 weeks.']	(6647, 6745)	FALSE
PMC4954778.nxml.gz	37	['Food Intake, Weight Gain and Oral Glucose Tolerance Test\nFigure 1boutlines the study protocol.']	(6747, 6841)	FALSE
PMC4954778.nxml.gz	38	['Food intake over 72 hours was measured every 2 weeks from 0–29 weeks post-weaning.']	(6842, 6924)	FALSE
PMC4954778.nxml.gz	39	['Body weight was measured at birth and weaning, and weight gain was calculated weekly from 0–29 weeks post-weaning.']	(6925, 7039)	FALSE
PMC4954778.nxml.gz	40	['Glucose response to glucose gavage (0.375 g glucose mL−1, 5 g of glucose per kg body weight) was measured at 18 weeks post-weaning.']	(7040, 7171)	FALSE
PMC4954778.nxml.gz	41	['The rats were fasted overnight for 10 h before glucose gavage.']	(7172, 7234)	FALSE
PMC4954778.nxml.gz	42	['A blood sample was withdrawn from the tail vein and baseline glucose was immediately assayed using a commercial glucometer (MediSense Precision Xtra, Abbott Laboratories, Abbott Park, IL, USA).']	(7235, 7428)	FALSE
PMC4954778.nxml.gz	43	['Upon the glucose gavage, blood glucose concentrations were determined 15 and 60 min later and the incremental area under the curve (iAUC) was calculated.']	(7429, 7582)	FALSE
PMC4954778.nxml.gz	44	['Tissue Collection\nWhole rat brains were removed rapidly after decapitation at 29 weeks post-weaning and immediately frozen on dry ice, and then stored at −80 °C.']	(7584, 7745)	FALSE
PMC4954778.nxml.gz	45	['The brains were thawed on ice and the right and left sides of the hypothalamus were dissected separately using the method described previously.14The optic chiasma was used as demarcation for the anterior part of the hypothalamus.']	(7746, 7975)	FALSE
PMC4954778.nxml.gz	46	['This passes through the anterior commissure, which was used as a horizontal limit.']	(7976, 8058)	FALSE
PMC4954778.nxml.gz	47	['The line between the posterior hypothalamus and the mammillary bodies was considered a caudal section.']	(8059, 8161)	FALSE
PMC4954778.nxml.gz	48	['The dissected hypothalamic blocks contained preoptic, supraoptic, paraventricular, anterior, suprachiasmatic, dorsomedial, ventromedial, arcuate, mammillary, posterior and lateral complex nuclei.']	(8162, 8357)	FALSE
PMC4954778.nxml.gz	49	['The right side of the hypothalamus was used for relative gene expression and the left side for DNA methylation status.']	(8358, 8476)	FALSE
PMC4954778.nxml.gz	50	['The left side of the remaining brain was used for folate concentration measurement.']	(8477, 8560)	FALSE
PMC4954778.nxml.gz	51	['Trunk blood was collected and centrifuged, and plasma samples were added with 0.5% ascorbic acid to prevent folate oxidation.']	(8561, 8686)	FALSE
PMC4954778.nxml.gz	52	['Hypothalamic Gene Expression\nEach dissected hypothalamus was homogenized using a tissue ruptor homogenizer (Qiagen Tech., Mississauga, ON, Canada).']	(8688, 8835)	FALSE
PMC4954778.nxml.gz	53	['The RNA from the homogenized samples was isolated using Trizol reagent and chloroform extraction by the manufacturer’s protocol (Invitrogen, Grand Island, NY, USA) and quantified by Nanodrop 1000.']	(8836, 9032)	FALSE
PMC4954778.nxml.gz	54	['The cDNA was synthesized using the High Capacity cDNA Archive Kit in the ABI (Applied Biosystems Inc, Foster City, CA, USA) Gene Amp PCR System 2700.']	(9033, 9182)	FALSE
PMC4954778.nxml.gz	55	['Real-time RT-PCR was performed on the ABI PRISM 7000 Sequence Detection System (SDS) using Taqman assays for the following genes purchased from ABI (Foster City, CA, USA): neuropeptide Y (NPY; Cat# Rn01410146_m1); pro-opiomelanocortin (POMC; Cat# Rn00595020_m1); insulin receptor (InsR; Cat# Rn00567070_m1); leptin receptor (LepR; Cat# Rn01433205_m1); brain-derived neurotrophic factor (BDNF; Cat# Rn02531967_s1); dopamine receptor 1 (DopaR1; Cat# Rn03062203_s1); dopamine receptor 2 (DopaR2; Cat# Rn00561126_m1); dopamine receptor 5 (DopaR5; Cat# Rn00562768_s1); serotonin receptor 1A (SeroR1A; Cat# Rn00561409_s1); serotonin receptor 2A (SeroR2A; Cat# Rn01468302_m1); serotonin receptor 2C (SeroR2C; Cat# Rn00562748_m1).']	(9183, 9905)	FALSE
PMC4954778.nxml.gz	56	['The cycle conditions were 50 °C for 2 minutes, 95 °C for 10 minutes, 40 cycles for 95 °C for 15 seconds, and 60 °C for 1 minute.']	(9906, 10034)	FALSE
PMC4954778.nxml.gz	57	['The relative quantification method was performed using glyceraldehyde-3-phosphate dehydrogenase (GAPDH; Cat# Rn99999916_s1) as an endogenous control, which was selected based on a preliminary screen for its lowest variation.']	(10035, 10259)	FALSE
PMC4954778.nxml.gz	58	['Results were expressed as fold-change by the 2−ΔΔCTmethod15and analyzed using ABI DataAssist software version 3.0 (Foster City, CA, USA).']	(10260, 10397)	FALSE
PMC4954778.nxml.gz	59	['Folate Concentration Analysis\nPlasma and brain folate concentrations were determined by the microbiological microtiter plate assay using Lactobacillus casei .16,17\n\nHypothalamic Global DNA Methylation Analysis\nDNA was isolated using the protocol outlined by the DNeasy Blood and Tissue Kit (Qiagen Tech., Mississauga, ON, Canada).']	(10399, 10729)	FALSE
PMC4954778.nxml.gz	60	['Two spectrophotometric readings of the DNA samples were averaged to determine the concentration, which had a ratio of A260to A280between 1.8 and 2.0 and was free of RNA and protein contamination.']	(10730, 10925)	FALSE
PMC4954778.nxml.gz	61	['Global methylation status of hypothalamic genomic DNA was determined by the in vitro methyl acceptance assay method as described previously.18,19This assay involves3H-methyl-S-adenosylmethionine (New England Nuclear, Boston, MA, USA) as a methyl donor mediated by Sss1 DNA methyltransferase (New England Biolabs, Pickering, ON, Canada).']	(10926, 11262)	FALSE
PMC4954778.nxml.gz	62	['The acceptance capacity of methyl groups in the whole genome is known to be inversely related to the exogenous3H-methyl incorporation.']	(11263, 11397)	TRUE
PMC4954778.nxml.gz	63	['All samples were run in duplicates and the entire assay was performed twice.']	(11398, 11474)	FALSE
PMC4954778.nxml.gz	64	['The intra- and inter-assay CV were 5%.']	(11475, 11513)	FALSE
PMC4954778.nxml.gz	65	['Statistical Analyses\nTreatment effects on weight gain and 72 h food intake were analyzed using the PROC MIXED model procedure in SAS (Version 9.2, SAS Institute Inc., Carey, NC, USA) with gestational diets, pup diets and time as the main factors.']	(11515, 11761)	TRUE
