	PMCID	SENTENCE_NUM	SENTENCE_START	SENTENCE_END	WORD	POS_TAG	WORD_START	WORD_END	BIO_TAG	PMC_MENTION_ID	ONTOLOGY_CONCEPT_ID	ONTOLOGY_LABEL
0	PMC7547020.nxml.gz	PMC7547020.nxml.gz_0	0	202	Robust	JJ	0	6	O	None	None	None
1	PMC7547020.nxml.gz	PMC7547020.nxml.gz_0	0	202	deep	JJ	7	11	O	None	None	None
2	PMC7547020.nxml.gz	PMC7547020.nxml.gz_0	0	202	learning	VBG	12	20	O	None	None	None
3	PMC7547020.nxml.gz	PMC7547020.nxml.gz_0	0	202	classification	NN	21	35	O	None	None	None
4	PMC7547020.nxml.gz	PMC7547020.nxml.gz_0	0	202	of	IN	36	38	O	None	None	None
5	PMC7547020.nxml.gz	PMC7547020.nxml.gz_0	0	202	adamantinomatous	JJ	39	55	O	None	None	None
6	PMC7547020.nxml.gz	PMC7547020.nxml.gz_0	0	202	craniopharyngioma	NN	56	73	O	None	None	None
7	PMC7547020.nxml.gz	PMC7547020.nxml.gz_0	0	202	from	IN	74	78	O	None	None	None
8	PMC7547020.nxml.gz	PMC7547020.nxml.gz_0	0	202	limited	JJ	79	86	O	None	None	None
9	PMC7547020.nxml.gz	PMC7547020.nxml.gz_0	0	202	preoperative	JJ	87	99	O	None	None	None
10	PMC7547020.nxml.gz	PMC7547020.nxml.gz_0	0	202	radiographic	JJ	100	112	O	None	None	None
11	PMC7547020.nxml.gz	PMC7547020.nxml.gz_0	0	202	images	NNS	113	119	O	None	None	None
12	PMC7547020.nxml.gz	PMC7547020.nxml.gz_0	0	202	Abstract	VBP	121	129	O	None	None	None
13	PMC7547020.nxml.gz	PMC7547020.nxml.gz_0	0	202	Deep	NNP	131	135	O	None	None	None
14	PMC7547020.nxml.gz	PMC7547020.nxml.gz_0	0	202	learning	NN	136	144	O	None	None	None
15	PMC7547020.nxml.gz	PMC7547020.nxml.gz_0	0	202	(	(	145	146	O	None	None	None
16	PMC7547020.nxml.gz	PMC7547020.nxml.gz_0	0	202	DL	NNP	146	148	O	None	None	None
17	PMC7547020.nxml.gz	PMC7547020.nxml.gz_0	0	202	)	)	148	149	O	None	None	None
18	PMC7547020.nxml.gz	PMC7547020.nxml.gz_0	0	202	is	VBZ	150	152	O	None	None	None
19	PMC7547020.nxml.gz	PMC7547020.nxml.gz_0	0	202	a	DT	153	154	O	None	None	None
20	PMC7547020.nxml.gz	PMC7547020.nxml.gz_0	0	202	widely	RB	155	161	O	None	None	None
21	PMC7547020.nxml.gz	PMC7547020.nxml.gz_0	0	202	applied	VBN	162	169	O	None	None	None
22	PMC7547020.nxml.gz	PMC7547020.nxml.gz_0	0	202	mathematical	JJ	170	182	O	None	None	None
23	PMC7547020.nxml.gz	PMC7547020.nxml.gz_0	0	202	modeling	NN	183	191	O	None	None	None
24	PMC7547020.nxml.gz	PMC7547020.nxml.gz_0	0	202	technique	NN	192	201	O	None	None	None
25	PMC7547020.nxml.gz	PMC7547020.nxml.gz_0	0	202	.	.	201	202	O	None	None	None
26	PMC7547020.nxml.gz	PMC7547020.nxml.gz_1	203	318	Classically	RB	203	214	O	None	None	None
27	PMC7547020.nxml.gz	PMC7547020.nxml.gz_1	203	318	,	,	214	215	O	None	None	None
28	PMC7547020.nxml.gz	PMC7547020.nxml.gz_1	203	318	DL	NNP	216	218	O	None	None	None
29	PMC7547020.nxml.gz	PMC7547020.nxml.gz_1	203	318	models	NNS	219	225	O	None	None	None
30	PMC7547020.nxml.gz	PMC7547020.nxml.gz_1	203	318	utilize	VBP	226	233	O	None	None	None
31	PMC7547020.nxml.gz	PMC7547020.nxml.gz_1	203	318	large	JJ	234	239	O	None	None	None
32	PMC7547020.nxml.gz	PMC7547020.nxml.gz_1	203	318	volumes	NNS	240	247	O	None	None	None
33	PMC7547020.nxml.gz	PMC7547020.nxml.gz_1	203	318	of	IN	248	250	O	None	None	None
34	PMC7547020.nxml.gz	PMC7547020.nxml.gz_1	203	318	training	NN	251	259	O	None	None	None
35	PMC7547020.nxml.gz	PMC7547020.nxml.gz_1	203	318	data	NNS	260	264	O	None	None	None
36	PMC7547020.nxml.gz	PMC7547020.nxml.gz_1	203	318	,	,	264	265	O	None	None	None
37	PMC7547020.nxml.gz	PMC7547020.nxml.gz_1	203	318	which	WDT	266	271	O	None	None	None
38	PMC7547020.nxml.gz	PMC7547020.nxml.gz_1	203	318	are	VBP	272	275	O	None	None	None
39	PMC7547020.nxml.gz	PMC7547020.nxml.gz_1	203	318	not	RB	276	279	O	None	None	None
40	PMC7547020.nxml.gz	PMC7547020.nxml.gz_1	203	318	available	JJ	280	289	O	None	None	None
41	PMC7547020.nxml.gz	PMC7547020.nxml.gz_1	203	318	in	IN	290	292	O	None	None	None
42	PMC7547020.nxml.gz	PMC7547020.nxml.gz_1	203	318	many	JJ	293	297	O	None	None	None
43	PMC7547020.nxml.gz	PMC7547020.nxml.gz_1	203	318	healthcare	NN	298	308	O	None	None	None
44	PMC7547020.nxml.gz	PMC7547020.nxml.gz_1	203	318	contexts	NN	309	317	O	None	None	None
45	PMC7547020.nxml.gz	PMC7547020.nxml.gz_1	203	318	.	.	317	318	O	None	None	None
46	PMC7547020.nxml.gz	PMC7547020.nxml.gz_2	319	517	For	IN	319	322	O	None	None	None
47	PMC7547020.nxml.gz	PMC7547020.nxml.gz_2	319	517	patients	NNS	323	331	O	None	None	None
48	PMC7547020.nxml.gz	PMC7547020.nxml.gz_2	319	517	with	IN	332	336	O	None	None	None
