PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES	IGNORANCE_CLASSIFICATION
PMC7547020.nxml.gz	0	['Robust deep learning classification of adamantinomatous craniopharyngioma from limited preoperative radiographic images\n\nAbstract\n\nDeep learning (DL) is a widely applied mathematical modeling technique.']	(0, 202)	FALSE
PMC7547020.nxml.gz	1	['Classically, DL models utilize large volumes of training data, which are not available in many healthcare contexts.']	(203, 318)	FALSE
PMC7547020.nxml.gz	2	['For patients with brain tumors, non-invasive diagnosis would represent a substantial clinical advance, potentially sparing patients from the risks associated with surgical intervention on the brain.']	(319, 517)	TRUE
PMC7547020.nxml.gz	3	['Such an approach will depend upon highly accurate models built using the limited datasets that are available.']	(518, 627)	FALSE
PMC7547020.nxml.gz	4	['Herein, we present a novel genetic algorithm (GA) that identifies optimal architecture parameters using feature embeddings from state-of-the-art image classification networks to identify the pediatric brain tumor, adamantinomatous craniopharyngioma (ACP).']	(628, 883)	FALSE
PMC7547020.nxml.gz	5	['We optimized classification models for preoperative Computed Tomography (CT), Magnetic Resonance Imaging (MRI), and combined CT and MRI datasets with demonstrated test accuracies of 85.3%, 83.3%, and 87.8%, respectively.']	(884, 1104)	FALSE
PMC7547020.nxml.gz	6	['Notably, our GA improved baseline model performance by up to 38%.']	(1105, 1170)	FALSE
PMC7547020.nxml.gz	7	['This work advances DL and its applications within healthcare by identifying optimized networks in small-scale data contexts.']	(1171, 1295)	FALSE
PMC7547020.nxml.gz	8	['The proposed system is easily implementable and scalable for non-invasive computer-aided diagnosis, even for uncommon diseases.']	(1296, 1423)	FALSE
PMC7547020.nxml.gz	9	['Introduction\n\nDeep learning is a subtype of artificial intelligence that constructs generalizable models for data representations via a multilayer abstraction process.']	(1425, 1592)	FALSE
PMC7547020.nxml.gz	10	['A common deep learning architecture used for classification of visual information is known as a Convolutional Neural Network (CNN).']	(1593, 1724)	FALSE
PMC7547020.nxml.gz	11	['CNNs are constructed using multiple sequential layers containing variants of the multi-layer perceptron.']	(1725, 1829)	FALSE
PMC7547020.nxml.gz	12	['These networks have demonstrated generalization capacity for identifying both linear and non-linear latent patterns that lead to differentiable information.']	(1830, 1986)	TRUE
PMC7547020.nxml.gz	13	['CNNs and other variants have had great success in tasks such as image object recognition; speech recognition, translation, and generation; and medical diagnostics, genetics, and drug discovery.']	(1987, 2180)	FALSE
PMC7547020.nxml.gz	14	['These applications have achieved remarkable success, to some extent by leveraging very large amounts of labeled training data.']	(2181, 2307)	FALSE
PMC7547020.nxml.gz	15	['An example is the ImageNet Large Scale Visual Recognition Challenge (ILVSRC).']	(2308, 2385)	FALSE
PMC7547020.nxml.gz	16	['This leading image recognition competition challenges competitors to advance the state of the art in computer-guided object detection and classification.']	(2386, 2539)	FALSE
PMC7547020.nxml.gz	17	['Using the ImageNet dataset, comprising over 1.4 million images across more than 1000 possible categories, CNNs are achieving error rates under 5%.']	(2540, 2686)	FALSE
PMC7547020.nxml.gz	18	['Within the healthcare space, reliable CNN inference models have been described under conditions when vast amounts of training data are available.']	(2689, 2834)	FALSE
PMC7547020.nxml.gz	19	['Examples include dermatological diseases and diabetic retinopathy.']	(2835, 2901)	FALSE
PMC7547020.nxml.gz	20	['However, when such models are trained on more limited datasets, the results are often unreliable, as the models overfit the training data.']	(2902, 3040)	FALSE
PMC7547020.nxml.gz	21	['More specifically, in a small-data context, the latent features that a network models are likely to result from sampling noise that exists only in the training data, and not in novel test data.']	(3041, 3234)	FALSE
PMC7547020.nxml.gz	22	['Without techniques to overcome this generalization problem, CNNs may have limited applications for less common diseases, including brain tumors.']	(3235, 3379)	FALSE
PMC7547020.nxml.gz	23	['One technique available to overcome the overfitting complication of small training datasets is Transfer Learning (TL).']	(3381, 3499)	FALSE
PMC7547020.nxml.gz	24	['This is a machine learning methodology for storing knowledge gained from solving a problem within one domain and applying that knowledge to another domain.']	(3500, 3655)	FALSE
PMC7547020.nxml.gz	25	['The success of TL has led to the development of publicly available pre-trained models derived from top ILSVRC solutions.']	(3656, 3776)	FALSE
PMC7547020.nxml.gz	26	['By using these pre-trained networks to generate feature embeddings for our dataset of interest, we enable our classifier to have access to the pattern recognition capabilities of these state-of-the-art architectures.']	(3777, 3993)	FALSE
PMC7547020.nxml.gz	27	['Another technique commonly applied to image classification problems is data augmentation.']	(3995, 4084)	FALSE
PMC7547020.nxml.gz	28	['This process synthetically expands a dataset by applying transformations (i.e.']	(4085, 4163)	FALSE
PMC7547020.nxml.gz	29	['crop, rotate, blur, etc.)']	(4164, 4189)	FALSE
PMC7547020.nxml.gz	30	['to real data in an attempt to preserve domain-specific features.']	(4190, 4254)	FALSE
PMC7547020.nxml.gz	31	['We employed two separate data augmentation approaches.']	(4255, 4309)	FALSE
PMC7547020.nxml.gz	32	['The first was a stochastic process that sampled across transformations with probability thresholds.']	(4310, 4409)	FALSE
PMC7547020.nxml.gz	33	['The second method, known as TANDA (Transformation Adversarial Networks for Data Augmentation), is a ML-based approach that uses Generative Adversarial Networks (GANs) and Recurrent Neural Network (RNNs) to learn the optimal combination and parameters of the image transformations within a specific dataset.']	(4410, 4716)	FALSE
PMC7547020.nxml.gz	34	['TANDA was reported to yield synthetic data in which feature representations are distributed and invariant, thus helping disentangle the factors of variation between the two classes.']	(4717, 4898)	FALSE
PMC7547020.nxml.gz	35	['An additional challenge in identifying the optimal model is the optimization of CNN hyperparameters.']	(4900, 5000)	FALSE
PMC7547020.nxml.gz	36	['This remains a complicated and computationally intensive task.']	(5001, 5063)	FALSE
PMC7547020.nxml.gz	37	['To mitigate the computational time required, one may apply a meta-heuristic parameter optimization in the form of an asynchronously parallelized genetic algorithm.']	(5064, 5227)	FALSE
PMC7547020.nxml.gz	38	['This optimization procedure allows the model to optimize more intelligently over the solution space with fewer required iterations.']	(5228, 5359)	FALSE
PMC7547020.nxml.gz	39	['To demonstrate the capacity of combining deep networks, transfer learning, data augmentation, and genetic algorithms to overcome the problem of overfitting with small datasets, we utilized the pediatric brain tumor Adamantinomatous Craniopharyngioma (ACP).']	(5361, 5617)	FALSE
PMC7547020.nxml.gz	40	['ACP is a neurologically devastating brain tumor that is notorious for causing vision loss, hypothalamic injury, hormone dysfunction and cerebrospinal fluid pathway obstruction, among other injuries.']	(5619, 5817)	FALSE
PMC7547020.nxml.gz	41	['This damage results from growth of the tumor in the sellar/suprasellar region of the brain, where it invariably develops.']	(5818, 5939)	FALSE
PMC7547020.nxml.gz	42	['Here, ACP compresses the optic apparatus, hypothalamic-pituitary axis, and cerebral ventricular system.']	(5940, 6043)	FALSE
PMC7547020.nxml.gz	43	['While ACP is a histologically benign lesion, it often recurs locally, which makes further treatment more perilous for the patient.']	(6044, 6174)	FALSE
PMC7547020.nxml.gz	44	['As such, ACP has been associated with the lowest quality of life scores of any pediatric brain tumor.']	(6175, 6276)	TRUE
PMC7547020.nxml.gz	45	['Current therapeutic management of ACP is limited to either aggressive surgical resection or surgical debulking followed by external beam radiation.']	(6277, 6424)	FALSE
PMC7547020.nxml.gz	46	['This differs considerably from the therapy for other tumors that present in the sellar/suprasellar region.']	(6425, 6531)	FALSE
PMC7547020.nxml.gz	47	['For example, Germinoma, one of the most common tumors in the radiographic differential diagnosis of ACP, is effectively treated without surgical intervention.']	(6532, 6690)	FALSE
PMC7547020.nxml.gz	48	['Other masses of this region, including glioma, pituitary adenoma, arachnoid cysts, and others, similarly require therapy tailored to the particular entity.']	(6691, 6846)	FALSE
PMC7547020.nxml.gz	49	['As such, a priori knowledge of the patients diagnosis would considerably improve the clinical care of children with tumors of the sellar/suprasellar region, the most common of which is ACP.']	(6847, 7036)	FALSE
PMC7547020.nxml.gz	50	['Radiographically, ACP is characterized by heterogeneous solid tissue, cystic regions, and calcification.']	(7038, 7142)	FALSE
PMC7547020.nxml.gz	51	['Recent data indicate that ACP and other tumors of the sellar/suprasellar region may be accurately diagnosed using current radiographic techniques in 64â\x80\x9387% of cases.']	(7143, 7310)	FALSE
PMC7547020.nxml.gz	52	['This sets a high bar for machine-aided diagnoses, but also leaves room for clinically relevant improvement.']	(7311, 7418)	FALSE
PMC7547020.nxml.gz	53	['While ACP is the most common sellar/suprasellar pediatric tumor, it is an uncommon entity, representing 2 to 5% of all pediatric brain tumors, with an incidence of approximately 1.9 per million patient-years.']	(7420, 7628)	FALSE
PMC7547020.nxml.gz	54	['In order to facilitate research into this tumor, Advancing Treatment for Pediatric Craniopharyngioma was formed in 2015.']	(7629, 7749)	FALSE
PMC7547020.nxml.gz	55	['This consortium includes 17 North American centers, which share tissue and clinical data regarding children with ACP, thus providing source data for this research.']	(7750, 7913)	FALSE
PMC7547020.nxml.gz	56	['In addition to the imaging data assembled from these centers, we added data from St. Jude Childrenâ\x80\x99s Research Hospital, thereby assembling a generalizable and representative dataset of both ACP and other sellar/suprasellar entities for model training and evaluation.']	(7914, 8182)	FALSE
PMC7547020.nxml.gz	57	['In summary, ACP is an ideal candidate for CNN inference due to its consistent anatomical location, radiographically recognizable features, and, most importantly, the substantial clinical management differences between ACP and the other brain masses that lie within the differential diagnosis.']	(8184, 8476)	FALSE
PMC7547020.nxml.gz	58	['However, given its incidence, ACP lacks the volume of labeled data observed in more common disease contexts.']	(8477, 8585)	FALSE
PMC7547020.nxml.gz	59	['By describing a mathematical model for the identification of ACP, we present a computationally economical method to optimize CNN architectures for image classification in contexts that do not afford large amounts of labeled training data.']	(8586, 8824)	FALSE
PMC7547020.nxml.gz	60	['In so doing, we create a non-invasive diagnostic tool to aid in the reduction of mis-diagnoses and unnecessary medical intervention.']	(8825, 8957)	FALSE
PMC7547020.nxml.gz	61	['Results\n\nBaseline predictive results\n\nCaption (Fig): FIG 1\n\nTransfer learning networks, feature embeddings, and baseline results.']	(8959, 9088)	FALSE
PMC7547020.nxml.gz	62	['(A) ILSVRC network models utilized, with their top 1% and top 5% accuracy in ILSVRC competition noted.']	(9089, 9191)	FALSE
PMC7547020.nxml.gz	63	['(B) Example CT and MRI images for both ACP and NOTACP.']	(9192, 9246)	FALSE
PMC7547020.nxml.gz	64	['(C) ROC (left) and AUC (right) values for all twelve networks and both imaging modalities (CT top, MRI bottom).']	(9247, 9358)	FALSE
PMC7547020.nxml.gz	65	['The diagonal dashed line represents performance of a random guess.']	(9359, 9425)	FALSE
PMC7547020.nxml.gz	66	['Using twelve state-of-the-art networks that have publicly available deep learning models from the TensorFlow Hub library trained on the ImageNet ILSVRC dataset (Fig.Â\xa01A), we generated feature embedding vectors to be used in model training (Fig.Â\xa01B).']	(9427, 9678)	FALSE
PMC7547020.nxml.gz	67	['Baseline experiments were conducted by training a single fully-connected layer with a softmax activation function and stochastic gradient descent (SGD) optimization algorithm.']	(9679, 9854)	FALSE
PMC7547020.nxml.gz	68	['Using whole-batch training, a learning rate of 0.01, and a training duration of 100 epochs, we established baseline results (Fig.Â\xa01C).']	(9855, 9990)	FALSE
PMC7547020.nxml.gz	69	['Across all twelve feature embeddings, on average the classifier accurately labelled individual CT scans 62.3% (Top-5 Network Average ; maximum performance ) and MRI scans 45.7% (; ) of the time.']	(9991, 10185)	FALSE
PMC7547020.nxml.gz	70	['Model selection and parameter optimization using manual selection\n\nCaption (Fig): FIG 2\n\nGenetic algorithm optimization of model parameters.']	(10187, 10327)	FALSE
PMC7547020.nxml.gz	71	['(A) General process schematic for genetic algorithm parameter optimization.']	(10328, 10403)	FALSE
PMC7547020.nxml.gz	72	['Moving from left to right, a feature variant is selected for each model feature to create individual networks (Step 1; individuals are highlighted in unique colors).']	(10404, 10569)	FALSE
PMC7547020.nxml.gz	73	['Individuals are trained and evaluated to determine fitness and ranked accordingly (Step 2).']	(10570, 10661)	FALSE
