PMC2913107.nxml.gz-138,"[['912'], ['919'], 'explain', 'explain', 'PROBABLE_UNDERSTANDING', 'PMC2913107.nxml.gz_4']"
PMC2913107.nxml.gz-140,"[['7370'], ['7379'], 'explained', 'explained', 'PROBABLE_UNDERSTANDING', 'PMC2913107.nxml.gz_43']"
PMC2913107.nxml.gz-14054,"[['2168'], ['2183'], 'To my knowledge', 'probable_understanding', 'probable_understanding', 'PMC2913107.nxml.gz_12']"
PMC2913107.nxml.gz-14066,"[['2929'], ['2931'], 'as', 'as', 'PROBABLE_UNDERSTANDING', 'PMC2913107.nxml.gz_17']"
PMC2913107.nxml.gz-142,"[['7463'], ['7474'], 'explanation', 'explanation', 'PROBABLE_UNDERSTANDING', 'PMC2913107.nxml.gz_44']"
PMC2913107.nxml.gz-162,"[['1853'], ['1868'], 'For this reason', 'for_this_reason', 'PROBABLE_UNDERSTANDING', 'PMC2913107.nxml.gz_10']"
PMC2913107.nxml.gz-21,"[['2832'], ['2834'], 'As', 'as', 'PROBABLE_UNDERSTANDING', 'PMC2913107.nxml.gz_17']"
PMC2913107.nxml.gz-216,"[['5741'], ['5746'], 'known', 'probable_understanding', 'probable_understanding', 'PMC2913107.nxml.gz_35']"
PMC2913107.nxml.gz-226,"[['3307'], ['3313'], 'likely', 'likely', 'PROBABLE_UNDERSTANDING', 'PMC2913107.nxml.gz_19']"
PMC2913107.nxml.gz-266,"[['923'], ['930'], 'reasons', 'reasons', 'PROBABLE_UNDERSTANDING', 'PMC2913107.nxml.gz_4']"
PMC2913107.nxml.gz-27,"[['3553'], ['3555'], 'as', 'as', 'PROBABLE_UNDERSTANDING', 'PMC2913107.nxml.gz_21']"
PMC2913107.nxml.gz-328,"[['7664'], ['7671'], 'suspect', 'suspect', 'PROBABLE_UNDERSTANDING', 'PMC2913107.nxml.gz_46']"
PMC2913107.nxml.gz-360,"[['3226'], ['3230'], 'true', 'true', 'PROBABLE_UNDERSTANDING', 'PMC2913107.nxml.gz_19']"
PMC2913107.nxml.gz-362,"[['8060'], ['8064'], 'true', 'true', 'PROBABLE_UNDERSTANDING', 'PMC2913107.nxml.gz_48']"
PMC2913107.nxml.gz-364,"[['8684'], ['8688'], 'true', 'true', 'PROBABLE_UNDERSTANDING', 'PMC2913107.nxml.gz_49']"
PMC2913107.nxml.gz-372,"[['6116'], ['6126'], 'well known', 'probable_understanding', 'probable_understanding', 'PMC2913107.nxml.gz_37']"
PMC2913107.nxml.gz-376,"[['6347'], ['6357'], 'well known', 'probable_understanding', 'probable_understanding', 'PMC2913107.nxml.gz_38']"
PMC2913107.nxml.gz-422,"[['3249'], ['3260'], 'more common', 'more_common', 'PROBABLE_UNDERSTANDING', 'PMC2913107.nxml.gz_19']"
PMC2913107.nxml.gz-424,"[['6775'], ['6786'], 'more common', 'more_common', 'PROBABLE_UNDERSTANDING', 'PMC2913107.nxml.gz_40']"
PMC2913107.nxml.gz-51,"[['2938'], ['2945'], 'because', 'probable_understanding', 'probable_understanding', 'PMC2913107.nxml.gz_17']"
PMC2913107.nxml.gz-519,"[['8315'], ['8322'], 'experts', 'experts', 'PROBABLE_UNDERSTANDING', 'PMC2913107.nxml.gz_49']"
PMC2913107.nxml.gz-55,"[['6575'], ['6582'], 'because', 'probable_understanding', 'probable_understanding', 'PMC2913107.nxml.gz_39']"
PMC2913107.nxml.gz-555,"[['1756'], ['1765'], 'virtually', 'virtually', 'PROBABLE_UNDERSTANDING', 'PMC2913107.nxml.gz_9']"
PMC2913107.nxml.gz-57585,"[['3168'], ['3175'], 'because', 'probable_understanding', 'probable_understanding', 'PMC2913107.nxml.gz_18']"
PMC2913107.nxml.gz-57589,"[['3473'], ['3479'], 'noting', 'probable_understanding', 'probable_understanding', 'PMC2913107.nxml.gz_20']"
PMC2913107.nxml.gz-83,"[['6954'], ['6966'], 'consistently', 'consistently', 'PROBABLE_UNDERSTANDING', 'PMC2913107.nxml.gz_41']"
