PMC6000839.nxml.gz-161,"[['6854'], ['6862'], 'Based on', 'probable_understanding', 'probable_understanding', 'PMC6000839.nxml.gz_52']"
PMC6000839.nxml.gz-1829,"[['13438'], ['13444'], 'chance', 'probable_understanding', 'probable_understanding', 'PMC6000839.nxml.gz_91']"
PMC6000839.nxml.gz-1831,"[['14032'], ['14038'], 'chance', 'probable_understanding', 'probable_understanding', 'PMC6000839.nxml.gz_94']"
PMC6000839.nxml.gz-187,"[['11594'], ['11600'], 'likely', 'likely', 'PROBABLE_UNDERSTANDING', 'PMC6000839.nxml.gz_83']"
PMC6000839.nxml.gz-194,"[['12887'], ['12893'], 'likely', 'likely', 'PROBABLE_UNDERSTANDING', 'PMC6000839.nxml.gz_89']"
PMC6000839.nxml.gz-276,"[['17299'], ['17304'], 'prone', 'prone', 'PROBABLE_UNDERSTANDING', 'PMC6000839.nxml.gz_112']"
PMC6000839.nxml.gz-286,"[['17674'], ['17690'], 'can be concluded', 'can_be_concluded', 'PROBABLE_UNDERSTANDING', 'PMC6000839.nxml.gz_116']"
PMC6000839.nxml.gz-289,"[['17776'], ['17782'], 'due to', 'probable_understanding', 'probable_understanding', 'PMC6000839.nxml.gz_116']"
PMC6000839.nxml.gz-301,"[['18221'], ['18227'], 'reason', 'reason', 'PROBABLE_UNDERSTANDING', 'PMC6000839.nxml.gz_119']"
PMC6000839.nxml.gz-316,"[['18841'], ['18850'], 'Therefore', 'therefore', 'PROBABLE_UNDERSTANDING', 'PMC6000839.nxml.gz_123']"
PMC6000839.nxml.gz-382,"[['20375'], ['20384'], 'Therefore', 'therefore', 'PROBABLE_UNDERSTANDING', 'PMC6000839.nxml.gz_135']"
PMC6000839.nxml.gz-405,"[['21026'], ['21035'], 'Therefore', 'therefore', 'PROBABLE_UNDERSTANDING', 'PMC6000839.nxml.gz_139']"
PMC6000839.nxml.gz-73,"[['1852'], ['1867'], 'one of the most', 'probable_understanding', 'probable_understanding', 'PMC6000839.nxml.gz_12']"
