PMC5340372.nxml.gz-10743,"[['23404'], ['23410'], 'due to', 'probable_understanding', 'probable_understanding', 'PMC5340372.nxml.gz_137']"
PMC5340372.nxml.gz-10778,"[['2791'], ['2801'], 'classified', 'probable_understanding', 'probable_understanding', 'PMC5340372.nxml.gz_22']"
PMC5340372.nxml.gz-116,"[['19138'], ['19149'], 'conclusions', 'conclusions', 'PROBABLE_UNDERSTANDING', 'PMC5340372.nxml.gz_107']"
PMC5340372.nxml.gz-162,"[['13036'], ['13043'], 'defined', 'defined', 'PROBABLE_UNDERSTANDING', 'PMC5340372.nxml.gz_70']"
PMC5340372.nxml.gz-164,"[['17158'], ['17165'], 'defined', 'defined', 'PROBABLE_UNDERSTANDING', 'PMC5340372.nxml.gz_93']"
PMC5340372.nxml.gz-174,"[['13219'], ['13228'], 'described', 'probable_understanding', 'probable_understanding', 'PMC5340372.nxml.gz_71']"
PMC5340372.nxml.gz-248,"[['21291'], ['21298'], 'explain', 'explain', 'PROBABLE_UNDERSTANDING', 'PMC5340372.nxml.gz_122']"
PMC5340372.nxml.gz-250,"[['17910'], ['17919'], 'explained', 'explained', 'PROBABLE_UNDERSTANDING', 'PMC5340372.nxml.gz_99']"
PMC5340372.nxml.gz-304,"[['17304'], ['17313'], 'generally', 'generally', 'PROBABLE_UNDERSTANDING', 'PMC5340372.nxml.gz_94']"
PMC5340372.nxml.gz-306,"[['24362'], ['24371'], 'generally', 'generally', 'PROBABLE_UNDERSTANDING', 'PMC5340372.nxml.gz_143']"
PMC5340372.nxml.gz-33,"[['13087'], ['13089'], 'as', 'as', 'PROBABLE_UNDERSTANDING', 'PMC5340372.nxml.gz_70']"
PMC5340372.nxml.gz-35,"[['13134'], ['13136'], 'as', 'as', 'PROBABLE_UNDERSTANDING', 'PMC5340372.nxml.gz_70']"
PMC5340372.nxml.gz-37,"[['13229'], ['13231'], 'as', 'as', 'PROBABLE_UNDERSTANDING', 'PMC5340372.nxml.gz_71']"
PMC5340372.nxml.gz-382,"[['1655'], ['1665'], 'likelihood', 'likelihood', 'PROBABLE_UNDERSTANDING', 'PMC5340372.nxml.gz_11']"
PMC5340372.nxml.gz-384,"[['22087'], ['22093'], 'likely', 'likely', 'PROBABLE_UNDERSTANDING', 'PMC5340372.nxml.gz_127']"
PMC5340372.nxml.gz-39,"[['13272'], ['13274'], 'as', 'as', 'PROBABLE_UNDERSTANDING', 'PMC5340372.nxml.gz_71']"
PMC5340372.nxml.gz-41,"[['17166'], ['17168'], 'as', 'as', 'PROBABLE_UNDERSTANDING', 'PMC5340372.nxml.gz_93']"
