PMC2727050.nxml.gz-105,"[['4522'], ['4531'], 'therefore', 'therefore', 'PROBABLE_UNDERSTANDING', 'PMC2727050.nxml.gz_23']"
PMC2727050.nxml.gz-107,"[['4727'], ['4737'], 'In general', 'in_general', 'PROBABLE_UNDERSTANDING', 'PMC2727050.nxml.gz_24']"
PMC2727050.nxml.gz-125,"[['5696'], ['5705'], 'therefore', 'therefore', 'PROBABLE_UNDERSTANDING', 'PMC2727050.nxml.gz_28']"
PMC2727050.nxml.gz-145,"[['6611'], ['6623'], 'consistently', 'consistently', 'PROBABLE_UNDERSTANDING', 'PMC2727050.nxml.gz_33']"
PMC2727050.nxml.gz-218,"[['15502'], ['15504'], 'as', 'as', 'PROBABLE_UNDERSTANDING', 'PMC2727050.nxml.gz_82']"
PMC2727050.nxml.gz-219,"[['15507'], ['15518'], 'consequence', 'consequence', 'PROBABLE_UNDERSTANDING', 'PMC2727050.nxml.gz_82']"
PMC2727050.nxml.gz-221,"[['15562'], ['15576'], 'interpreted as', 'interpreted_as', 'PROBABLE_UNDERSTANDING', 'PMC2727050.nxml.gz_82']"
PMC2727050.nxml.gz-222,"[['15600'], ['15608'], 'strategy', 'probable_understanding', 'probable_understanding', 'PMC2727050.nxml.gz_82']"
PMC2727050.nxml.gz-223,"[['15658'], ['15665'], 'because', 'probable_understanding', 'probable_understanding', 'PMC2727050.nxml.gz_82']"
PMC2727050.nxml.gz-225,"[['15711'], ['15720'], 'therefore', 'therefore', 'PROBABLE_UNDERSTANDING', 'PMC2727050.nxml.gz_82']"
PMC2727050.nxml.gz-233,"[['16053'], ['16055'], 'as', 'as', 'PROBABLE_UNDERSTANDING', 'PMC2727050.nxml.gz_83']"
PMC2727050.nxml.gz-238,"[['16122'], ['16131'], 'represent', 'represent', 'PROBABLE_UNDERSTANDING', 'PMC2727050.nxml.gz_84']"
PMC2727050.nxml.gz-239,"[['16146'], ['16154'], 'strategy', 'probable_understanding', 'probable_understanding', 'PMC2727050.nxml.gz_84']"
PMC2727050.nxml.gz-243,"[['16399'], ['16401'], 'as', 'as', 'PROBABLE_UNDERSTANDING', 'PMC2727050.nxml.gz_85']"
PMC2727050.nxml.gz-246,"[['16485'], ['16493'], 'strategy', 'probable_understanding', 'probable_understanding', 'PMC2727050.nxml.gz_85']"
PMC2727050.nxml.gz-251,"[['16679'], ['16683'], 'thus', 'thus', 'PROBABLE_UNDERSTANDING', 'PMC2727050.nxml.gz_86']"
PMC2727050.nxml.gz-278,"[['17583'], ['17592'], 'therefore', 'therefore', 'PROBABLE_UNDERSTANDING', 'PMC2727050.nxml.gz_91']"
PMC2727050.nxml.gz-326,"[['19544'], ['19550'], 'likely', 'likely', 'PROBABLE_UNDERSTANDING', 'PMC2727050.nxml.gz_102']"
PMC2727050.nxml.gz-340,"[['20186'], ['20195'], 'Therefore', 'therefore', 'PROBABLE_UNDERSTANDING', 'PMC2727050.nxml.gz_106']"
PMC2727050.nxml.gz-354,"[['20740'], ['20744'], 'thus', 'thus', 'PROBABLE_UNDERSTANDING', 'PMC2727050.nxml.gz_109']"
PMC2727050.nxml.gz-357,"[['20850'], ['20852'], 'as', 'as', 'PROBABLE_UNDERSTANDING', 'PMC2727050.nxml.gz_109']"
PMC2727050.nxml.gz-381,"[['21684'], ['21693'], 'recognise', 'recognise', 'PROBABLE_UNDERSTANDING', 'PMC2727050.nxml.gz_113']"
PMC2727050.nxml.gz-394,"[['22202'], ['22210'], 'at least', 'at_least', 'PROBABLE_UNDERSTANDING', 'PMC2727050.nxml.gz_116']"
PMC2727050.nxml.gz-410,"[['22913'], ['22922'], 'generally', 'generally', 'PROBABLE_UNDERSTANDING', 'PMC2727050.nxml.gz_121']"
PMC2727050.nxml.gz-416,"[['22970'], ['22980'], 'recognized', 'recognized', 'PROBABLE_UNDERSTANDING', 'PMC2727050.nxml.gz_121']"
PMC2727050.nxml.gz-419,"[['23122'], ['23124'], 'as', 'as', 'PROBABLE_UNDERSTANDING', 'PMC2727050.nxml.gz_122']"
PMC2727050.nxml.gz-43,"[['1918'], ['1930'], 'explanations', 'explanations', 'PROBABLE_UNDERSTANDING', 'PMC2727050.nxml.gz_10']"
PMC2727050.nxml.gz-437,"[['23854'], ['23865'], 'most likely', 'most_likely', 'PROBABLE_UNDERSTANDING', 'PMC2727050.nxml.gz_125']"
