PMC5546866.nxml.gz-111,"[['11955'], ['11957'], 'as', 'as', 'PROBABLE_UNDERSTANDING', 'PMC5546866.nxml.gz_67']"
PMC5546866.nxml.gz-116,"[['12225'], ['12227'], 'as', 'as', 'PROBABLE_UNDERSTANDING', 'PMC5546866.nxml.gz_68']"
PMC5546866.nxml.gz-189,"[['21634'], ['21650'], 'to our knowledge', 'to_our_knowledge', 'PROBABLE_UNDERSTANDING', 'PMC5546866.nxml.gz_120']"
PMC5546866.nxml.gz-217,"[['22557'], ['22568'], 'account for', 'account_for', 'PROBABLE_UNDERSTANDING', 'PMC5546866.nxml.gz_127']"
PMC5546866.nxml.gz-243,"[['23462'], ['23471'], 'therefore', 'therefore', 'PROBABLE_UNDERSTANDING', 'PMC5546866.nxml.gz_131']"
PMC5546866.nxml.gz-244,"[['23472'], ['23481'], 'primarily', 'primarily', 'PROBABLE_UNDERSTANDING', 'PMC5546866.nxml.gz_131']"
PMC5546866.nxml.gz-253,"[['23679'], ['23688'], 'therefore', 'therefore', 'PROBABLE_UNDERSTANDING', 'PMC5546866.nxml.gz_132']"
PMC5546866.nxml.gz-320,"[['26169'], ['26176'], 'As such', 'as_such', 'PROBABLE_UNDERSTANDING', 'PMC5546866.nxml.gz_145']"
PMC5546866.nxml.gz-323,"[['26257'], ['26259'], 'as', 'as', 'PROBABLE_UNDERSTANDING', 'PMC5546866.nxml.gz_145']"
PMC5546866.nxml.gz-368,"[['27373'], ['27379'], 'likely', 'likely', 'PROBABLE_UNDERSTANDING', 'PMC5546866.nxml.gz_151']"
PMC5546866.nxml.gz-41,"[['2499'], ['2509'], 'guidelines', 'guidelines', 'PROBABLE_UNDERSTANDING', 'PMC5546866.nxml.gz_14']"
PMC5546866.nxml.gz-42,"[['2516'], ['2518'], 'as', 'as', 'PROBABLE_UNDERSTANDING', 'PMC5546866.nxml.gz_14']"
PMC5546866.nxml.gz-51,"[['2862'], ['2878'], 'well established', 'well_established', 'PROBABLE_UNDERSTANDING', 'PMC5546866.nxml.gz_16']"
PMC5546866.nxml.gz-53,"[['3005'], ['3015'], 'recognized', 'recognized', 'PROBABLE_UNDERSTANDING', 'PMC5546866.nxml.gz_18']"
PMC5546866.nxml.gz-75,"[['4408'], ['4419'], 'Considering', 'probable_understanding', 'probable_understanding', 'PMC5546866.nxml.gz_26']"
PMC5546866.nxml.gz-77,"[['4500'], ['4509'], 'therefore', 'therefore', 'PROBABLE_UNDERSTANDING', 'PMC5546866.nxml.gz_26']"
PMC5546866.nxml.gz-82,"[['4686'], ['4695'], 'therefore', 'therefore', 'PROBABLE_UNDERSTANDING', 'PMC5546866.nxml.gz_27']"
