PMC5030620.nxml.gz-1009,"[['60952'], ['60958'], 'proved', 'probable_understanding', 'probable_understanding', 'PMC5030620.nxml.gz_327']"
PMC5030620.nxml.gz-1012,"[['61066'], ['61068'], 'as', 'as', 'PROBABLE_UNDERSTANDING', 'PMC5030620.nxml.gz_329']"
PMC5030620.nxml.gz-1033,"[['62087'], ['62091'], 'Thus', 'thus', 'PROBABLE_UNDERSTANDING', 'PMC5030620.nxml.gz_338']"
PMC5030620.nxml.gz-1037,"[['62196'], ['62200'], 'true', 'true', 'PROBABLE_UNDERSTANDING', 'PMC5030620.nxml.gz_338']"
PMC5030620.nxml.gz-1046,"[['62472'], ['62474'], 'as', 'as', 'PROBABLE_UNDERSTANDING', 'PMC5030620.nxml.gz_340']"
PMC5030620.nxml.gz-1050,"[['62539'], ['62543'], 'Thus', 'thus', 'PROBABLE_UNDERSTANDING', 'PMC5030620.nxml.gz_342']"
PMC5030620.nxml.gz-1067,"[['63040'], ['63051'], 'essentially', 'probable_understanding', 'probable_understanding', 'PMC5030620.nxml.gz_344']"
PMC5030620.nxml.gz-1072,"[['63175'], ['63177'], 'as', 'as', 'PROBABLE_UNDERSTANDING', 'PMC5030620.nxml.gz_344']"
PMC5030620.nxml.gz-1117,"[['64295'], ['64297'], 'as', 'as', 'PROBABLE_UNDERSTANDING', 'PMC5030620.nxml.gz_351']"
PMC5030620.nxml.gz-1130,"[['64618'], ['64620'], 'as', 'as', 'PROBABLE_UNDERSTANDING', 'PMC5030620.nxml.gz_353']"
PMC5030620.nxml.gz-1149,"[['65412'], ['65416'], 'thus', 'thus', 'PROBABLE_UNDERSTANDING', 'PMC5030620.nxml.gz_356']"
PMC5030620.nxml.gz-1172,"[['66632'], ['66636'], 'Thus', 'thus', 'PROBABLE_UNDERSTANDING', 'PMC5030620.nxml.gz_360']"
PMC5030620.nxml.gz-1180,"[['66949'], ['66962'], 'predominantly', 'probable_understanding', 'probable_understanding', 'PMC5030620.nxml.gz_361']"
PMC5030620.nxml.gz-1181,"[['67036'], ['67041'], 'often', 'often', 'PROBABLE_UNDERSTANDING', 'PMC5030620.nxml.gz_361']"
PMC5030620.nxml.gz-1187,"[['67159'], ['67167'], 'putative', 'putative', 'PROBABLE_UNDERSTANDING', 'PMC5030620.nxml.gz_361']"
PMC5030620.nxml.gz-1192,"[['67276'], ['67284'], 'putative', 'putative', 'PROBABLE_UNDERSTANDING', 'PMC5030620.nxml.gz_362']"
PMC5030620.nxml.gz-1209,"[['67887'], ['67889'], 'as', 'as', 'PROBABLE_UNDERSTANDING', 'PMC5030620.nxml.gz_365']"
PMC5030620.nxml.gz-1214,"[['68022'], ['68024'], 'as', 'as', 'PROBABLE_UNDERSTANDING', 'PMC5030620.nxml.gz_366']"
PMC5030620.nxml.gz-1215,"[['68027'], ['68031'], 'true', 'true', 'PROBABLE_UNDERSTANDING', 'PMC5030620.nxml.gz_366']"
PMC5030620.nxml.gz-1223,"[['68278'], ['68282'], 'thus', 'thus', 'PROBABLE_UNDERSTANDING', 'PMC5030620.nxml.gz_366']"
PMC5030620.nxml.gz-1227,"[['68383'], ['68392'], 'therefore', 'therefore', 'PROBABLE_UNDERSTANDING', 'PMC5030620.nxml.gz_367']"
PMC5030620.nxml.gz-1228,"[['68411'], ['68420'], 'promising', 'promising', 'PROBABLE_UNDERSTANDING', 'PMC5030620.nxml.gz_367']"
PMC5030620.nxml.gz-1234,"[['68730'], ['68732'], 'as', 'as', 'PROBABLE_UNDERSTANDING', 'PMC5030620.nxml.gz_369']"
PMC5030620.nxml.gz-1256,"[['69670'], ['69682'], 'acknowledged', 'probable_understanding', 'probable_understanding', 'PMC5030620.nxml.gz_374']"
PMC5030620.nxml.gz-1279,"[['71775'], ['71779'], 'Thus', 'thus', 'PROBABLE_UNDERSTANDING', 'PMC5030620.nxml.gz_381']"
PMC5030620.nxml.gz-1281,"[['71787'], ['71793'], 'likely', 'likely', 'PROBABLE_UNDERSTANDING', 'PMC5030620.nxml.gz_381']"
PMC5030620.nxml.gz-13,"[['383'], ['392'], 'therefore', 'therefore', 'PROBABLE_UNDERSTANDING', 'PMC5030620.nxml.gz_2']"
PMC5030620.nxml.gz-1310,"[['72960'], ['72964'], 'Thus', 'thus', 'PROBABLE_UNDERSTANDING', 'PMC5030620.nxml.gz_386']"
PMC5030620.nxml.gz-1320,"[['73261'], ['73273'], 'Consequently', 'consequently', 'PROBABLE_UNDERSTANDING', 'PMC5030620.nxml.gz_388']"
PMC5030620.nxml.gz-133,"[['7731'], ['7740'], 'generally', 'generally', 'PROBABLE_UNDERSTANDING', 'PMC5030620.nxml.gz_31']"
PMC5030620.nxml.gz-1338,"[['73894'], ['73903'], 'promising', 'promising', 'PROBABLE_UNDERSTANDING', 'PMC5030620.nxml.gz_390']"
PMC5030620.nxml.gz-1348,"[['74332'], ['74337'], 'often', 'often', 'PROBABLE_UNDERSTANDING', 'PMC5030620.nxml.gz_394']"
PMC5030620.nxml.gz-1393,"[['75529'], ['75537'], 'putative', 'putative', 'PROBABLE_UNDERSTANDING', 'PMC5030620.nxml.gz_400']"
PMC5030620.nxml.gz-1423,"[['76369'], ['76374'], 'often', 'often', 'PROBABLE_UNDERSTANDING', 'PMC5030620.nxml.gz_404']"
PMC5030620.nxml.gz-1424,"[['76438'], ['76444'], 'likely', 'likely', 'PROBABLE_UNDERSTANDING', 'PMC5030620.nxml.gz_404']"
PMC5030620.nxml.gz-1429,"[['76648'], ['76652'], 'Thus', 'thus', 'PROBABLE_UNDERSTANDING', 'PMC5030620.nxml.gz_406']"
PMC5030620.nxml.gz-1459,"[['77621'], ['77633'], 'definitively', 'probable_understanding', 'probable_understanding', 'PMC5030620.nxml.gz_409']"
PMC5030620.nxml.gz-1461,"[['77692'], ['77694'], 'as', 'as', 'PROBABLE_UNDERSTANDING', 'PMC5030620.nxml.gz_409']"
PMC5030620.nxml.gz-152,"[['9113'], ['9125'], 'Consequently', 'consequently', 'PROBABLE_UNDERSTANDING', 'PMC5030620.nxml.gz_40']"
PMC5030620.nxml.gz-162,"[['9988'], ['9996'], 'regarded', 'probable_understanding', 'probable_understanding', 'PMC5030620.nxml.gz_44']"
PMC5030620.nxml.gz-167,"[['10053'], ['10061'], 'inferred', 'probable_understanding', 'probable_understanding', 'PMC5030620.nxml.gz_45']"
PMC5030620.nxml.gz-228,"[['18867'], ['18871'], 'Thus', 'thus', 'PROBABLE_UNDERSTANDING', 'PMC5030620.nxml.gz_94']"
PMC5030620.nxml.gz-231,"[['18944', '18961'], ['18949', '18966'], 'makes ... sense', 'probable_understanding', 'probable_understanding', 'PMC5030620.nxml.gz_94']"
PMC5030620.nxml.gz-236,"[['19685'], ['19689'], 'Thus', 'thus', 'PROBABLE_UNDERSTANDING', 'PMC5030620.nxml.gz_99']"
PMC5030620.nxml.gz-264,"[['23232'], ['23238'], 'likely', 'likely', 'PROBABLE_UNDERSTANDING', 'PMC5030620.nxml.gz_118']"
PMC5030620.nxml.gz-274,"[['23830'], ['23839'], 'therefore', 'therefore', 'PROBABLE_UNDERSTANDING', 'PMC5030620.nxml.gz_122']"
PMC5030620.nxml.gz-285,"[['24338'], ['24340'], 'as', 'as', 'PROBABLE_UNDERSTANDING', 'PMC5030620.nxml.gz_124']"
PMC5030620.nxml.gz-28522,"[['66082'], ['66089'], 'As such', 'probable_understanding', 'probable_understanding', 'PMC5030620.nxml.gz_358']"
PMC5030620.nxml.gz-301,"[['25002'], ['25006'], 'thus', 'thus', 'PROBABLE_UNDERSTANDING', 'PMC5030620.nxml.gz_128']"
PMC5030620.nxml.gz-309,"[['25221'], ['25229'], 'envisage', 'probable_understanding', 'probable_understanding', 'PMC5030620.nxml.gz_130']"
PMC5030620.nxml.gz-318,"[['25615'], ['25619'], 'Thus', 'thus', 'PROBABLE_UNDERSTANDING', 'PMC5030620.nxml.gz_132']"
PMC5030620.nxml.gz-323,"[['25965'], ['25974'], 'therefore', 'therefore', 'PROBABLE_UNDERSTANDING', 'PMC5030620.nxml.gz_134']"
PMC5030620.nxml.gz-369,"[['28454'], ['28458'], 'Thus', 'thus', 'PROBABLE_UNDERSTANDING', 'PMC5030620.nxml.gz_146']"
PMC5030620.nxml.gz-37,"[['1193'], ['1205'], 'Consequently', 'consequently', 'PROBABLE_UNDERSTANDING', 'PMC5030620.nxml.gz_5']"
PMC5030620.nxml.gz-383,"[['28949'], ['28954'], 'truly', 'probable_understanding', 'probable_understanding', 'PMC5030620.nxml.gz_149']"
PMC5030620.nxml.gz-384,"[['29050'], ['29058'], 'at least', 'at_least', 'PROBABLE_UNDERSTANDING', 'PMC5030620.nxml.gz_149']"
PMC5030620.nxml.gz-386,"[['29282'], ['29290'], 'at least', 'at_least', 'PROBABLE_UNDERSTANDING', 'PMC5030620.nxml.gz_149']"
PMC5030620.nxml.gz-388,"[['29447'], ['29451'], 'thus', 'thus', 'PROBABLE_UNDERSTANDING', 'PMC5030620.nxml.gz_150']"
PMC5030620.nxml.gz-415,"[['30476'], ['30486'], 'represents', 'probable_understanding', 'probable_understanding', 'PMC5030620.nxml.gz_157']"
PMC5030620.nxml.gz-416,"[['30487'], ['30491'], 'true', 'true', 'PROBABLE_UNDERSTANDING', 'PMC5030620.nxml.gz_157']"
PMC5030620.nxml.gz-417,"[['30519'], ['30523'], 'thus', 'thus', 'PROBABLE_UNDERSTANDING', 'PMC5030620.nxml.gz_157']"
PMC5030620.nxml.gz-421,"[['30683'], ['30692'], 'represent', 'probable_understanding', 'probable_understanding', 'PMC5030620.nxml.gz_158']"
PMC5030620.nxml.gz-423,"[['30718'], ['30722'], 'thus', 'thus', 'PROBABLE_UNDERSTANDING', 'PMC5030620.nxml.gz_158']"
PMC5030620.nxml.gz-426,"[['30773'], ['30781'], 'putative', 'putative', 'PROBABLE_UNDERSTANDING', 'PMC5030620.nxml.gz_159']"
PMC5030620.nxml.gz-473,"[['33414'], ['33423'], 'recognise', 'probable_understanding', 'probable_understanding', 'PMC5030620.nxml.gz_167']"
PMC5030620.nxml.gz-478,"[['33593'], ['33604'], 'consequence', 'consequence', 'PROBABLE_UNDERSTANDING', 'PMC5030620.nxml.gz_168']"
