PMC5540678.nxml.gz-103,"[['10963'], ['10972'], 'therefore', 'therefore', 'PROBABLE_UNDERSTANDING', 'PMC5540678.nxml.gz_48']"
PMC5540678.nxml.gz-141,"[['14248'], ['14254'], 'likely', 'likely', 'PROBABLE_UNDERSTANDING', 'PMC5540678.nxml.gz_61']"
PMC5540678.nxml.gz-156,"[['22397'], ['22406'], 'therefore', 'therefore', 'PROBABLE_UNDERSTANDING', 'PMC5540678.nxml.gz_72']"
PMC5540678.nxml.gz-178,"[['26934'], ['26962'], 'To the best of our knowledge', 'probable_understanding', 'probable_understanding', 'PMC5540678.nxml.gz_84']"
PMC5540678.nxml.gz-188,"[['27245'], ['27255'], 'likelihood', 'likelihood', 'PROBABLE_UNDERSTANDING', 'PMC5540678.nxml.gz_85']"
PMC5540678.nxml.gz-233,"[['29538'], ['29547'], 'therefore', 'therefore', 'PROBABLE_UNDERSTANDING', 'PMC5540678.nxml.gz_97']"
PMC5540678.nxml.gz-235,"[['29561'], ['29576'], 'one explanation', 'probable_understanding', 'probable_understanding', 'PMC5540678.nxml.gz_97']"
PMC5540678.nxml.gz-250,"[['30180'], ['30188'], 'unlikely', 'unlikely', 'PROBABLE_UNDERSTANDING', 'PMC5540678.nxml.gz_99']"
PMC5540678.nxml.gz-278,"[['31493'], ['31499'], 'likely', 'likely', 'PROBABLE_UNDERSTANDING', 'PMC5540678.nxml.gz_105']"
PMC5540678.nxml.gz-288,"[['31749'], ['31755'], 'likely', 'likely', 'PROBABLE_UNDERSTANDING', 'PMC5540678.nxml.gz_106']"
PMC5540678.nxml.gz-304,"[['32175'], ['32183'], 'unlikely', 'unlikely', 'PROBABLE_UNDERSTANDING', 'PMC5540678.nxml.gz_108']"
PMC5540678.nxml.gz-320,"[['32699'], ['32705'], 'likely', 'likely', 'PROBABLE_UNDERSTANDING', 'PMC5540678.nxml.gz_110']"
PMC5540678.nxml.gz-338,"[['33285'], ['33293'], 'unlikely', 'unlikely', 'PROBABLE_UNDERSTANDING', 'PMC5540678.nxml.gz_112']"
PMC5540678.nxml.gz-34,"[['1994'], ['1999'], 'hence', 'hence', 'PROBABLE_UNDERSTANDING', 'PMC5540678.nxml.gz_7']"
PMC5540678.nxml.gz-344,"[['33537'], ['33545'], 'unlikely', 'unlikely', 'PROBABLE_UNDERSTANDING', 'PMC5540678.nxml.gz_113']"
PMC5540678.nxml.gz-352,"[['33755'], ['33760'], 'hence', 'hence', 'PROBABLE_UNDERSTANDING', 'PMC5540678.nxml.gz_114']"
