PMC3271033.nxml.gz-1000,"[['21042'], ['21051'], 'Therefore', 'therefore', 'PROBABLE_UNDERSTANDING', 'PMC3271033.nxml.gz_137']"
PMC3271033.nxml.gz-105,"[['21482'], ['21490'], 'at least', 'at_least', 'PROBABLE_UNDERSTANDING', 'PMC3271033.nxml.gz_140']"
PMC3271033.nxml.gz-1054,"[['23863'], ['23867'], 'Thus', 'thus', 'PROBABLE_UNDERSTANDING', 'PMC3271033.nxml.gz_156']"
PMC3271033.nxml.gz-107,"[['1644'], ['1652'], 'based on', 'probable_understanding', 'probable_understanding', 'PMC3271033.nxml.gz_8']"
PMC3271033.nxml.gz-1149,"[['19516'], ['19527'], 'more common', 'more_common', 'PROBABLE_UNDERSTANDING', 'PMC3271033.nxml.gz_126']"
PMC3271033.nxml.gz-1175,"[['22151'], ['22163'], 'interpreting', 'interpreting', 'PROBABLE_UNDERSTANDING', 'PMC3271033.nxml.gz_144']"
PMC3271033.nxml.gz-394,"[['2280'], ['2289'], 'generally', 'generally', 'PROBABLE_UNDERSTANDING', 'PMC3271033.nxml.gz_11']"
PMC3271033.nxml.gz-396,"[['19816'], ['19825'], 'generally', 'generally', 'PROBABLE_UNDERSTANDING', 'PMC3271033.nxml.gz_128']"
PMC3271033.nxml.gz-39949,"[['18006'], ['18012'], 'due to', 'probable_understanding', 'probable_understanding', 'PMC3271033.nxml.gz_116']"
PMC3271033.nxml.gz-39955,"[['18581'], ['18584'], 'but', 'probable_understanding', 'probable_understanding', 'PMC3271033.nxml.gz_120']"
PMC3271033.nxml.gz-39961,"[['20085'], ['20094'], 'primarily', 'primarily', 'PROBABLE_UNDERSTANDING', 'PMC3271033.nxml.gz_130']"
PMC3271033.nxml.gz-39963,"[['20081', '20095'], ['20084', '20098'], 'due ... to ', 'probable_understanding', 'probable_understanding', 'PMC3271033.nxml.gz_130']"
PMC3271033.nxml.gz-39966,"[['20994'], ['21009'], 'well-documented', 'probable_understanding', 'probable_understanding', 'PMC3271033.nxml.gz_136']"
PMC3271033.nxml.gz-408,"[['24262'], ['24272'], 'guidelines', 'guidelines', 'PROBABLE_UNDERSTANDING', 'PMC3271033.nxml.gz_159']"
PMC3271033.nxml.gz-474,"[['23869'], ['23880'], 'it is clear', 'it_is_clear', 'PROBABLE_UNDERSTANDING', 'PMC3271033.nxml.gz_156']"
PMC3271033.nxml.gz-495,"[['19705'], ['19711'], 'likely', 'likely', 'PROBABLE_UNDERSTANDING', 'PMC3271033.nxml.gz_127']"
PMC3271033.nxml.gz-497,"[['20273'], ['20279'], 'likely', 'likely', 'PROBABLE_UNDERSTANDING', 'PMC3271033.nxml.gz_132']"
PMC3271033.nxml.gz-544,"[['22414'], ['22424'], 'meaningful', 'meaningful', 'PROBABLE_UNDERSTANDING', 'PMC3271033.nxml.gz_146']"
PMC3271033.nxml.gz-730,"[['2866'], ['2875'], 'primarily', 'primarily', 'PROBABLE_UNDERSTANDING', 'PMC3271033.nxml.gz_14']"
PMC3271033.nxml.gz-736,"[['20219'], ['20228'], 'primarily', 'primarily', 'PROBABLE_UNDERSTANDING', 'PMC3271033.nxml.gz_131']"
PMC3271033.nxml.gz-754,"[['18613'], ['18620'], 'reasons', 'reasons', 'PROBABLE_UNDERSTANDING', 'PMC3271033.nxml.gz_120']"
PMC3271033.nxml.gz-842,"[['13239'], ['13247'], 'remained', 'probable_understanding', 'probable_understanding', 'PMC3271033.nxml.gz_89']"
PMC3271033.nxml.gz-856,"[['16423'], ['16435'], 'representing', 'representing', 'PROBABLE_UNDERSTANDING', 'PMC3271033.nxml.gz_107']"
PMC3271033.nxml.gz-9190,"[['1886'], ['1895'], 'considers', 'probable_understanding', 'probable_understanding', 'PMC3271033.nxml.gz_9']"
PMC3271033.nxml.gz-9192,"[['1743'], ['1753'], 'reaffirmed', 'probable_understanding', 'probable_understanding', 'PMC3271033.nxml.gz_9']"
PMC3271033.nxml.gz-9196,"[['4354'], ['4360'], 'due to', 'probable_understanding', 'probable_understanding', 'PMC3271033.nxml.gz_21']"
PMC3271033.nxml.gz-9230,"[['17419'], ['17424'], 'imply', 'probable_understanding', 'probable_understanding', 'PMC3271033.nxml.gz_113']"
PMC3271033.nxml.gz-994,"[['2270'], ['2279'], 'therefore', 'therefore', 'PROBABLE_UNDERSTANDING', 'PMC3271033.nxml.gz_11']"
