PMC5658906.nxml.gz-1090,"[['34559'], ['34568'], 'therefore', 'therefore', 'PROBABLE_UNDERSTANDING', 'PMC5658906.nxml.gz_194']"
PMC5658906.nxml.gz-1336,"[['28267'], ['28274'], 'roughly', 'roughly', 'PROBABLE_UNDERSTANDING', 'PMC5658906.nxml.gz_144']"
PMC5658906.nxml.gz-201,"[['33190'], ['33197'], 'assumed', 'assumed', 'PROBABLE_UNDERSTANDING', 'PMC5658906.nxml.gz_182']"
PMC5658906.nxml.gz-39070,"[['24382'], ['24387'], 'meant', 'probable_understanding', 'probable_understanding', 'PMC5658906.nxml.gz_115']"
PMC5658906.nxml.gz-39142,"[['4102'], ['4121'], 'sufficient evidence', 'probable_understanding', 'probable_understanding', 'PMC5658906.nxml.gz_26']"
PMC5658906.nxml.gz-39144,"[['4587'], ['4600'], 'may be due to', 'probable_understanding', 'probable_understanding', 'PMC5658906.nxml.gz_31']"
PMC5658906.nxml.gz-39154,"[['5141'], ['5147'], 'due to', 'probable_understanding', 'probable_understanding', 'PMC5658906.nxml.gz_34']"
PMC5658906.nxml.gz-39192,"[['30510'], ['30516'], 'due to', 'probable_understanding', 'probable_understanding', 'PMC5658906.nxml.gz_164']"
PMC5658906.nxml.gz-39209,"[['35280'], ['35292'], 'interpreting', 'probable_understanding', 'probable_understanding', 'PMC5658906.nxml.gz_200']"
PMC5658906.nxml.gz-501,"[['23794'], ['23801'], 'explain', 'explain', 'PROBABLE_UNDERSTANDING', 'PMC5658906.nxml.gz_111']"
PMC5658906.nxml.gz-637,"[['32012'], ['32026'], 'interpretation', 'probable_understanding', 'probable_understanding', 'PMC5658906.nxml.gz_175']"
PMC5658906.nxml.gz-641,"[['31614'], ['31625'], 'interpreted', 'probable_understanding', 'probable_understanding', 'PMC5658906.nxml.gz_171']"
PMC5658906.nxml.gz-655,"[['4046'], ['4052'], 'likely', 'likely', 'PROBABLE_UNDERSTANDING', 'PMC5658906.nxml.gz_25']"
PMC5658906.nxml.gz-835,"[['30828'], ['30843'], 'One explanation', 'one_explanation', 'PROBABLE_UNDERSTANDING', 'PMC5658906.nxml.gz_167']"
PMC5658906.nxml.gz-8745,"[['14024'], ['14032'], 'based on', 'probable_understanding', 'probable_understanding', 'PMC5658906.nxml.gz_65']"
PMC5658906.nxml.gz-927,"[['33759'], ['33764'], 'prone', 'prone', 'PROBABLE_UNDERSTANDING', 'PMC5658906.nxml.gz_186']"
