PMC4380518.nxml.gz-144,"[['12979'], ['12989'], 'concluding', 'concluding', 'PROBABLE_UNDERSTANDING', 'PMC4380518.nxml.gz_68']"
PMC4380518.nxml.gz-174,"[['573'], ['580'], 'defined', 'defined', 'PROBABLE_UNDERSTANDING', 'PMC4380518.nxml.gz_2']"
PMC4380518.nxml.gz-176,"[['2793'], ['2800'], 'defined', 'defined', 'PROBABLE_UNDERSTANDING', 'PMC4380518.nxml.gz_10']"
PMC4380518.nxml.gz-178,"[['4875'], ['4882'], 'defined', 'defined', 'PROBABLE_UNDERSTANDING', 'PMC4380518.nxml.gz_23']"
PMC4380518.nxml.gz-206,"[['11278'], ['11284'], 'due to', 'probable_understanding', 'probable_understanding', 'PMC4380518.nxml.gz_56']"
PMC4380518.nxml.gz-290,"[['12923'], ['12934'], 'In light of', 'in_light_of', 'PROBABLE_UNDERSTANDING', 'PMC4380518.nxml.gz_68']"
PMC4380518.nxml.gz-333,"[['1289'], ['1295'], 'likely', 'likely', 'PROBABLE_UNDERSTANDING', 'PMC4380518.nxml.gz_7']"
PMC4380518.nxml.gz-335,"[['1406'], ['1412'], 'likely', 'likely', 'PROBABLE_UNDERSTANDING', 'PMC4380518.nxml.gz_7']"
PMC4380518.nxml.gz-337,"[['1661'], ['1667'], 'likely', 'likely', 'PROBABLE_UNDERSTANDING', 'PMC4380518.nxml.gz_7']"
PMC4380518.nxml.gz-339,"[['5993'], ['5999'], 'likely', 'likely', 'PROBABLE_UNDERSTANDING', 'PMC4380518.nxml.gz_30']"
PMC4380518.nxml.gz-341,"[['6262'], ['6268'], 'likely', 'likely', 'PROBABLE_UNDERSTANDING', 'PMC4380518.nxml.gz_32']"
PMC4380518.nxml.gz-343,"[['9517'], ['9523'], 'likely', 'likely', 'PROBABLE_UNDERSTANDING', 'PMC4380518.nxml.gz_49']"
PMC4380518.nxml.gz-345,"[['11165'], ['11171'], 'likely', 'likely', 'PROBABLE_UNDERSTANDING', 'PMC4380518.nxml.gz_56']"
PMC4380518.nxml.gz-347,"[['1368'], ['1377'], 'likely be', 'likely_be', 'PROBABLE_UNDERSTANDING', 'PMC4380518.nxml.gz_7']"
PMC4380518.nxml.gz-41082,"[['4921'], ['4927'], 'common', 'probable_understanding', 'probable_understanding', 'PMC4380518.nxml.gz_23']"
PMC4380518.nxml.gz-41098,"[['12397'], ['12411'], 'not suggesting', 'probable_understanding', 'probable_understanding', 'PMC4380518.nxml.gz_64']"
PMC4380518.nxml.gz-419,"[['1240'], ['1245'], 'often', 'often', 'PROBABLE_UNDERSTANDING', 'PMC4380518.nxml.gz_7']"
PMC4380518.nxml.gz-5683,"[['1459'], ['1466'], 'Because', 'probable_understanding', 'probable_understanding', 'PMC4380518.nxml.gz_7']"
PMC4380518.nxml.gz-5689,"[['9293'], ['9309'], 'well-established', 'probable_understanding', 'probable_understanding', 'PMC4380518.nxml.gz_48']"
PMC4380518.nxml.gz-5717,"[['1731'], ['1738'], 'because', 'probable_understanding', 'probable_understanding', 'PMC4380518.nxml.gz_7']"
PMC4380518.nxml.gz-5719,"[['2094'], ['2101'], 'Because', 'probable_understanding', 'probable_understanding', 'PMC4380518.nxml.gz_7']"
PMC4380518.nxml.gz-5761,"[['7084'], ['7091'], 'Because', 'probable_understanding', 'probable_understanding', 'PMC4380518.nxml.gz_37']"
PMC4380518.nxml.gz-5777,"[['11146'], ['11153'], 'because', 'probable_understanding', 'probable_understanding', 'PMC4380518.nxml.gz_56']"
PMC4380518.nxml.gz-708,"[['12334'], ['12342'], 'commonly', 'commonly', 'PROBABLE_UNDERSTANDING', 'PMC4380518.nxml.gz_63']"
