PMC6022422.nxml.gz-103,"[['10156'], ['10164'], 'observed', 'observed', 'INCOMPLETE_EVIDENCE', 'PMC6022422.nxml.gz_58']"
PMC6022422.nxml.gz-111,"[['10647'], ['10652'], 'found', 'found', 'INCOMPLETE_EVIDENCE', 'PMC6022422.nxml.gz_61']"
PMC6022422.nxml.gz-112,"[['10647'], ['10652'], 'found', 'found', 'INCOMPLETE_EVIDENCE', 'PMC6022422.nxml.gz_61']"
PMC6022422.nxml.gz-119,"[['10959'], ['10964'], 'found', 'found', 'INCOMPLETE_EVIDENCE', 'PMC6022422.nxml.gz_63']"
PMC6022422.nxml.gz-12,"[['1083'], ['1089'], 'showed', 'showed', 'INCOMPLETE_EVIDENCE', 'PMC6022422.nxml.gz_5']"
PMC6022422.nxml.gz-120,"[['10959'], ['10964'], 'found', 'found', 'INCOMPLETE_EVIDENCE', 'PMC6022422.nxml.gz_63']"
PMC6022422.nxml.gz-122,"[['11111'], ['11119'], 'revealed', 'revealed', 'INCOMPLETE_EVIDENCE', 'PMC6022422.nxml.gz_64']"
PMC6022422.nxml.gz-139,"[['11544'], ['11558'], 'recent studies', 'recent_studies', 'INCOMPLETE_EVIDENCE', 'PMC6022422.nxml.gz_67']"
PMC6022422.nxml.gz-140,"[['11564'], ['11572'], 'proposed', 'proposed', 'INCOMPLETE_EVIDENCE', 'PMC6022422.nxml.gz_67']"
PMC6022422.nxml.gz-145,"[['11686'], ['11691'], 'found', 'found', 'INCOMPLETE_EVIDENCE', 'PMC6022422.nxml.gz_68']"
PMC6022422.nxml.gz-146,"[['11789'], ['11797'], 'possible', 'possible', 'INCOMPLETE_EVIDENCE', 'PMC6022422.nxml.gz_68']"
PMC6022422.nxml.gz-151,"[['12455'], ['12460'], 'found', 'found', 'INCOMPLETE_EVIDENCE', 'PMC6022422.nxml.gz_72']"
PMC6022422.nxml.gz-182,"[['14293'], ['14302'], 'have been', 'have_been', 'INCOMPLETE_EVIDENCE', 'PMC6022422.nxml.gz_85']"
PMC6022422.nxml.gz-183,"[['14303'], ['14311'], 'revealed', 'revealed', 'INCOMPLETE_EVIDENCE', 'PMC6022422.nxml.gz_85']"
