PMC2999828.nxml.gz-102,"[['6410'], ['6423'], 'existing data', 'existing_data', 'INCOMPLETE_EVIDENCE', 'PMC2999828.nxml.gz_40']"
PMC2999828.nxml.gz-104,"[['6568', '6577'], ['6572', '6581'], 'have ... been', 'have...been', 'INCOMPLETE_EVIDENCE', 'PMC2999828.nxml.gz_40']"
PMC2999828.nxml.gz-106,"[['6573', '6590'], ['6576', '6600'], 'not ... reassuring', 'incomplete_evidence', 'incomplete_evidence', 'PMC2999828.nxml.gz_40']"
PMC2999828.nxml.gz-109,"[['6607'], ['6615'], 'recently', 'recently', 'INCOMPLETE_EVIDENCE', 'PMC2999828.nxml.gz_41']"
PMC2999828.nxml.gz-113,"[['6956'], ['6964'], 'revealed', 'revealed', 'INCOMPLETE_EVIDENCE', 'PMC2999828.nxml.gz_42']"
PMC2999828.nxml.gz-115,"[['7135', '7145'], ['7139', '7149'], 'have ... been', 'have...been', 'INCOMPLETE_EVIDENCE', 'PMC2999828.nxml.gz_43']"
PMC2999828.nxml.gz-120,"[['7302'], ['7311'], 'potential', 'potential', 'INCOMPLETE_EVIDENCE', 'PMC2999828.nxml.gz_44']"
PMC2999828.nxml.gz-127,"[['7506'], ['7509'], 'may', 'may', 'INCOMPLETE_EVIDENCE', 'PMC2999828.nxml.gz_45']"
PMC2999828.nxml.gz-129,"[['7553'], ['7560'], 'usually', 'usually', 'INCOMPLETE_EVIDENCE', 'PMC2999828.nxml.gz_45']"
PMC2999828.nxml.gz-130,"[['7582'], ['7592'], 'suggesting', 'suggesting', 'INCOMPLETE_EVIDENCE', 'PMC2999828.nxml.gz_45']"
PMC2999828.nxml.gz-134,"[['7643'], ['7652'], 'indicated', 'indicated', 'INCOMPLETE_EVIDENCE', 'PMC2999828.nxml.gz_45']"
PMC2999828.nxml.gz-140,"[['7856'], ['7861'], 'could', 'could', 'INCOMPLETE_EVIDENCE', 'PMC2999828.nxml.gz_48']"
PMC2999828.nxml.gz-141,"[['7862'], ['7873'], 'potentially', 'potentially', 'INCOMPLETE_EVIDENCE', 'PMC2999828.nxml.gz_48']"
PMC2999828.nxml.gz-144,"[['8084'], ['8087'], 'may', 'may', 'INCOMPLETE_EVIDENCE', 'PMC2999828.nxml.gz_50']"
PMC2999828.nxml.gz-14566,"[['3667'], ['3680'], 'approximately', 'incomplete_evidence', 'incomplete_evidence', 'PMC2999828.nxml.gz_23']"
PMC2999828.nxml.gz-146,"[['8159'], ['8172'], 'possibilities', 'possibilities', 'INCOMPLETE_EVIDENCE', 'PMC2999828.nxml.gz_51']"
PMC2999828.nxml.gz-147,"[['8622'], ['8631'], 'Potential', 'potential', 'INCOMPLETE_EVIDENCE', 'PMC2999828.nxml.gz_53']"
PMC2999828.nxml.gz-156,"[['9003'], ['9006'], 'may', 'may', 'INCOMPLETE_EVIDENCE', 'PMC2999828.nxml.gz_55']"
PMC2999828.nxml.gz-161,"[['9133'], ['9139'], 'may be', 'may_be', 'INCOMPLETE_EVIDENCE', 'PMC2999828.nxml.gz_56']"
PMC2999828.nxml.gz-17,"[['558'], ['581'], 'knowledge is incomplete', 'incomplete_evidence', 'incomplete_evidence', 'PMC2999828.nxml.gz_4']"
