PMC2913107.nxml.gz-1,"[['1464'], ['1469'], 'about', 'about', 'INCOMPLETE_EVIDENCE', 'PMC2913107.nxml.gz_6']"
PMC2913107.nxml.gz-124,"[['8718'], ['8725'], 'emerges', 'emerges', 'INCOMPLETE_EVIDENCE', 'PMC2913107.nxml.gz_49']"
PMC2913107.nxml.gz-132,"[['842'], ['850'], 'evidence', 'evidence', 'INCOMPLETE_EVIDENCE', 'PMC2913107.nxml.gz_3']"
PMC2913107.nxml.gz-134,"[['6879'], ['6887'], 'evidence', 'evidence', 'INCOMPLETE_EVIDENCE', 'PMC2913107.nxml.gz_41']"
PMC2913107.nxml.gz-14020,"[['350'], ['357'], 'article', 'incomplete_evidence', 'incomplete_evidence', 'PMC2913107.nxml.gz_1']"
PMC2913107.nxml.gz-14034,"[['796'], ['802'], 'papers', 'incomplete_evidence', 'incomplete_evidence', 'PMC2913107.nxml.gz_3']"
PMC2913107.nxml.gz-14044,"[['1056'], ['1061'], 'paper', 'incomplete_evidence', 'incomplete_evidence', 'PMC2913107.nxml.gz_5']"
PMC2913107.nxml.gz-14046,"[['1576'], ['1582'], 'review', 'incomplete_evidence', 'incomplete_evidence', 'PMC2913107.nxml.gz_8']"
PMC2913107.nxml.gz-14058,"[['2305'], ['2314'], 'addressed', 'incomplete_evidence', 'incomplete_evidence', 'PMC2913107.nxml.gz_13']"
PMC2913107.nxml.gz-14064,"[['2837'], ['2846'], 'discussed', 'incomplete_evidence', 'incomplete_evidence', 'PMC2913107.nxml.gz_17']"
PMC2913107.nxml.gz-14086,"[['4715'], ['4720'], 'paper', 'incomplete_evidence', 'incomplete_evidence', 'PMC2913107.nxml.gz_29']"
PMC2913107.nxml.gz-14088,"[['5060'], ['5065'], 'paper', 'incomplete_evidence', 'incomplete_evidence', 'PMC2913107.nxml.gz_31']"
PMC2913107.nxml.gz-14096,"[['6128'], ['6143'], 'less well known', 'incomplete_evidence', 'incomplete_evidence', 'PMC2913107.nxml.gz_37']"
PMC2913107.nxml.gz-14100,"[['6430'], ['6445'], 'less well known', 'incomplete_evidence', 'incomplete_evidence', 'PMC2913107.nxml.gz_38']"
PMC2913107.nxml.gz-14104,"[['6744'], ['6749'], 'paper', 'incomplete_evidence', 'incomplete_evidence', 'PMC2913107.nxml.gz_40']"
PMC2913107.nxml.gz-14106,"[['6866'], ['6874'], 'detailed', 'incomplete_evidence', 'incomplete_evidence', 'PMC2913107.nxml.gz_41']"
PMC2913107.nxml.gz-14112,"[['7049'], ['7059'], 'agree with', 'incomplete_evidence', 'incomplete_evidence', 'PMC2913107.nxml.gz_42']"
PMC2913107.nxml.gz-14114,"[['7551'], ['7568'], 'does not diminish', 'incomplete_evidence', 'incomplete_evidence', 'PMC2913107.nxml.gz_45']"
PMC2913107.nxml.gz-14128,"[['8341'], ['8355'], 'In our opinion', 'incomplete_evidence', 'incomplete_evidence', 'PMC2913107.nxml.gz_49']"
PMC2913107.nxml.gz-14136,"[['8730', '8752'], ['8734', '8758'], 'some ... extent', 'incomplete_evidence', 'incomplete_evidence', 'PMC2913107.nxml.gz_50']"
PMC2913107.nxml.gz-14155,"[['427'], ['437'], 'commentary', 'incomplete_evidence', 'incomplete_evidence', 'PMC2913107.nxml.gz_1']"
PMC2913107.nxml.gz-14163,"[['991'], ['1003'], 'Simultaneous', 'incomplete_evidence', 'incomplete_evidence', 'PMC2913107.nxml.gz_5']"
PMC2913107.nxml.gz-14169,"[['1508'], ['1519'], 'did not say', 'incomplete_evidence', 'incomplete_evidence', 'PMC2913107.nxml.gz_7']"
PMC2913107.nxml.gz-14173,"[['1583'], ['1591'], 'detailed', 'incomplete_evidence', 'incomplete_evidence', 'PMC2913107.nxml.gz_8']"
PMC2913107.nxml.gz-14185,"[['2293'], ['2299'], 'papers', 'incomplete_evidence', 'incomplete_evidence', 'PMC2913107.nxml.gz_13']"
PMC2913107.nxml.gz-14193,"[['2387'], ['2393'], 'papers', 'incomplete_evidence', 'incomplete_evidence', 'PMC2913107.nxml.gz_14']"
PMC2913107.nxml.gz-14195,"[['2382'], ['2386'], 'Both', 'incomplete_evidence', 'incomplete_evidence', 'PMC2913107.nxml.gz_14']"
PMC2913107.nxml.gz-14197,"[['2520'], ['2524'], 'both', 'incomplete_evidence', 'incomplete_evidence', 'PMC2913107.nxml.gz_15']"
PMC2913107.nxml.gz-14199,"[['2525'], ['2531'], 'papers', 'incomplete_evidence', 'incomplete_evidence', 'PMC2913107.nxml.gz_15']"
