PMC5439533.nxml.gz-1170,"[['32151'], ['32162'], 'variability', 'variability', 'DIFFICULT_TASK', 'PMC5439533.nxml.gz_127']"
PMC5439533.nxml.gz-1188,"[['3090'], ['3100'], 'variations', 'variations', 'DIFFICULT_TASK', 'PMC5439533.nxml.gz_20']"
PMC5439533.nxml.gz-1312,"[['34634'], ['34644'], 'unreliable', 'unreliable', 'DIFFICULT_TASK', 'PMC5439533.nxml.gz_142']"
PMC5439533.nxml.gz-223,"[['32173'], ['32182'], 'challenge', 'challenge', 'DIFFICULT_TASK', 'PMC5439533.nxml.gz_127']"
PMC5439533.nxml.gz-339,"[['3010'], ['3018'], 'differed', 'differed', 'DIFFICULT_TASK', 'PMC5439533.nxml.gz_20']"
PMC5439533.nxml.gz-349,"[['32077'], ['32088'], 'differences', 'difficult_task', 'difficult_task', 'PMC5439533.nxml.gz_127']"
PMC5439533.nxml.gz-351,"[['35574'], ['35585'], 'differences', 'difficult_task', 'difficult_task', 'PMC5439533.nxml.gz_147']"
PMC5439533.nxml.gz-357,"[['3225'], ['3234'], 'difficult', 'difficult', 'DIFFICULT_TASK', 'PMC5439533.nxml.gz_20']"
PMC5439533.nxml.gz-50802,"[['11806'], ['11813'], 'not met', 'difficult_task', 'difficult_task', 'PMC5439533.nxml.gz_55']"
PMC5439533.nxml.gz-50895,"[['30251'], ['30259'], 'preclude', 'difficult_task', 'difficult_task', 'PMC5439533.nxml.gz_114']"
PMC5439533.nxml.gz-9824,"[['34919'], ['34927'], 'not able', 'difficult_task', 'difficult_task', 'PMC5439533.nxml.gz_144']"
