PMC3933411.nxml.gz-225,"[['24135'], ['24144'], 'cannot be', 'cannot_be', 'DIFFICULT_TASK', 'PMC3933411.nxml.gz_105']"
PMC3933411.nxml.gz-231,"[['24405'], ['24414'], 'difficult', 'difficult', 'DIFFICULT_TASK', 'PMC3933411.nxml.gz_107']"
PMC3933411.nxml.gz-275,"[['26235'], ['26239'], 'vary', 'vary', 'DIFFICULT_TASK', 'PMC3933411.nxml.gz_118']"
PMC3933411.nxml.gz-282,"[['26608'], ['26617'], 'difficult', 'difficult', 'DIFFICULT_TASK', 'PMC3933411.nxml.gz_121']"
PMC3933411.nxml.gz-284,"[['26647'], ['26657'], 'variations', 'variations', 'DIFFICULT_TASK', 'PMC3933411.nxml.gz_121']"
PMC3933411.nxml.gz-485,"[['34794'], ['34800'], 'cannot', 'difficult_task', 'difficult_task', 'PMC3933411.nxml.gz_162']"
PMC3933411.nxml.gz-497,"[['35244'], ['35256'], 'too small to', 'difficult_task', 'difficult_task', 'PMC3933411.nxml.gz_164']"
PMC3933411.nxml.gz-512,"[['35498'], ['35504'], 'cannot', 'difficult_task', 'difficult_task', 'PMC3933411.nxml.gz_165']"
PMC3933411.nxml.gz-76,"[['3789'], ['3799'], 'difficulty', 'difficulty', 'DIFFICULT_TASK', 'PMC3933411.nxml.gz_19']"
PMC3933411.nxml.gz-84,"[['3967'], ['3979'], 'difficulties', 'difficulties', 'DIFFICULT_TASK', 'PMC3933411.nxml.gz_20']"
