PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES	IGNORANCE_CLASSIFICATION
PMC3400371.nxml.gz	0	['Preventive Treatments of Iron Deficiency Anaemia in Pregnancy: A Review of Their Effectiveness and Implications for Health System Strengthening\n\nAbstract\nObjectives .']	(0, 166)	FALSE
PMC3400371.nxml.gz	1	['We conducted a review of effectiveness of preventive treatments of iron deficiency anaemia in pregnancy in developing countries and highlighted their constraints as well as interventions required to strengthen the health services.']	(167, 397)	FALSE
PMC3400371.nxml.gz	2	['Methods .']	(398, 407)	FALSE
PMC3400371.nxml.gz	3	['Literature from Pubmed (MEDLINE), AJOL, Google Scholar, and Cochrane database was reviewed.']	(408, 499)	FALSE
PMC3400371.nxml.gz	4	['Results .']	(500, 509)	FALSE
PMC3400371.nxml.gz	5	['Evidence-based preventive treatment options for iron deficiency anaemia in pregnancy include prophylaxis iron supplements and food fortification with iron.']	(510, 665)	FALSE
PMC3400371.nxml.gz	6	['Evidence abounds on their effectiveness in reducing the prevalence of iron deficiency anaemia in pregnancy.']	(666, 773)	FALSE
PMC3400371.nxml.gz	7	['However, these prospects are threatened by side effects of iron supplements, low utilization of maternal health service in developing countries, partial implementation of preventive treatments, and weak infrastructure and political commitment to implement mass fortification of local staple foods by national governments.']	(774, 1095)	FALSE
PMC3400371.nxml.gz	8	['Conclusion .']	(1096, 1108)	FALSE
PMC3400371.nxml.gz	9	['Sustainability of effectiveness of preventive treatments of iron deficiency anaemia in pregnancy could be achieved if the identified threats are adequately addressed.']	(1109, 1275)	FALSE
PMC3400371.nxml.gz	10	['1.']	(1277, 1279)	FALSE
PMC3400371.nxml.gz	11	['Introduction\nIron deficiency anaemia is defined as anaemia accompanied by depleted iron stores and signs of a compromised supply of iron to the tissues [1].']	(1280, 1436)	FALSE
PMC3400371.nxml.gz	12	['There is variation in haemoglobin levels during pregnancy; at the beginning of a pregnancy, there is a normal reduction in haemoglobin level followed by a slight rise towards the end of pregnancy [2].']	(1437, 1637)	FALSE
PMC3400371.nxml.gz	13	["The initial reduction has been explained to result from increased red cell mass and demands of the fetus which exceeds iron intake with consequent reduction in iron stores of the woman's body [2]."]	(1638, 1834)	TRUE
PMC3400371.nxml.gz	14	['Thus, the World Health Organization has defined anaemia in pregnancy as a haemoglobin value below 11\u2009g/dL [1,3].']	(1835, 1947)	FALSE
PMC3400371.nxml.gz	15	["There are two known factors which contribute to development of iron deficiency anaemia (IDA) in pregnancy; the first is the woman's iron stores at the time of conception and the second is the amount of iron absorbed during gestation."]	(1948, 2181)	FALSE
PMC3400371.nxml.gz	16	['The fact that anaemia frequently does occur in pregnancy among women in developing countries is an indication that preexisting iron stores are often inadequate and physiological adaptations to pregnancy are insufficient to meet the increased requirements [4].']	(2182, 2441)	FALSE
PMC3400371.nxml.gz	17	['Hence, iron supplementation in pregnancy has become a standard and routine practice as a preventive treatment for iron deficiency anaemia in pregnancy in developing countries.']	(2442, 2617)	FALSE
PMC3400371.nxml.gz	18	['In view of the foregoing, a review of effectiveness of preventive treatments of iron deficiency anaemia in pregnancy was conducted; furthermore, constraints were highlighted and suggestions for improvement were provided.']	(2618, 2838)	FALSE
PMC3400371.nxml.gz	19	['2.']	(2840, 2842)	FALSE
