	PMCID	SENTENCE_NUM	SENTENCE_START	SENTENCE_END	WORD	POS_TAG	WORD_START	WORD_END	BIO_TAG	PMC_MENTION_ID	ONTOLOGY_CONCEPT_ID	ONTOLOGY_LABEL
0	PMC5226708.nxml.gz	PMC5226708.nxml.gz_0	0	77	Mother	NNP	0	6	O	None	None	None
1	PMC5226708.nxml.gz	PMC5226708.nxml.gz_0	0	77	’	NNP	6	7	O	None	None	None
2	PMC5226708.nxml.gz	PMC5226708.nxml.gz_0	0	77	s	NN	7	8	O	None	None	None
3	PMC5226708.nxml.gz	PMC5226708.nxml.gz_0	0	77	Milk	NNP	9	13	O	None	None	None
4	PMC5226708.nxml.gz	PMC5226708.nxml.gz_0	0	77	and	CC	14	17	O	None	None	None
5	PMC5226708.nxml.gz	PMC5226708.nxml.gz_0	0	77	the	DT	18	21	O	None	None	None
6	PMC5226708.nxml.gz	PMC5226708.nxml.gz_0	0	77	Environment	NN	22	33	O	None	None	None
7	PMC5226708.nxml.gz	PMC5226708.nxml.gz_0	0	77	:	:	33	34	O	None	None	None
8	PMC5226708.nxml.gz	PMC5226708.nxml.gz_0	0	77	Might	NNP	35	40	O	None	None	None
9	PMC5226708.nxml.gz	PMC5226708.nxml.gz_0	0	77	Chemical	NNP	41	49	O	None	None	None
10	PMC5226708.nxml.gz	PMC5226708.nxml.gz_0	0	77	Exposures	NNP	50	59	O	None	None	None
11	PMC5226708.nxml.gz	PMC5226708.nxml.gz_0	0	77	Impair	NNP	60	66	O	None	None	None
12	PMC5226708.nxml.gz	PMC5226708.nxml.gz_0	0	77	Lactation	NNP	67	76	O	None	None	None
13	PMC5226708.nxml.gz	PMC5226708.nxml.gz_0	0	77	?	.	76	77	O	None	None	None
14	PMC5226708.nxml.gz	PMC5226708.nxml.gz_1	78	235	Most	JJS	78	82	O	None	None	None
15	PMC5226708.nxml.gz	PMC5226708.nxml.gz_1	78	235	studies	NNS	83	90	O	None	None	None
16	PMC5226708.nxml.gz	PMC5226708.nxml.gz_1	78	235	on	IN	91	93	O	None	None	None
17	PMC5226708.nxml.gz	PMC5226708.nxml.gz_1	78	235	breastfeeding	NN	94	107	O	None	None	None
18	PMC5226708.nxml.gz	PMC5226708.nxml.gz_1	78	235	over	IN	108	112	O	None	None	None
19	PMC5226708.nxml.gz	PMC5226708.nxml.gz_1	78	235	the	DT	113	116	O	None	None	None
20	PMC5226708.nxml.gz	PMC5226708.nxml.gz_1	78	235	past	JJ	117	121	O	None	None	None
21	PMC5226708.nxml.gz	PMC5226708.nxml.gz_1	78	235	few	JJ	122	125	O	None	None	None
