PMCID	SENTENCE_NUM	SENTENCE_START	SENTENCE_END	WORD	POS_TAG	WORD_START	WORD_END	BIO_TAG	PMC_MENTION_ID	ONTOLOGY_CONCEPT_ID	ONTOLOGY_LABEL
PMC7074265.nxml.gz	PMC7074265.nxml.gz_0	0	248	The	DT	0	3	O	None	None	None
PMC7074265.nxml.gz	PMC7074265.nxml.gz_0	0	248	Inflammatory	NNP	4	16	O	None	None	None
PMC7074265.nxml.gz	PMC7074265.nxml.gz_0	0	248	Milieu	NNP	17	23	O	None	None	None
PMC7074265.nxml.gz	PMC7074265.nxml.gz_0	0	248	of	IN	24	26	O	None	None	None
PMC7074265.nxml.gz	PMC7074265.nxml.gz_0	0	248	Adamantinomatous	NNP	27	43	O	None	None	None
PMC7074265.nxml.gz	PMC7074265.nxml.gz_0	0	248	Craniopharyngioma	NNP	44	61	O	None	None	None
PMC7074265.nxml.gz	PMC7074265.nxml.gz_0	0	248	and	CC	62	65	O	None	None	None
PMC7074265.nxml.gz	PMC7074265.nxml.gz_0	0	248	Its	PRP$	66	69	O	None	None	None
PMC7074265.nxml.gz	PMC7074265.nxml.gz_0	0	248	Implications	NNS	70	82	O	None	None	None
PMC7074265.nxml.gz	PMC7074265.nxml.gz_0	0	248	for	IN	83	86	O	None	None	None
PMC7074265.nxml.gz	PMC7074265.nxml.gz_0	0	248	Treatment	NNP	87	96	O	None	None	None
PMC7074265.nxml.gz	PMC7074265.nxml.gz_0	0	248	Abstract	NNP	98	106	O	None	None	None
PMC7074265.nxml.gz	PMC7074265.nxml.gz_0	0	248	Pediatric	NNP	108	117	O	None	None	None
PMC7074265.nxml.gz	PMC7074265.nxml.gz_0	0	248	Adamantinomatous	NNP	118	134	O	None	None	None
PMC7074265.nxml.gz	PMC7074265.nxml.gz_0	0	248	Craniopharyngiomas	NNP	135	153	O	None	None	None
PMC7074265.nxml.gz	PMC7074265.nxml.gz_0	0	248	(	(	154	155	O	None	None	None
PMC7074265.nxml.gz	PMC7074265.nxml.gz_0	0	248	ACPs	NNP	155	159	O	None	None	None
PMC7074265.nxml.gz	PMC7074265.nxml.gz_0	0	248	)	)	159	160	O	None	None	None
PMC7074265.nxml.gz	PMC7074265.nxml.gz_0	0	248	are	VBP	161	164	O	None	None	None
PMC7074265.nxml.gz	PMC7074265.nxml.gz_0	0	248	histologically	RB	165	179	O	None	None	None
PMC7074265.nxml.gz	PMC7074265.nxml.gz_0	0	248	benign	JJ	180	186	O	None	None	None
PMC7074265.nxml.gz	PMC7074265.nxml.gz_0	0	248	brain	NN	187	192	O	None	None	None
PMC7074265.nxml.gz	PMC7074265.nxml.gz_0	0	248	tumors	NNS	193	199	O	None	None	None
PMC7074265.nxml.gz	PMC7074265.nxml.gz_0	0	248	that	WDT	200	204	O	None	None	None
PMC7074265.nxml.gz	PMC7074265.nxml.gz_0	0	248	often	RB	205	210	O	None	None	None
PMC7074265.nxml.gz	PMC7074265.nxml.gz_0	0	248	follow	VBP	211	217	O	None	None	None
PMC7074265.nxml.gz	PMC7074265.nxml.gz_0	0	248	an	DT	218	220	O	None	None	None
PMC7074265.nxml.gz	PMC7074265.nxml.gz_0	0	248	aggressive	JJ	221	231	O	None	None	None
PMC7074265.nxml.gz	PMC7074265.nxml.gz_0	0	248	clinical	JJ	232	240	O	None	None	None
PMC7074265.nxml.gz	PMC7074265.nxml.gz_0	0	248	course	NN	241	247	O	None	None	None
PMC7074265.nxml.gz	PMC7074265.nxml.gz_0	0	248	.	.	247	248	O	None	None	None
PMC7074265.nxml.gz	PMC7074265.nxml.gz_1	249	414	Their	PRP$	249	254	O	None	None	None
PMC7074265.nxml.gz	PMC7074265.nxml.gz_1	249	414	suprasellar	JJ	255	266	O	None	None	None
PMC7074265.nxml.gz	PMC7074265.nxml.gz_1	249	414	location	NN	267	275	O	None	None	None
PMC7074265.nxml.gz	PMC7074265.nxml.gz_1	249	414	leaves	VBZ	276	282	O	None	None	None
PMC7074265.nxml.gz	PMC7074265.nxml.gz_1	249	414	them	PRP	283	287	O	None	None	None
PMC7074265.nxml.gz	PMC7074265.nxml.gz_1	249	414	in	IN	288	290	O	None	None	None
PMC7074265.nxml.gz	PMC7074265.nxml.gz_1	249	414	close	JJ	291	296	O	None	None	None
PMC7074265.nxml.gz	PMC7074265.nxml.gz_1	249	414	proximity	NN	297	306	O	None	None	None
PMC7074265.nxml.gz	PMC7074265.nxml.gz_1	249	414	to	TO	307	309	O	None	None	None
PMC7074265.nxml.gz	PMC7074265.nxml.gz_1	249	414	critical	JJ	310	318	O	None	None	None
PMC7074265.nxml.gz	PMC7074265.nxml.gz_1	249	414	neurological	JJ	319	331	O	None	None	None
PMC7074265.nxml.gz	PMC7074265.nxml.gz_1	249	414	and	CC	332	335	O	None	None	None
