PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES	IGNORANCE_CLASSIFICATION
PMC5732505.nxml.gz	0	['Maternal vitamin D status, gestational diabetes and infant birth size\n\nAbstract\n\nBackground\nMaternal vitamin D status has been associated with both gestational diabetes mellitus (GDM) and fetal growth restriction, however, the evidence is inconsistent.']	(0, 252)	TRUE
PMC5732505.nxml.gz	1	['In Finland, maternal vitamin D status has improved considerably due to national health policies.']	(253, 349)	FALSE
PMC5732505.nxml.gz	2	['Our objective was to compare maternal 25-hydroxy vitamin D concentrations [25(OH)D] between mothers with and without GDM, and to investigate if an association existed between maternal vitamin D concentration and infant birth size.']	(350, 580)	FALSE
PMC5732505.nxml.gz	3	['Methods\nThis cross-sectional study included 723 mother-child pairs.']	(582, 649)	FALSE
PMC5732505.nxml.gz	4	['Mothers were of Caucasian origin, and infants were born at term with normal birth weight.']	(650, 739)	FALSE
PMC5732505.nxml.gz	5	['GDM diagnosis and birth size were obtained from medical records.']	(740, 804)	FALSE
PMC5732505.nxml.gz	6	['Maternal 25(OH)D was determined on average at 11\xa0weeks of gestation in pregnancy and in umbilical cord blood (UCB) at birth.']	(805, 929)	FALSE
PMC5732505.nxml.gz	7	['Results\nGDM was observed in 81 of the 723 women (11%).']	(931, 985)	FALSE
PMC5732505.nxml.gz	8	['Of the study population, 97% were vitamin D sufficient [25(OH)D\u2009≥\u200950\xa0nmol/L].']	(986, 1063)	FALSE
PMC5732505.nxml.gz	9	['There was no difference in pregnancy 25(OH)D concentration between GDM and non-GDM mothers (82 vs 82\xa0nmol/L, P \u2009=\u20090.99).']	(1064, 1184)	FALSE
PMC5732505.nxml.gz	10	['Regression analysis confirmed no association between oral glucose tolerance test results and maternal 25(OH)D ( P \u2009>\u20090.53).']	(1185, 1308)	TRUE
PMC5732505.nxml.gz	11	['Regarding the birth size, mothers with optimal pregnancy 25(OH)D (≥ 80\xa0nmol/L) had heavier newborns than those with suboptimal pregnancy 25(OH)D ( P \u2009=\u20090.010).']	(1309, 1468)	FALSE
PMC5732505.nxml.gz	12	['However, mothers with optimal UCB 25(OH)D had newborns with smaller head circumference than those with suboptimal 25(OH)D ( P \u2009=\u20090.003), which was further confirmed as a linear association ( P \u2009=\u20090.024).']	(1469, 1672)	FALSE
PMC5732505.nxml.gz	13	['Conclusions\nMaternal vitamin D concentration was similar in mothers with and without GDM in a mostly vitamin D sufficient population.']	(1674, 1807)	FALSE
PMC5732505.nxml.gz	14	['Associations between maternal vitamin D status and birth size were inconsistent.']	(1808, 1888)	FALSE
PMC5732505.nxml.gz	15	['A sufficient maternal vitamin D status, specified as 25(OH)D above 50\xa0nmol/L, may be a threshold above which the physiological requirements of pregnancy are achieved.']	(1889, 2055)	TRUE
PMC5732505.nxml.gz	16	['Trial registration\nThe project protocol is registered in ClinicalTrials.gov in November 8, 2012 (NCT01723852).']	(2057, 2167)	FALSE
PMC5732505.nxml.gz	17	['Electronic supplementary material\nThe online version of this article (10.1186/s12884-017-1600-5) contains supplementary material, which is available to authorized users.']	(2169, 2338)	FALSE
PMC5732505.nxml.gz	18	['Background\nVitamin D deficiency, defined as a circulating 25-hydroxy vitamin D (25(OH)D) concentration below 50\xa0nmol/L, has been common among Finnish pregnant women [1].']	(2340, 2509)	TRUE
PMC5732505.nxml.gz	19	['However, due to recent changes in national health policies, intake of vitamin D has increased resulting in decreasing rates of vitamin D deficiency [2–5].']	(2510, 2664)	FALSE
PMC5732505.nxml.gz	20	['Vitamin D deficiency has been associated with gestational diabetes mellitus (GDM) [6], but the evidence is inconsistent [7,8].']	(2665, 2791)	TRUE
PMC5732505.nxml.gz	21	['Of all pregnancies, 1–14% are affected by GDM [9], and globally GDM prevalence has been increasing in line with increasing obesity [10].']	(2792, 2928)	TRUE
PMC5732505.nxml.gz	22	['GDM is the most common pregnancy complication in Europe [11].']	(2929, 2990)	FALSE
PMC5732505.nxml.gz	23	['In Finland, the prevalence of GDM has increased from 6% in 2008 to 11% in 2014 [12].']	(2991, 3075)	FALSE
PMC5732505.nxml.gz	24	['GDM increases the risk of adverse pregnancy and neonatal outcomes, and the risk of obesity, metabolic syndrome, diabetes, and cardiovascular disease in later life both of the mother and the child [13].']	(3076, 3277)	FALSE
PMC5732505.nxml.gz	25	['Fetal growth may have later health implications also within the normal-birth-weight range [14].']	(3278, 3373)	TRUE
PMC5732505.nxml.gz	26	['Poor maternal vitamin D status has been related to fetal growth restriction [15] but it is unknown whether maternal vitamin D status associates with birth size in infants with normal birth weight.']	(3374, 3570)	TRUE
PMC5732505.nxml.gz	27	['Many of the findings regarding the relationship between vitamin D deficiency and GDM are based on case-control studies, which may include a potential selection bias.']	(3571, 3736)	TRUE
PMC5732505.nxml.gz	28	['Case-control studies often focus on high-risk groups, for example women who are overweight and sedentary, which are independent risk factors for vitamin D deficiency as well (for example [16]).']	(3737, 3930)	FALSE
