PMCID	SENTENCE_NUM	SENTENCE_START	SENTENCE_END	WORD	POS_TAG	WORD_START	WORD_END	BIO_TAG	PMC_MENTION_ID	ONTOLOGY_CONCEPT_ID	ONTOLOGY_LABEL
PMC4352710.nxml.gz	PMC4352710.nxml.gz_0	0	34	Should	MD	0	6	O	None	None	None
PMC4352710.nxml.gz	PMC4352710.nxml.gz_0	0	34	Men	NNP	7	10	O	None	None	None
PMC4352710.nxml.gz	PMC4352710.nxml.gz_0	0	34	Take	VB	11	15	O	None	None	None
PMC4352710.nxml.gz	PMC4352710.nxml.gz_0	0	34	Prenatal	NNP	16	24	O	None	None	None
PMC4352710.nxml.gz	PMC4352710.nxml.gz_0	0	34	Vitamins	NNP	25	33	O	None	None	None
PMC4352710.nxml.gz	PMC4352710.nxml.gz_0	0	34	?	.	33	34	O	None	None	None
PMC4352710.nxml.gz	PMC4352710.nxml.gz_1	36	177	Short	JJ	36	41	O	None	None	None
PMC4352710.nxml.gz	PMC4352710.nxml.gz_1	36	177	Communication	NNP	42	55	O	None	None	None
PMC4352710.nxml.gz	PMC4352710.nxml.gz_1	36	177	Congenital	NNP	56	66	O	None	None	None
PMC4352710.nxml.gz	PMC4352710.nxml.gz_1	36	177	abnormalities	NNS	67	80	O	None	None	None
PMC4352710.nxml.gz	PMC4352710.nxml.gz_1	36	177	are	VBP	81	84	O	None	None	None
PMC4352710.nxml.gz	PMC4352710.nxml.gz_1	36	177	the	DT	85	88	O	None	None	None
PMC4352710.nxml.gz	PMC4352710.nxml.gz_1	36	177	leading	VBG	89	96	O	None	None	None
PMC4352710.nxml.gz	PMC4352710.nxml.gz_1	36	177	cause	NN	97	102	O	None	None	None
PMC4352710.nxml.gz	PMC4352710.nxml.gz_1	36	177	of	IN	103	105	O	None	None	None
PMC4352710.nxml.gz	PMC4352710.nxml.gz_1	36	177	infant	JJ	106	112	O	None	None	None
PMC4352710.nxml.gz	PMC4352710.nxml.gz_1	36	177	mortalities	NNS	113	124	O	None	None	None
PMC4352710.nxml.gz	PMC4352710.nxml.gz_1	36	177	in	IN	125	127	O	None	None	None
PMC4352710.nxml.gz	PMC4352710.nxml.gz_1	36	177	the	DT	128	131	O	None	None	None
PMC4352710.nxml.gz	PMC4352710.nxml.gz_1	36	177	United	NNP	132	138	O	None	None	None
PMC4352710.nxml.gz	PMC4352710.nxml.gz_1	36	177	States	NNPS	139	145	O	None	None	None
PMC4352710.nxml.gz	PMC4352710.nxml.gz_1	36	177	(	(	146	147	O	None	None	None
PMC4352710.nxml.gz	PMC4352710.nxml.gz_1	36	177	25	CD	147	149	O	None	None	None
PMC4352710.nxml.gz	PMC4352710.nxml.gz_1	36	177	%)	NN	149	151	O	None	None	None
PMC4352710.nxml.gz	PMC4352710.nxml.gz_1	36	177	and	CC	152	155	O	None	None	None
PMC4352710.nxml.gz	PMC4352710.nxml.gz_1	36	177	across	IN	156	162	O	None	None	None
PMC4352710.nxml.gz	PMC4352710.nxml.gz_1	36	177	the	DT	163	166	O	None	None	None
PMC4352710.nxml.gz	PMC4352710.nxml.gz_1	36	177	world	NN	167	172	O	None	None	None
PMC4352710.nxml.gz	PMC4352710.nxml.gz_1	36	177	[	VBZ	173	174	O	None	None	None
PMC4352710.nxml.gz	PMC4352710.nxml.gz_1	36	177	1	CD	174	175	O	None	None	None
PMC4352710.nxml.gz	PMC4352710.nxml.gz_1	36	177	].	NN	175	177	O	None	None	None
PMC4352710.nxml.gz	PMC4352710.nxml.gz_2	178	407	Public	NNP	178	184	O	None	None	None
PMC4352710.nxml.gz	PMC4352710.nxml.gz_2	178	407	health	NN	185	191	O	None	None	None
PMC4352710.nxml.gz	PMC4352710.nxml.gz_2	178	407	interventions	NNS	192	205	O	None	None	None
PMC4352710.nxml.gz	PMC4352710.nxml.gz_2	178	407	have	VBP	206	210	O	None	None	None
PMC4352710.nxml.gz	PMC4352710.nxml.gz_2	178	407	included	VBN	211	219	O	None	None	None
PMC4352710.nxml.gz	PMC4352710.nxml.gz_2	178	407	reducing	VBG	220	228	O	None	None	None
PMC4352710.nxml.gz	PMC4352710.nxml.gz_2	178	407	maternal	JJ	229	237	O	None	None	None
PMC4352710.nxml.gz	PMC4352710.nxml.gz_2	178	407	disease	NN	238	245	O	None	None	None
PMC4352710.nxml.gz	PMC4352710.nxml.gz_2	178	407	,	,	245	246	O	None	None	None
PMC4352710.nxml.gz	PMC4352710.nxml.gz_2	178	407	prenatal	JJ	247	255	O	None	None	None
PMC4352710.nxml.gz	PMC4352710.nxml.gz_2	178	407	care	NN	256	260	O	None	None	None
PMC4352710.nxml.gz	PMC4352710.nxml.gz_2	178	407	of	IN	261	263	O	None	None	None
PMC4352710.nxml.gz	PMC4352710.nxml.gz_2	178	407	mothers	NNS	264	271	O	None	None	None
PMC4352710.nxml.gz	PMC4352710.nxml.gz_2	178	407	,	,	271	272	O	None	None	None
PMC4352710.nxml.gz	PMC4352710.nxml.gz_2	178	407	reduction	NN	273	282	O	None	None	None
PMC4352710.nxml.gz	PMC4352710.nxml.gz_2	178	407	of	IN	283	285	O	None	None	None
PMC4352710.nxml.gz	PMC4352710.nxml.gz_2	178	407	exposure	NN	286	294	O	None	None	None
