	PMCID	SENTENCE_NUM	SENTENCE_START	SENTENCE_END	WORD	POS_TAG	WORD_START	WORD_END
0	PMC5546866.nxml.gz	PMC5546866.nxml.gz_0	0	391	Response	NN	0	8
1	PMC5546866.nxml.gz	PMC5546866.nxml.gz_0	0	391	to	TO	9	11
2	PMC5546866.nxml.gz	PMC5546866.nxml.gz_0	0	391	Antenatal	NNP	12	21
3	PMC5546866.nxml.gz	PMC5546866.nxml.gz_0	0	391	Cholecalciferol	NNP	22	37
4	PMC5546866.nxml.gz	PMC5546866.nxml.gz_0	0	391	Supplementation	NNP	38	53
5	PMC5546866.nxml.gz	PMC5546866.nxml.gz_0	0	391	Is	NNP	54	56
6	PMC5546866.nxml.gz	PMC5546866.nxml.gz_0	0	391	Associated	VBN	57	67
7	PMC5546866.nxml.gz	PMC5546866.nxml.gz_0	0	391	With	IN	68	72
8	PMC5546866.nxml.gz	PMC5546866.nxml.gz_0	0	391	Common	NNP	73	79
9	PMC5546866.nxml.gz	PMC5546866.nxml.gz_0	0	391	Vitamin	NNP	80	87
10	PMC5546866.nxml.gz	PMC5546866.nxml.gz_0	0	391	D	NNP	88	89
11	PMC5546866.nxml.gz	PMC5546866.nxml.gz_0	0	391	–	NNP	89	90
12	PMC5546866.nxml.gz	PMC5546866.nxml.gz_0	0	391	Related	NNP	90	97
13	PMC5546866.nxml.gz	PMC5546866.nxml.gz_0	0	391	Genetic	NNP	98	105
14	PMC5546866.nxml.gz	PMC5546866.nxml.gz_0	0	391	Variants	NNP	106	114
15	PMC5546866.nxml.gz	PMC5546866.nxml.gz_0	0	391	Abstract	NNP	116	124
16	PMC5546866.nxml.gz	PMC5546866.nxml.gz_0	0	391	Context	NNP	126	133
17	PMC5546866.nxml.gz	PMC5546866.nxml.gz_0	0	391	:	:	133	134
18	PMC5546866.nxml.gz	PMC5546866.nxml.gz_0	0	391	Single	NNP	135	141
19	PMC5546866.nxml.gz	PMC5546866.nxml.gz_0	0	391	-	:	141	142
20	PMC5546866.nxml.gz	PMC5546866.nxml.gz_0	0	391	nucleotide	JJ	142	152
21	PMC5546866.nxml.gz	PMC5546866.nxml.gz_0	0	391	polymorphisms	NN	153	166
22	PMC5546866.nxml.gz	PMC5546866.nxml.gz_0	0	391	(	(	167	168
23	PMC5546866.nxml.gz	PMC5546866.nxml.gz_0	0	391	SNPs	NNP	168	172
24	PMC5546866.nxml.gz	PMC5546866.nxml.gz_0	0	391	)	)	172	173
25	PMC5546866.nxml.gz	PMC5546866.nxml.gz_0	0	391	in	IN	174	176
26	PMC5546866.nxml.gz	PMC5546866.nxml.gz_0	0	391	genes	NNS	177	182
27	PMC5546866.nxml.gz	PMC5546866.nxml.gz_0	0	391	related	VBN	183	190
28	PMC5546866.nxml.gz	PMC5546866.nxml.gz_0	0	391	to	TO	191	193
29	PMC5546866.nxml.gz	PMC5546866.nxml.gz_0	0	391	vitamin	VB	194	201
30	PMC5546866.nxml.gz	PMC5546866.nxml.gz_0	0	391	D	NNP	202	203
31	PMC5546866.nxml.gz	PMC5546866.nxml.gz_0	0	391	metabolism	NN	204	214
32	PMC5546866.nxml.gz	PMC5546866.nxml.gz_0	0	391	have	VBP	215	219
33	PMC5546866.nxml.gz	PMC5546866.nxml.gz_0	0	391	been	VBN	220	224
34	PMC5546866.nxml.gz	PMC5546866.nxml.gz_0	0	391	associated	VBN	225	235
35	PMC5546866.nxml.gz	PMC5546866.nxml.gz_0	0	391	with	IN	236	240
36	PMC5546866.nxml.gz	PMC5546866.nxml.gz_0	0	391	serum	NN	241	246
37	PMC5546866.nxml.gz	PMC5546866.nxml.gz_0	0	391	25	CD	247	249
38	PMC5546866.nxml.gz	PMC5546866.nxml.gz_0	0	391	-	:	249	250
39	PMC5546866.nxml.gz	PMC5546866.nxml.gz_0	0	391	hydroxyvitamin	NN	250	264
40	PMC5546866.nxml.gz	PMC5546866.nxml.gz_0	0	391	D	NNP	265	266
41	PMC5546866.nxml.gz	PMC5546866.nxml.gz_0	0	391	[	VBZ	267	268
42	PMC5546866.nxml.gz	PMC5546866.nxml.gz_0	0	391	25	CD	268	270
43	PMC5546866.nxml.gz	PMC5546866.nxml.gz_0	0	391	(	(	270	271
44	PMC5546866.nxml.gz	PMC5546866.nxml.gz_0	0	391	OH	NNP	271	273
45	PMC5546866.nxml.gz	PMC5546866.nxml.gz_0	0	391	)	)	273	274
46	PMC5546866.nxml.gz	PMC5546866.nxml.gz_0	0	391	D	NNP	274	275
47	PMC5546866.nxml.gz	PMC5546866.nxml.gz_0	0	391	]	NNP	275	276
48	PMC5546866.nxml.gz	PMC5546866.nxml.gz_0	0	391	concentration	NN	277	290
49	PMC5546866.nxml.gz	PMC5546866.nxml.gz_0	0	391	,	,	290	291
50	PMC5546866.nxml.gz	PMC5546866.nxml.gz_0	0	391	but	CC	292	295
51	PMC5546866.nxml.gz	PMC5546866.nxml.gz_0	0	391	these	DT	296	301
52	PMC5546866.nxml.gz	PMC5546866.nxml.gz_0	0	391	relationships	NNS	302	315
53	PMC5546866.nxml.gz	PMC5546866.nxml.gz_0	0	391	have	VBP	316	320
54	PMC5546866.nxml.gz	PMC5546866.nxml.gz_0	0	391	not	RB	321	324
55	PMC5546866.nxml.gz	PMC5546866.nxml.gz_0	0	391	been	VBN	325	329
56	PMC5546866.nxml.gz	PMC5546866.nxml.gz_0	0	391	examined	VBN	330	338
57	PMC5546866.nxml.gz	PMC5546866.nxml.gz_0	0	391	following	VBG	339	348
58	PMC5546866.nxml.gz	PMC5546866.nxml.gz_0	0	391	antenatal	JJ	349	358
59	PMC5546866.nxml.gz	PMC5546866.nxml.gz_0	0	391	cholecalciferol	NN	359	374
60	PMC5546866.nxml.gz	PMC5546866.nxml.gz_0	0	391	supplementation	NN	375	390
61	PMC5546866.nxml.gz	PMC5546866.nxml.gz_0	0	391	.	.	390	391
62	PMC5546866.nxml.gz	PMC5546866.nxml.gz_1	393	547	Objective	NN	393	402
63	PMC5546866.nxml.gz	PMC5546866.nxml.gz_1	393	547	:	:	402	403
64	PMC5546866.nxml.gz	PMC5546866.nxml.gz_1	393	547	To	TO	404	406
65	PMC5546866.nxml.gz	PMC5546866.nxml.gz_1	393	547	determine	VB	407	416
66	PMC5546866.nxml.gz	PMC5546866.nxml.gz_1	393	547	whether	IN	417	424
67	PMC5546866.nxml.gz	PMC5546866.nxml.gz_1	393	547	SNPs	NNP	425	429
68	PMC5546866.nxml.gz	PMC5546866.nxml.gz_1	393	547	in	IN	430	432
69	PMC5546866.nxml.gz	PMC5546866.nxml.gz_1	393	547	DHCR7	NNP	433	438
70	PMC5546866.nxml.gz	PMC5546866.nxml.gz_1	393	547	,	,	439	440
71	PMC5546866.nxml.gz	PMC5546866.nxml.gz_1	393	547	CYP2R1	NNP	441	447
72	PMC5546866.nxml.gz	PMC5546866.nxml.gz_1	393	547	,	,	448	449
73	PMC5546866.nxml.gz	PMC5546866.nxml.gz_1	393	547	CYP24A1	NNP	450	457
74	PMC5546866.nxml.gz	PMC5546866.nxml.gz_1	393	547	,	,	458	459
75	PMC5546866.nxml.gz	PMC5546866.nxml.gz_1	393	547	and	CC	460	463
76	PMC5546866.nxml.gz	PMC5546866.nxml.gz_1	393	547	GC	NNP	464	466
77	PMC5546866.nxml.gz	PMC5546866.nxml.gz_1	393	547	are	VBP	467	470
78	PMC5546866.nxml.gz	PMC5546866.nxml.gz_1	393	547	associated	VBN	471	481
79	PMC5546866.nxml.gz	PMC5546866.nxml.gz_1	393	547	with	IN	482	486
80	PMC5546866.nxml.gz	PMC5546866.nxml.gz_1	393	547	the	DT	487	490
81	PMC5546866.nxml.gz	PMC5546866.nxml.gz_1	393	547	response	NN	491	499
82	PMC5546866.nxml.gz	PMC5546866.nxml.gz_1	393	547	to	TO	500	502
83	PMC5546866.nxml.gz	PMC5546866.nxml.gz_1	393	547	gestational	JJ	503	514
84	PMC5546866.nxml.gz	PMC5546866.nxml.gz_1	393	547	cholecalciferol	NN	515	530
85	PMC5546866.nxml.gz	PMC5546866.nxml.gz_1	393	547	supplementation	NN	531	546
86	PMC5546866.nxml.gz	PMC5546866.nxml.gz_1	393	547	.	.	546	547
87	PMC5546866.nxml.gz	PMC5546866.nxml.gz_2	549	689	Design	NN	549	555
88	PMC5546866.nxml.gz	PMC5546866.nxml.gz_2	549	689	:	:	555	556
89	PMC5546866.nxml.gz	PMC5546866.nxml.gz_2	549	689	Within	NNP	557	563
90	PMC5546866.nxml.gz	PMC5546866.nxml.gz_2	549	689	-	:	563	564
91	PMC5546866.nxml.gz	PMC5546866.nxml.gz_2	549	689	randomization	NN	564	577
92	PMC5546866.nxml.gz	PMC5546866.nxml.gz_2	549	689	group	NN	578	583
93	PMC5546866.nxml.gz	PMC5546866.nxml.gz_2	549	689	analysis	NN	584	592
94	PMC5546866.nxml.gz	PMC5546866.nxml.gz_2	549	689	of	IN	593	595
95	PMC5546866.nxml.gz	PMC5546866.nxml.gz_2	549	689	the	DT	596	599
96	PMC5546866.nxml.gz	PMC5546866.nxml.gz_2	549	689	Maternal	NNP	600	608
97	PMC5546866.nxml.gz	PMC5546866.nxml.gz_2	549	689	Vitamin	NNP	609	616
98	PMC5546866.nxml.gz	PMC5546866.nxml.gz_2	549	689	D	NNP	617	618
99	PMC5546866.nxml.gz	PMC5546866.nxml.gz_2	549	689	Osteoporosis	NNP	619	631
100	PMC5546866.nxml.gz	PMC5546866.nxml.gz_2	549	689	Study	NNP	632	637
101	PMC5546866.nxml.gz	PMC5546866.nxml.gz_2	549	689	trial	NN	638	643
102	PMC5546866.nxml.gz	PMC5546866.nxml.gz_2	549	689	of	IN	644	646
