	PMCID	SENTENCE_NUM	SENTENCE_START	SENTENCE_END	WORD	POS_TAG	WORD_START	WORD_END
0	PMC5240907.nxml.gz	PMC5240907.nxml.gz_0	0	236	Birth	NNP	0	5
1	PMC5240907.nxml.gz	PMC5240907.nxml.gz_0	0	236	Weight	NNP	6	12
2	PMC5240907.nxml.gz	PMC5240907.nxml.gz_0	0	236	and	CC	13	16
3	PMC5240907.nxml.gz	PMC5240907.nxml.gz_0	0	236	Its	PRP$	17	20
4	PMC5240907.nxml.gz	PMC5240907.nxml.gz_0	0	236	Relationship	NN	21	33
5	PMC5240907.nxml.gz	PMC5240907.nxml.gz_0	0	236	with	IN	34	38
6	PMC5240907.nxml.gz	PMC5240907.nxml.gz_0	0	236	the	DT	39	42
7	PMC5240907.nxml.gz	PMC5240907.nxml.gz_0	0	236	Cardiac	NNP	43	50
8	PMC5240907.nxml.gz	PMC5240907.nxml.gz_0	0	236	Autonomic	NNP	51	60
9	PMC5240907.nxml.gz	PMC5240907.nxml.gz_0	0	236	Balance	NNP	61	68
10	PMC5240907.nxml.gz	PMC5240907.nxml.gz_0	0	236	in	IN	69	71
11	PMC5240907.nxml.gz	PMC5240907.nxml.gz_0	0	236	Healthy	NNP	72	79
12	PMC5240907.nxml.gz	PMC5240907.nxml.gz_0	0	236	Children	NNP	80	88
13	PMC5240907.nxml.gz	PMC5240907.nxml.gz_0	0	236	Abstract	NNP	90	98
14	PMC5240907.nxml.gz	PMC5240907.nxml.gz_0	0	236	Several	NNP	99	106
15	PMC5240907.nxml.gz	PMC5240907.nxml.gz_0	0	236	studies	NNS	107	114
16	PMC5240907.nxml.gz	PMC5240907.nxml.gz_0	0	236	indicate	VBP	115	123
17	PMC5240907.nxml.gz	PMC5240907.nxml.gz_0	0	236	that	IN	124	128
18	PMC5240907.nxml.gz	PMC5240907.nxml.gz_0	0	236	the	DT	129	132
19	PMC5240907.nxml.gz	PMC5240907.nxml.gz_0	0	236	fetal	JJ	133	138
20	PMC5240907.nxml.gz	PMC5240907.nxml.gz_0	0	236	environment	NN	139	150
21	PMC5240907.nxml.gz	PMC5240907.nxml.gz_0	0	236	plays	VBZ	151	156
22	PMC5240907.nxml.gz	PMC5240907.nxml.gz_0	0	236	a	DT	157	158
23	PMC5240907.nxml.gz	PMC5240907.nxml.gz_0	0	236	significant	JJ	159	170
24	PMC5240907.nxml.gz	PMC5240907.nxml.gz_0	0	236	role	NN	171	175
25	PMC5240907.nxml.gz	PMC5240907.nxml.gz_0	0	236	in	IN	176	178
26	PMC5240907.nxml.gz	PMC5240907.nxml.gz_0	0	236	the	DT	179	182
27	PMC5240907.nxml.gz	PMC5240907.nxml.gz_0	0	236	development	NN	183	194
28	PMC5240907.nxml.gz	PMC5240907.nxml.gz_0	0	236	of	IN	195	197
29	PMC5240907.nxml.gz	PMC5240907.nxml.gz_0	0	236	cardiometabolic	JJ	198	213
30	PMC5240907.nxml.gz	PMC5240907.nxml.gz_0	0	236	disease	NN	214	221
31	PMC5240907.nxml.gz	PMC5240907.nxml.gz_0	0	236	later	RBR	222	227
32	PMC5240907.nxml.gz	PMC5240907.nxml.gz_0	0	236	in	IN	228	230
33	PMC5240907.nxml.gz	PMC5240907.nxml.gz_0	0	236	life	NN	231	235
34	PMC5240907.nxml.gz	PMC5240907.nxml.gz_0	0	236	.	.	235	236
35	PMC5240907.nxml.gz	PMC5240907.nxml.gz_1	237	379	However	RB	237	244
36	PMC5240907.nxml.gz	PMC5240907.nxml.gz_1	237	379	,	,	244	245
37	PMC5240907.nxml.gz	PMC5240907.nxml.gz_1	237	379	a	DT	246	247
38	PMC5240907.nxml.gz	PMC5240907.nxml.gz_1	237	379	few	JJ	248	251
39	PMC5240907.nxml.gz	PMC5240907.nxml.gz_1	237	379	studies	NNS	252	259
40	PMC5240907.nxml.gz	PMC5240907.nxml.gz_1	237	379	present	VBP	260	267
41	PMC5240907.nxml.gz	PMC5240907.nxml.gz_1	237	379	conflicting	VBG	268	279
42	PMC5240907.nxml.gz	PMC5240907.nxml.gz_1	237	379	data	NNS	280	284
43	PMC5240907.nxml.gz	PMC5240907.nxml.gz_1	237	379	about	IN	285	290
44	PMC5240907.nxml.gz	PMC5240907.nxml.gz_1	237	379	the	DT	291	294
45	PMC5240907.nxml.gz	PMC5240907.nxml.gz_1	237	379	correlation	NN	295	306
46	PMC5240907.nxml.gz	PMC5240907.nxml.gz_1	237	379	between	IN	307	314
47	PMC5240907.nxml.gz	PMC5240907.nxml.gz_1	237	379	birth	NN	315	320
48	PMC5240907.nxml.gz	PMC5240907.nxml.gz_1	237	379	weight	NN	321	327
49	PMC5240907.nxml.gz	PMC5240907.nxml.gz_1	237	379	and	CC	328	331
50	PMC5240907.nxml.gz	PMC5240907.nxml.gz_1	237	379	the	DT	332	335
51	PMC5240907.nxml.gz	PMC5240907.nxml.gz_1	237	379	impairment	NN	336	346
52	PMC5240907.nxml.gz	PMC5240907.nxml.gz_1	237	379	of	IN	347	349
53	PMC5240907.nxml.gz	PMC5240907.nxml.gz_1	237	379	cardiac	JJ	350	357
54	PMC5240907.nxml.gz	PMC5240907.nxml.gz_1	237	379	autonomic	JJ	358	367
55	PMC5240907.nxml.gz	PMC5240907.nxml.gz_1	237	379	modulation	NN	368	378
56	PMC5240907.nxml.gz	PMC5240907.nxml.gz_1	237	379	.	.	378	379
57	PMC5240907.nxml.gz	PMC5240907.nxml.gz_2	380	491	The	DT	380	383
58	PMC5240907.nxml.gz	PMC5240907.nxml.gz_2	380	491	purpose	NN	384	391
59	PMC5240907.nxml.gz	PMC5240907.nxml.gz_2	380	491	of	IN	392	394
60	PMC5240907.nxml.gz	PMC5240907.nxml.gz_2	380	491	the	DT	395	398
61	PMC5240907.nxml.gz	PMC5240907.nxml.gz_2	380	491	present	JJ	399	406
62	PMC5240907.nxml.gz	PMC5240907.nxml.gz_2	380	491	study	NN	407	412
63	PMC5240907.nxml.gz	PMC5240907.nxml.gz_2	380	491	was	VBD	413	416
64	PMC5240907.nxml.gz	PMC5240907.nxml.gz_2	380	491	to	TO	417	419
65	PMC5240907.nxml.gz	PMC5240907.nxml.gz_2	380	491	provide	VB	420	427
66	PMC5240907.nxml.gz	PMC5240907.nxml.gz_2	380	491	further	RB	428	435
67	PMC5240907.nxml.gz	PMC5240907.nxml.gz_2	380	491	knowledge	NN	436	445
68	PMC5240907.nxml.gz	PMC5240907.nxml.gz_2	380	491	to	TO	446	448
69	PMC5240907.nxml.gz	PMC5240907.nxml.gz_2	380	491	elucidate	VB	449	458
70	PMC5240907.nxml.gz	PMC5240907.nxml.gz_2	380	491	this	DT	459	463
71	PMC5240907.nxml.gz	PMC5240907.nxml.gz_2	380	491	contradictory	NN	464	477
72	PMC5240907.nxml.gz	PMC5240907.nxml.gz_2	380	491	relationship	NN	478	490
73	PMC5240907.nxml.gz	PMC5240907.nxml.gz_2	380	491	.	.	490	491
74	PMC5240907.nxml.gz	PMC5240907.nxml.gz_3	492	618	One	CD	492	495
75	PMC5240907.nxml.gz	PMC5240907.nxml.gz_3	492	618	hundred	CD	496	503
76	PMC5240907.nxml.gz	PMC5240907.nxml.gz_3	492	618	children	NNS	504	512
77	PMC5240907.nxml.gz	PMC5240907.nxml.gz_3	492	618	aged	VBD	513	517
78	PMC5240907.nxml.gz	PMC5240907.nxml.gz_3	492	618	5	CD	518	519
79	PMC5240907.nxml.gz	PMC5240907.nxml.gz_3	492	618	and	CC	520	523
80	PMC5240907.nxml.gz	PMC5240907.nxml.gz_3	492	618	14	CD	524	526
81	PMC5240907.nxml.gz	PMC5240907.nxml.gz_3	492	618	years	NNS	527	532
82	PMC5240907.nxml.gz	PMC5240907.nxml.gz_3	492	618	had	VBD	533	536
83	PMC5240907.nxml.gz	PMC5240907.nxml.gz_3	492	618	anthropometric	JJ	537	551
84	PMC5240907.nxml.gz	PMC5240907.nxml.gz_3	492	618	parameters	NNS	552	562
85	PMC5240907.nxml.gz	PMC5240907.nxml.gz_3	492	618	,	,	562	563
86	PMC5240907.nxml.gz	PMC5240907.nxml.gz_3	492	618	body	NN	564	568
