	PMCID	SENTENCE_NUM	SENTENCE_START	SENTENCE_END	WORD	POS_TAG	WORD_START	WORD_END
0	PMC3272870.nxml.gz	PMC3272870.nxml.gz_0	0	175	Management	NN	0	10
1	PMC3272870.nxml.gz	PMC3272870.nxml.gz_0	0	175	and	CC	11	14
2	PMC3272870.nxml.gz	PMC3272870.nxml.gz_0	0	175	follow	VB	15	21
3	PMC3272870.nxml.gz	PMC3272870.nxml.gz_0	0	175	-	:	21	22
4	PMC3272870.nxml.gz	PMC3272870.nxml.gz_0	0	175	up	IN	22	24
5	PMC3272870.nxml.gz	PMC3272870.nxml.gz_0	0	175	of	IN	25	27
6	PMC3272870.nxml.gz	PMC3272870.nxml.gz_0	0	175	thyroid	JJ	28	35
7	PMC3272870.nxml.gz	PMC3272870.nxml.gz_0	0	175	cancer	NN	36	42
8	PMC3272870.nxml.gz	PMC3272870.nxml.gz_0	0	175	in	IN	43	45
9	PMC3272870.nxml.gz	PMC3272870.nxml.gz_0	0	175	pregnant	JJ	46	54
10	PMC3272870.nxml.gz	PMC3272870.nxml.gz_0	0	175	women	NNS	55	60
11	PMC3272870.nxml.gz	PMC3272870.nxml.gz_0	0	175	AbstractSUMMARY	NNP	62	77
12	PMC3272870.nxml.gz	PMC3272870.nxml.gz_0	0	175	Thyroid	NNP	78	85
13	PMC3272870.nxml.gz	PMC3272870.nxml.gz_0	0	175	cancer	NN	86	92
14	PMC3272870.nxml.gz	PMC3272870.nxml.gz_0	0	175	,	,	92	93
15	PMC3272870.nxml.gz	PMC3272870.nxml.gz_0	0	175	the	DT	94	97
16	PMC3272870.nxml.gz	PMC3272870.nxml.gz_0	0	175	most	RBS	98	102
17	PMC3272870.nxml.gz	PMC3272870.nxml.gz_0	0	175	common	JJ	103	109
18	PMC3272870.nxml.gz	PMC3272870.nxml.gz_0	0	175	endocrine	NN	110	119
19	PMC3272870.nxml.gz	PMC3272870.nxml.gz_0	0	175	malignancy	NN	120	130
20	PMC3272870.nxml.gz	PMC3272870.nxml.gz_0	0	175	,	,	130	131
21	PMC3272870.nxml.gz	PMC3272870.nxml.gz_0	0	175	is	VBZ	132	134
22	PMC3272870.nxml.gz	PMC3272870.nxml.gz_0	0	175	often	RB	135	140
23	PMC3272870.nxml.gz	PMC3272870.nxml.gz_0	0	175	detected	VBN	141	149
24	PMC3272870.nxml.gz	PMC3272870.nxml.gz_0	0	175	in	IN	150	152
25	PMC3272870.nxml.gz	PMC3272870.nxml.gz_0	0	175	young	JJ	153	158
26	PMC3272870.nxml.gz	PMC3272870.nxml.gz_0	0	175	female	NN	159	165
27	PMC3272870.nxml.gz	PMC3272870.nxml.gz_0	0	175	patients	NNS	166	174
28	PMC3272870.nxml.gz	PMC3272870.nxml.gz_0	0	175	.	.	174	175
29	PMC3272870.nxml.gz	PMC3272870.nxml.gz_1	176	380	Therefore	RB	176	185
