	PMCID	SENTENCE_NUM	SENTENCE_START	SENTENCE_END	WORD	POS_TAG	WORD_START	WORD_END
0	PMC3800883.nxml.gz	PMC3800883.nxml.gz_0	0	8	PA01	NNP	0	4
1	PMC3800883.nxml.gz	PMC3800883.nxml.gz_0	0	8	.	.	4	5
2	PMC3800883.nxml.gz	PMC3800883.nxml.gz_0	0	8	78	CD	5	7
3	PMC3800883.nxml.gz	PMC3800883.nxml.gz_0	0	8	.	.	7	8
4	PMC3800883.nxml.gz	PMC3800883.nxml.gz_1	9	170	Ayurvedic	NNP	9	18
5	PMC3800883.nxml.gz	PMC3800883.nxml.gz_1	9	170	diet	NN	19	23
6	PMC3800883.nxml.gz	PMC3800883.nxml.gz_1	9	170	in	IN	24	26
7	PMC3800883.nxml.gz	PMC3800883.nxml.gz_1	9	170	pregnancy	NN	27	36
8	PMC3800883.nxml.gz	PMC3800883.nxml.gz_1	9	170	Abstract	NNP	38	46
9	PMC3800883.nxml.gz	PMC3800883.nxml.gz_1	9	170	Purpose	NNP	48	55
10	PMC3800883.nxml.gz	PMC3800883.nxml.gz_1	9	170	:	:	55	56
11	PMC3800883.nxml.gz	PMC3800883.nxml.gz_1	9	170	The	DT	57	60
12	PMC3800883.nxml.gz	PMC3800883.nxml.gz_1	9	170	fast	NN	61	65
13	PMC3800883.nxml.gz	PMC3800883.nxml.gz_1	9	170	changing	VBG	66	74
14	PMC3800883.nxml.gz	PMC3800883.nxml.gz_1	9	170	life	NN	75	79
15	PMC3800883.nxml.gz	PMC3800883.nxml.gz_1	9	170	style	NN	80	85
16	PMC3800883.nxml.gz	PMC3800883.nxml.gz_1	9	170	of	IN	86	88
17	PMC3800883.nxml.gz	PMC3800883.nxml.gz_1	9	170	the	DT	89	92
18	PMC3800883.nxml.gz	PMC3800883.nxml.gz_1	9	170	modern	JJ	93	99
19	PMC3800883.nxml.gz	PMC3800883.nxml.gz_1	9	170	era	NN	100	103
20	PMC3800883.nxml.gz	PMC3800883.nxml.gz_1	9	170	has	VBZ	104	107
21	PMC3800883.nxml.gz	PMC3800883.nxml.gz_1	9	170	caused	VBN	108	114
22	PMC3800883.nxml.gz	PMC3800883.nxml.gz_1	9	170	increase	NN	115	123
23	PMC3800883.nxml.gz	PMC3800883.nxml.gz_1	9	170	in	IN	124	126
24	PMC3800883.nxml.gz	PMC3800883.nxml.gz_1	9	170	the	DT	127	130
25	PMC3800883.nxml.gz	PMC3800883.nxml.gz_1	9	170	pregnancy	NN	131	140
26	PMC3800883.nxml.gz	PMC3800883.nxml.gz_1	9	170	complications	NNS	141	154
27	PMC3800883.nxml.gz	PMC3800883.nxml.gz_1	9	170	,	,	154	155
28	PMC3800883.nxml.gz	PMC3800883.nxml.gz_1	9	170	anamolies	NNS	156	165
29	PMC3800883.nxml.gz	PMC3800883.nxml.gz_1	9	170	etc	VBP	166	169
30	PMC3800883.nxml.gz	PMC3800883.nxml.gz_1	9	170	.	.	169	170
31	PMC3800883.nxml.gz	PMC3800883.nxml.gz_2	171	219	due	JJ	171	174
32	PMC3800883.nxml.gz	PMC3800883.nxml.gz_2	171	219	to	TO	175	177
33	PMC3800883.nxml.gz	PMC3800883.nxml.gz_2	171	219	the	DT	178	181
34	PMC3800883.nxml.gz	PMC3800883.nxml.gz_2	171	219	change	NN	182	188
35	PMC3800883.nxml.gz	PMC3800883.nxml.gz_2	171	219	in	IN	189	191
36	PMC3800883.nxml.gz	PMC3800883.nxml.gz_2	171	219	the	DT	192	195
37	PMC3800883.nxml.gz	PMC3800883.nxml.gz_2	171	219	diet	NN	196	200
38	PMC3800883.nxml.gz	PMC3800883.nxml.gz_2	171	219	of	IN	201	203
39	PMC3800883.nxml.gz	PMC3800883.nxml.gz_2	171	219	pregnant	JJ	204	212
40	PMC3800883.nxml.gz	PMC3800883.nxml.gz_2	171	219	women	NNS	213	218
41	PMC3800883.nxml.gz	PMC3800883.nxml.gz_2	171	219	.	.	218	219
42	PMC3800883.nxml.gz	PMC3800883.nxml.gz_3	220	294	Ayurveda	NNP	220	228
43	PMC3800883.nxml.gz	PMC3800883.nxml.gz_3	220	294	has	VBZ	229	232
44	PMC3800883.nxml.gz	PMC3800883.nxml.gz_3	220	294	focused	VBN	233	240
45	PMC3800883.nxml.gz	PMC3800883.nxml.gz_3	220	294	on	IN	241	243
46	PMC3800883.nxml.gz	PMC3800883.nxml.gz_3	220	294	this	DT	244	248
47	PMC3800883.nxml.gz	PMC3800883.nxml.gz_3	220	294	concept	NN	249	256
48	PMC3800883.nxml.gz	PMC3800883.nxml.gz_3	220	294	&	CC	257	258
49	PMC3800883.nxml.gz	PMC3800883.nxml.gz_3	220	294	have	VBP	259	263
50	PMC3800883.nxml.gz	PMC3800883.nxml.gz_3	220	294	explained	VBN	264	273
51	PMC3800883.nxml.gz	PMC3800883.nxml.gz_3	220	294	it	PRP	274	276
52	PMC3800883.nxml.gz	PMC3800883.nxml.gz_3	220	294	very	RB	277	281
53	PMC3800883.nxml.gz	PMC3800883.nxml.gz_3	220	294	effectively	RB	282	293
54	PMC3800883.nxml.gz	PMC3800883.nxml.gz_3	220	294	.	.	293	294
55	PMC3800883.nxml.gz	PMC3800883.nxml.gz_4	295	451	The	DT	295	298
56	PMC3800883.nxml.gz	PMC3800883.nxml.gz_4	295	451	diet	NN	299	303
57	PMC3800883.nxml.gz	PMC3800883.nxml.gz_4	295	451	of	IN	304	306
58	PMC3800883.nxml.gz	PMC3800883.nxml.gz_4	295	451	pregnant	JJ	307	315
59	PMC3800883.nxml.gz	PMC3800883.nxml.gz_4	295	451	woman	NN	316	321
