	PMCID	SENTENCE_NUM	SENTENCE_START	SENTENCE_END	WORD	POS_TAG	WORD_START	WORD_END
0	PMC5405375.nxml.gz	PMC5405375.nxml.gz_0	0	259	Impact	NN	0	6
1	PMC5405375.nxml.gz	PMC5405375.nxml.gz_0	0	259	of	IN	7	9
2	PMC5405375.nxml.gz	PMC5405375.nxml.gz_0	0	259	an	DT	10	12
3	PMC5405375.nxml.gz	PMC5405375.nxml.gz_0	0	259	Intensive	JJ	13	22
4	PMC5405375.nxml.gz	PMC5405375.nxml.gz_0	0	259	Perinatal	NNP	23	32
5	PMC5405375.nxml.gz	PMC5405375.nxml.gz_0	0	259	Handwashing	NNP	33	44
6	PMC5405375.nxml.gz	PMC5405375.nxml.gz_0	0	259	Promotion	NNP	45	54
7	PMC5405375.nxml.gz	PMC5405375.nxml.gz_0	0	259	Intervention	NNP	55	67
8	PMC5405375.nxml.gz	PMC5405375.nxml.gz_0	0	259	on	IN	68	70
9	PMC5405375.nxml.gz	PMC5405375.nxml.gz_0	0	259	Maternal	NNP	71	79
10	PMC5405375.nxml.gz	PMC5405375.nxml.gz_0	0	259	Handwashing	NNP	80	91
11	PMC5405375.nxml.gz	PMC5405375.nxml.gz_0	0	259	Behavior	NNP	92	100
12	PMC5405375.nxml.gz	PMC5405375.nxml.gz_0	0	259	in	IN	101	103
13	PMC5405375.nxml.gz	PMC5405375.nxml.gz_0	0	259	the	DT	104	107
14	PMC5405375.nxml.gz	PMC5405375.nxml.gz_0	0	259	Neonatal	JJ	108	116
15	PMC5405375.nxml.gz	PMC5405375.nxml.gz_0	0	259	Period	NN	117	123
16	PMC5405375.nxml.gz	PMC5405375.nxml.gz_0	0	259	:	:	123	124
17	PMC5405375.nxml.gz	PMC5405375.nxml.gz_0	0	259	Findings	NNS	125	133
18	PMC5405375.nxml.gz	PMC5405375.nxml.gz_0	0	259	from	IN	134	138
19	PMC5405375.nxml.gz	PMC5405375.nxml.gz_0	0	259	a	DT	139	140
20	PMC5405375.nxml.gz	PMC5405375.nxml.gz_0	0	259	Randomized	NNP	141	151
21	PMC5405375.nxml.gz	PMC5405375.nxml.gz_0	0	259	Controlled	NNP	152	162
22	PMC5405375.nxml.gz	PMC5405375.nxml.gz_0	0	259	Trial	NNP	163	168
23	PMC5405375.nxml.gz	PMC5405375.nxml.gz_0	0	259	in	IN	169	171
24	PMC5405375.nxml.gz	PMC5405375.nxml.gz_0	0	259	Rural	NNP	172	177
25	PMC5405375.nxml.gz	PMC5405375.nxml.gz_0	0	259	Bangladesh	NNP	178	188
26	PMC5405375.nxml.gz	PMC5405375.nxml.gz_0	0	259	Abstract	NNP	190	198
27	PMC5405375.nxml.gz	PMC5405375.nxml.gz_0	0	259	One	NNP	199	202
28	PMC5405375.nxml.gz	PMC5405375.nxml.gz_0	0	259	-	:	202	203
29	PMC5405375.nxml.gz	PMC5405375.nxml.gz_0	0	259	quarter	NN	203	210
30	PMC5405375.nxml.gz	PMC5405375.nxml.gz_0	0	259	of	IN	211	213
31	PMC5405375.nxml.gz	PMC5405375.nxml.gz_0	0	259	neonatal	JJ	214	222
32	PMC5405375.nxml.gz	PMC5405375.nxml.gz_0	0	259	deaths	NNS	223	229
33	PMC5405375.nxml.gz	PMC5405375.nxml.gz_0	0	259	are	VBP	230	233
34	PMC5405375.nxml.gz	PMC5405375.nxml.gz_0	0	259	attributed	VBN	234	244
35	PMC5405375.nxml.gz	PMC5405375.nxml.gz_0	0	259	to	TO	245	247
36	PMC5405375.nxml.gz	PMC5405375.nxml.gz_0	0	259	infections	NNS	248	258
37	PMC5405375.nxml.gz	PMC5405375.nxml.gz_0	0	259	.	.	258	259
38	PMC5405375.nxml.gz	PMC5405375.nxml.gz_1	260	319	Maternal	JJ	260	268
39	PMC5405375.nxml.gz	PMC5405375.nxml.gz_1	260	319	handwashing	NN	269	280
40	PMC5405375.nxml.gz	PMC5405375.nxml.gz_1	260	319	with	IN	281	285
41	PMC5405375.nxml.gz	PMC5405375.nxml.gz_1	260	319	soap	NN	286	290
42	PMC5405375.nxml.gz	PMC5405375.nxml.gz_1	260	319	may	MD	291	294
43	PMC5405375.nxml.gz	PMC5405375.nxml.gz_1	260	319	prevent	VB	295	302
44	PMC5405375.nxml.gz	PMC5405375.nxml.gz_1	260	319	neonatal	JJ	303	311
45	PMC5405375.nxml.gz	PMC5405375.nxml.gz_1	260	319	sepsis	NN	312	318
46	PMC5405375.nxml.gz	PMC5405375.nxml.gz_1	260	319	.	.	318	319
47	PMC5405375.nxml.gz	PMC5405375.nxml.gz_2	320	421	We	PRP	320	322
48	PMC5405375.nxml.gz	PMC5405375.nxml.gz_2	320	421	examined	VBD	323	331
49	PMC5405375.nxml.gz	PMC5405375.nxml.gz_2	320	421	impact	NN	332	338
50	PMC5405375.nxml.gz	PMC5405375.nxml.gz_2	320	421	of	IN	339	341
51	PMC5405375.nxml.gz	PMC5405375.nxml.gz_2	320	421	intensive	JJ	342	351
52	PMC5405375.nxml.gz	PMC5405375.nxml.gz_2	320	421	handwashing	VBG	352	363
53	PMC5405375.nxml.gz	PMC5405375.nxml.gz_2	320	421	promotion	NN	364	373
54	PMC5405375.nxml.gz	PMC5405375.nxml.gz_2	320	421	on	IN	374	376
55	PMC5405375.nxml.gz	PMC5405375.nxml.gz_2	320	421	handwashing	VBG	377	388
56	PMC5405375.nxml.gz	PMC5405375.nxml.gz_2	320	421	behavior	NN	389	397
57	PMC5405375.nxml.gz	PMC5405375.nxml.gz_2	320	421	of	IN	398	400
58	PMC5405375.nxml.gz	PMC5405375.nxml.gz_2	320	421	mothers	NNS	401	408
59	PMC5405375.nxml.gz	PMC5405375.nxml.gz_2	320	421	of	IN	409	411
60	PMC5405375.nxml.gz	PMC5405375.nxml.gz_2	320	421	neonates	NNS	412	420
61	PMC5405375.nxml.gz	PMC5405375.nxml.gz_2	320	421	.	.	420	421
62	PMC5405375.nxml.gz	PMC5405375.nxml.gz_3	422	554	In	IN	422	424
63	PMC5405375.nxml.gz	PMC5405375.nxml.gz_3	422	554	Matlab	NNP	425	431
64	PMC5405375.nxml.gz	PMC5405375.nxml.gz_3	422	554	,	,	431	432
65	PMC5405375.nxml.gz	PMC5405375.nxml.gz_3	422	554	Bangladesh	NNP	433	443
66	PMC5405375.nxml.gz	PMC5405375.nxml.gz_3	422	554	,	,	443	444
67	PMC5405375.nxml.gz	PMC5405375.nxml.gz_3	422	554	we	PRP	445	447
68	PMC5405375.nxml.gz	PMC5405375.nxml.gz_3	422	554	randomly	VBP	448	456
69	PMC5405375.nxml.gz	PMC5405375.nxml.gz_3	422	554	allocated	VBN	457	466
70	PMC5405375.nxml.gz	PMC5405375.nxml.gz_3	422	554	pregnant	JJ	467	475
71	PMC5405375.nxml.gz	PMC5405375.nxml.gz_3	422	554	women	NNS	476	481
72	PMC5405375.nxml.gz	PMC5405375.nxml.gz_3	422	554	at	IN	482	484
73	PMC5405375.nxml.gz	PMC5405375.nxml.gz_3	422	554	28	CD	485	487
74	PMC5405375.nxml.gz	PMC5405375.nxml.gz_3	422	554	–	$	487	488
75	PMC5405375.nxml.gz	PMC5405375.nxml.gz_3	422	554	32	CD	488	490
76	PMC5405375.nxml.gz	PMC5405375.nxml.gz_3	422	554	weeks	NNS	491	496
77	PMC5405375.nxml.gz	PMC5405375.nxml.gz_3	422	554	'	POS	496	497
78	PMC5405375.nxml.gz	PMC5405375.nxml.gz_3	422	554	gestation	NN	498	507
79	PMC5405375.nxml.gz	PMC5405375.nxml.gz_3	422	554	to	TO	508	510
80	PMC5405375.nxml.gz	PMC5405375.nxml.gz_3	422	554	intensive	VB	511	520
81	PMC5405375.nxml.gz	PMC5405375.nxml.gz_3	422	554	handwashing	VBG	521	532
82	PMC5405375.nxml.gz	PMC5405375.nxml.gz_3	422	554	promotion	NN	533	542
83	PMC5405375.nxml.gz	PMC5405375.nxml.gz_3	422	554	or	CC	543	545
84	PMC5405375.nxml.gz	PMC5405375.nxml.gz_3	422	554	control	NN	546	553
85	PMC5405375.nxml.gz	PMC5405375.nxml.gz_3	422	554	.	.	553	554
86	PMC5405375.nxml.gz	PMC5405375.nxml.gz_4	555	701	Behavior	NNP	555	563
87	PMC5405375.nxml.gz	PMC5405375.nxml.gz_4	555	701	change	NN	564	570
88	PMC5405375.nxml.gz	PMC5405375.nxml.gz_4	555	701	communicators	NNS	571	584
89	PMC5405375.nxml.gz	PMC5405375.nxml.gz_4	555	701	used	VBD	585	589
