	PMCID	SENTENCE_NUM	SENTENCE_START	SENTENCE_END	WORD	POS_TAG	WORD_START	WORD_END
0	PMC4231606.nxml.gz	PMC4231606.nxml.gz_0	0	198	Vitamin	NNP	0	7
1	PMC4231606.nxml.gz	PMC4231606.nxml.gz_0	0	198	D	NNP	8	9
2	PMC4231606.nxml.gz	PMC4231606.nxml.gz_0	0	198	status	NN	10	16
3	PMC4231606.nxml.gz	PMC4231606.nxml.gz_0	0	198	of	IN	17	19
4	PMC4231606.nxml.gz	PMC4231606.nxml.gz_0	0	198	children	NNS	20	28
5	PMC4231606.nxml.gz	PMC4231606.nxml.gz_0	0	198	with	IN	29	33
6	PMC4231606.nxml.gz	PMC4231606.nxml.gz_0	0	198	severe	JJ	34	40
7	PMC4231606.nxml.gz	PMC4231606.nxml.gz_0	0	198	early	JJ	41	46
8	PMC4231606.nxml.gz	PMC4231606.nxml.gz_0	0	198	childhood	NN	47	56
9	PMC4231606.nxml.gz	PMC4231606.nxml.gz_0	0	198	caries	NNS	57	63
10	PMC4231606.nxml.gz	PMC4231606.nxml.gz_0	0	198	:	:	63	64
11	PMC4231606.nxml.gz	PMC4231606.nxml.gz_0	0	198	a	DT	65	66
12	PMC4231606.nxml.gz	PMC4231606.nxml.gz_0	0	198	case	NN	67	71
13	PMC4231606.nxml.gz	PMC4231606.nxml.gz_0	0	198	–	NNP	71	72
14	PMC4231606.nxml.gz	PMC4231606.nxml.gz_0	0	198	control	NN	72	79
15	PMC4231606.nxml.gz	PMC4231606.nxml.gz_0	0	198	study	NN	80	85
16	PMC4231606.nxml.gz	PMC4231606.nxml.gz_0	0	198	Abstract	NNP	87	95
17	PMC4231606.nxml.gz	PMC4231606.nxml.gz_0	0	198	Background	NNP	97	107
18	PMC4231606.nxml.gz	PMC4231606.nxml.gz_0	0	198	Severe	NNP	108	114
19	PMC4231606.nxml.gz	PMC4231606.nxml.gz_0	0	198	Early	NNP	115	120
20	PMC4231606.nxml.gz	PMC4231606.nxml.gz_0	0	198	Childhood	NNP	121	130
21	PMC4231606.nxml.gz	PMC4231606.nxml.gz_0	0	198	Caries	NNP	131	137
22	PMC4231606.nxml.gz	PMC4231606.nxml.gz_0	0	198	(	(	138	139
23	PMC4231606.nxml.gz	PMC4231606.nxml.gz_0	0	198	S	NNP	139	140
24	PMC4231606.nxml.gz	PMC4231606.nxml.gz_0	0	198	-	:	140	141
25	PMC4231606.nxml.gz	PMC4231606.nxml.gz_0	0	198	ECC	NN	141	144
26	PMC4231606.nxml.gz	PMC4231606.nxml.gz_0	0	198	)	)	144	145
27	PMC4231606.nxml.gz	PMC4231606.nxml.gz_0	0	198	affects	VBZ	146	153
28	PMC4231606.nxml.gz	PMC4231606.nxml.gz_0	0	198	the	DT	154	157
29	PMC4231606.nxml.gz	PMC4231606.nxml.gz_0	0	198	health	NN	158	164
30	PMC4231606.nxml.gz	PMC4231606.nxml.gz_0	0	198	and	CC	165	168
31	PMC4231606.nxml.gz	PMC4231606.nxml.gz_0	0	198	well	RB	169	173
32	PMC4231606.nxml.gz	PMC4231606.nxml.gz_0	0	198	-	:	173	174
33	PMC4231606.nxml.gz	PMC4231606.nxml.gz_0	0	198	being	VBG	174	179
34	PMC4231606.nxml.gz	PMC4231606.nxml.gz_0	0	198	of	IN	180	182
35	PMC4231606.nxml.gz	PMC4231606.nxml.gz_0	0	198	young	JJ	183	188
36	PMC4231606.nxml.gz	PMC4231606.nxml.gz_0	0	198	children	NNS	189	197
37	PMC4231606.nxml.gz	PMC4231606.nxml.gz_0	0	198	.	.	197	198
38	PMC4231606.nxml.gz	PMC4231606.nxml.gz_1	199	330	There	EX	199	204
39	PMC4231606.nxml.gz	PMC4231606.nxml.gz_1	199	330	is	VBZ	205	207
40	PMC4231606.nxml.gz	PMC4231606.nxml.gz_1	199	330	limited	JJ	208	215
41	PMC4231606.nxml.gz	PMC4231606.nxml.gz_1	199	330	research	NN	216	224
