	PMCID	SENTENCE_NUM	SENTENCE_START	SENTENCE_END	WORD	POS_TAG	WORD_START	WORD_END
0	PMC3313761.nxml.gz	PMC3313761.nxml.gz_0	0	269	Acute	NNP	0	5
1	PMC3313761.nxml.gz	PMC3313761.nxml.gz_0	0	269	stridor	NN	6	13
2	PMC3313761.nxml.gz	PMC3313761.nxml.gz_0	0	269	and	CC	14	17
3	PMC3313761.nxml.gz	PMC3313761.nxml.gz_0	0	269	wheeze	NN	18	24
4	PMC3313761.nxml.gz	PMC3313761.nxml.gz_0	0	269	as	IN	25	27
5	PMC3313761.nxml.gz	PMC3313761.nxml.gz_0	0	269	an	DT	28	30
6	PMC3313761.nxml.gz	PMC3313761.nxml.gz_0	0	269	initial	JJ	31	38
7	PMC3313761.nxml.gz	PMC3313761.nxml.gz_0	0	269	manifestation	NN	39	52
8	PMC3313761.nxml.gz	PMC3313761.nxml.gz_0	0	269	of	IN	53	55
9	PMC3313761.nxml.gz	PMC3313761.nxml.gz_0	0	269	hypocalcemia	NN	56	68
10	PMC3313761.nxml.gz	PMC3313761.nxml.gz_0	0	269	in	IN	69	71
11	PMC3313761.nxml.gz	PMC3313761.nxml.gz_0	0	269	an	DT	72	74
12	PMC3313761.nxml.gz	PMC3313761.nxml.gz_0	0	269	infant	NN	75	81
13	PMC3313761.nxml.gz	PMC3313761.nxml.gz_0	0	269	Sir	NNP	82	85
14	PMC3313761.nxml.gz	PMC3313761.nxml.gz_0	0	269	,	,	85	86
15	PMC3313761.nxml.gz	PMC3313761.nxml.gz_0	0	269	A	NNP	87	88
16	PMC3313761.nxml.gz	PMC3313761.nxml.gz_0	0	269	4	CD	89	90
17	PMC3313761.nxml.gz	PMC3313761.nxml.gz_0	0	269	-	:	90	91
18	PMC3313761.nxml.gz	PMC3313761.nxml.gz_0	0	269	month	NN	91	96
19	PMC3313761.nxml.gz	PMC3313761.nxml.gz_0	0	269	-	:	96	97
20	PMC3313761.nxml.gz	PMC3313761.nxml.gz_0	0	269	old	JJ	97	100
21	PMC3313761.nxml.gz	PMC3313761.nxml.gz_0	0	269	male	JJ	101	105
22	PMC3313761.nxml.gz	PMC3313761.nxml.gz_0	0	269	infant	NN	106	112
23	PMC3313761.nxml.gz	PMC3313761.nxml.gz_0	0	269	who	WP	113	116
24	PMC3313761.nxml.gz	PMC3313761.nxml.gz_0	0	269	was	VBD	117	120
25	PMC3313761.nxml.gz	PMC3313761.nxml.gz_0	0	269	delivered	VBN	121	130
26	PMC3313761.nxml.gz	PMC3313761.nxml.gz_0	0	269	at	IN	131	133
27	PMC3313761.nxml.gz	PMC3313761.nxml.gz_0	0	269	term	NN	134	138
28	PMC3313761.nxml.gz	PMC3313761.nxml.gz_0	0	269	with	IN	139	143
29	PMC3313761.nxml.gz	PMC3313761.nxml.gz_0	0	269	a	DT	144	145
30	PMC3313761.nxml.gz	PMC3313761.nxml.gz_0	0	269	normal	JJ	146	152
31	PMC3313761.nxml.gz	PMC3313761.nxml.gz_0	0	269	birth	NN	153	158
32	PMC3313761.nxml.gz	PMC3313761.nxml.gz_0	0	269	weight	NN	159	165
33	PMC3313761.nxml.gz	PMC3313761.nxml.gz_0	0	269	and	CC	166	169
34	PMC3313761.nxml.gz	PMC3313761.nxml.gz_0	0	269	uneventful	JJ	170	180
35	PMC3313761.nxml.gz	PMC3313761.nxml.gz_0	0	269	neonatal	JJ	181	189
36	PMC3313761.nxml.gz	PMC3313761.nxml.gz_0	0	269	period	NN	190	196
37	PMC3313761.nxml.gz	PMC3313761.nxml.gz_0	0	269	was	VBD	197	200
38	PMC3313761.nxml.gz	PMC3313761.nxml.gz_0	0	269	brought	VBN	201	208
39	PMC3313761.nxml.gz	PMC3313761.nxml.gz_0	0	269	with	IN	209	213
40	PMC3313761.nxml.gz	PMC3313761.nxml.gz_0	0	269	history	NN	214	221
41	PMC3313761.nxml.gz	PMC3313761.nxml.gz_0	0	269	of	IN	222	224
42	PMC3313761.nxml.gz	PMC3313761.nxml.gz_0	0	269	cough	NN	225	230
43	PMC3313761.nxml.gz	PMC3313761.nxml.gz_0	0	269	and	CC	231	234
44	PMC3313761.nxml.gz	PMC3313761.nxml.gz_0	0	269	noisy	JJ	235	240
45	PMC3313761.nxml.gz	PMC3313761.nxml.gz_0	0	269	breathing	NN	241	250
46	PMC3313761.nxml.gz	PMC3313761.nxml.gz_0	0	269	of	IN	251	253
47	PMC3313761.nxml.gz	PMC3313761.nxml.gz_0	0	269	1	CD	254	255
48	PMC3313761.nxml.gz	PMC3313761.nxml.gz_0	0	269	-	:	255	256
49	PMC3313761.nxml.gz	PMC3313761.nxml.gz_0	0	269	day	NN	256	259
50	PMC3313761.nxml.gz	PMC3313761.nxml.gz_0	0	269	duration	NN	260	268
51	PMC3313761.nxml.gz	PMC3313761.nxml.gz_0	0	269	.	.	268	269
52	PMC3313761.nxml.gz	PMC3313761.nxml.gz_1	270	314	The	DT	270	273
53	PMC3313761.nxml.gz	PMC3313761.nxml.gz_1	270	314	baby	NN	274	278
54	PMC3313761.nxml.gz	PMC3313761.nxml.gz_1	270	314	had	VBD	279	282
55	PMC3313761.nxml.gz	PMC3313761.nxml.gz_1	270	314	been	VBN	283	287
56	PMC3313761.nxml.gz	PMC3313761.nxml.gz_1	270	314	on	IN	288	290
57	PMC3313761.nxml.gz	PMC3313761.nxml.gz_1	270	314	cow	NN	291	294
58	PMC3313761.nxml.gz	PMC3313761.nxml.gz_1	270	314	'	''	294	295
59	PMC3313761.nxml.gz	PMC3313761.nxml.gz_1	270	314	s	JJ	295	296
60	PMC3313761.nxml.gz	PMC3313761.nxml.gz_1	270	314	milk	NN	297	301
61	PMC3313761.nxml.gz	PMC3313761.nxml.gz_1	270	314	since	IN	302	307
62	PMC3313761.nxml.gz	PMC3313761.nxml.gz_1	270	314	birth	NN	308	313
