PMCID	SENTENCE_NUM	SENTENCE_START	SENTENCE_END	WORD	POS_TAG	WORD_START	WORD_END	BIO_TAG	PMC_MENTION_ID	ONTOLOGY_CONCEPT_ID	ONTOLOGY_LABEL
PMC6000839.nxml.gz	PMC6000839.nxml.gz_0	0	244	Major	JJ	0	5	O	None	None	None
PMC6000839.nxml.gz	PMC6000839.nxml.gz_0	0	244	Maternal	NNP	6	14	O	None	None	None
PMC6000839.nxml.gz	PMC6000839.nxml.gz_0	0	244	Dietary	NNP	15	22	O	None	None	None
PMC6000839.nxml.gz	PMC6000839.nxml.gz_0	0	244	Patterns	NNP	23	31	O	None	None	None
PMC6000839.nxml.gz	PMC6000839.nxml.gz_0	0	244	during	IN	32	38	O	None	None	None
PMC6000839.nxml.gz	PMC6000839.nxml.gz_0	0	244	Early	JJ	39	44	O	None	None	None
PMC6000839.nxml.gz	PMC6000839.nxml.gz_0	0	244	Pregnancy	NNP	45	54	O	None	None	None
PMC6000839.nxml.gz	PMC6000839.nxml.gz_0	0	244	and	CC	55	58	O	None	None	None
PMC6000839.nxml.gz	PMC6000839.nxml.gz_0	0	244	Their	NNP	59	64	O	None	None	None
PMC6000839.nxml.gz	PMC6000839.nxml.gz_0	0	244	Association	NNP	65	76	O	None	None	None
PMC6000839.nxml.gz	PMC6000839.nxml.gz_0	0	244	with	IN	77	81	O	None	None	None
PMC6000839.nxml.gz	PMC6000839.nxml.gz_0	0	244	Neonatal	NNP	82	90	O	None	None	None
PMC6000839.nxml.gz	PMC6000839.nxml.gz_0	0	244	Anthropometric	NNP	91	105	O	None	None	None
PMC6000839.nxml.gz	PMC6000839.nxml.gz_0	0	244	Measurement	NNP	106	117	O	None	None	None
PMC6000839.nxml.gz	PMC6000839.nxml.gz_0	0	244	Abstract	NNP	119	127	O	None	None	None
PMC6000839.nxml.gz	PMC6000839.nxml.gz_0	0	244	Background	NNP	129	139	O	None	None	None
PMC6000839.nxml.gz	PMC6000839.nxml.gz_0	0	244	Anthropometric	NNP	140	154	O	None	None	None
PMC6000839.nxml.gz	PMC6000839.nxml.gz_0	0	244	measurements	NNS	155	167	O	None	None	None
PMC6000839.nxml.gz	PMC6000839.nxml.gz_0	0	244	of	IN	168	170	O	None	None	None
PMC6000839.nxml.gz	PMC6000839.nxml.gz_0	0	244	newborn	JJ	171	178	O	None	None	None
PMC6000839.nxml.gz	PMC6000839.nxml.gz_0	0	244	infant	NN	179	185	O	None	None	None
PMC6000839.nxml.gz	PMC6000839.nxml.gz_0	0	244	are	VBP	186	189	O	None	None	None
PMC6000839.nxml.gz	PMC6000839.nxml.gz_0	0	244	widely	RB	190	196	O	None	None	None
PMC6000839.nxml.gz	PMC6000839.nxml.gz_0	0	244	assessed	VBN	197	205	O	None	None	None
PMC6000839.nxml.gz	PMC6000839.nxml.gz_0	0	244	as	IN	206	208	O	None	None	None
PMC6000839.nxml.gz	PMC6000839.nxml.gz_0	0	244	determinants	NNS	209	221	O	None	None	None
PMC6000839.nxml.gz	PMC6000839.nxml.gz_0	0	244	of	IN	222	224	O	None	None	None
PMC6000839.nxml.gz	PMC6000839.nxml.gz_0	0	244	maternal	JJ	225	233	O	None	None	None
PMC6000839.nxml.gz	PMC6000839.nxml.gz_0	0	244	nutrition	NN	234	243	O	None	None	None
PMC6000839.nxml.gz	PMC6000839.nxml.gz_0	0	244	.	.	243	244	O	None	None	None
PMC6000839.nxml.gz	PMC6000839.nxml.gz_1	245	498	Although	IN	245	253	B	None	None	None
PMC6000839.nxml.gz	PMC6000839.nxml.gz_1	245	498	earlier	JJR	254	261	B	None	None	None
PMC6000839.nxml.gz	PMC6000839.nxml.gz_1	245	498	studies	NNS	262	269	I	None	None	None
PMC6000839.nxml.gz	PMC6000839.nxml.gz_1	245	498	have	VBP	270	274	O	None	None	None
PMC6000839.nxml.gz	PMC6000839.nxml.gz_1	245	498	mostly	RB	275	281	B	None	None	None
PMC6000839.nxml.gz	PMC6000839.nxml.gz_1	245	498	examined	VBN	282	290	O	None	None	None
PMC6000839.nxml.gz	PMC6000839.nxml.gz_1	245	498	the	DT	291	294	O	None	None	None
PMC6000839.nxml.gz	PMC6000839.nxml.gz_1	245	498	effects	NNS	295	302	B	None	None	None
PMC6000839.nxml.gz	PMC6000839.nxml.gz_1	245	498	of	IN	303	305	O	None	None	None
