PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES	IGNORANCE_CLASSIFICATION
PMC5226708.nxml.gz	0	['Mother’s Milk and the Environment: Might Chemical Exposures Impair Lactation?']	(0, 77)	TRUE
PMC5226708.nxml.gz	1	['Most studies on breastfeeding over the past few decades have focused on the advantages of breastfeeding and how to get more women to breastfeed their babies.']	(78, 235)	TRUE
PMC5226708.nxml.gz	2	['Relatively few women worldwide meet the World Health Organization’s recommendation that infants breastfeed exclusively for the first 6 months of life, with continued breastfeeding combined with appropriate foods thereafter for 2 years or more1—even those who intend to do so at the outset.']	(236, 525)	TRUE
PMC5226708.nxml.gz	3	['Many factors influence how long a mother nurses, but new mothers often state a common problem when asked why they quit breastfeeding earlier than they wanted: They can’t produce enough milk.2\n\nCaption (FIG)\n\nNew mothers who quit breastfeeding earlier than they had wanted often chalk it up to not being able to produce enough milk.']	(526, 857)	TRUE
PMC5226708.nxml.gz	4	['But a handful of researchers are exploring whether certain environmental exposures may affect some women’s ability to lactate.']	(858, 984)	TRUE
PMC5226708.nxml.gz	5	['© Tony Anderson/Getty Images\nThere is much about lactation that remains unknown.']	(985, 1065)	TRUE
PMC5226708.nxml.gz	6	['We know a lot about the benefits of breastfeeding for mothers and babies, says Alison Stuebe, an obstetrician/gynecologist at the University of North Carolina School of Medicine, but “we know far less than we should about how the breast functions in lactation and what specific factors might be making it harder than evolution had intended.”\n“Very few studies have looked at the factors that may interfere with lactation,” agrees Philippe Grandjean, an epidemiologist at the Harvard School of Public Health and the University of Southern Denmark.']	(1066, 1612)	TRUE
PMC5226708.nxml.gz	7	['Grandjean and others have begun to investigate the potential impacts of chemical exposures on the process of lactation itself.']	(1613, 1739)	TRUE
PMC5226708.nxml.gz	8	['A burgeoning body of research—from rodent toxicology to human epidemiology studies—suggests that certain environmental exposures may impair a mother’s ability to nurse her child.']	(1740, 1918)	TRUE
PMC5226708.nxml.gz	9	['Current Thinking on Low Milk Production\nStandard lactation support guidelines3are based on the assumption that virtually any woman can breastfeed normally.']	(1920, 2075)	TRUE
PMC5226708.nxml.gz	10	['“The conventional wisdom has been that mothers’ worries about milk supply are due either to their misperception of normal lactation and infant breastfeeding behaviors or to mismanagement of breastfeeding technique, and only on very rare occasions due to an intrinsic inability to make enough milk,” says Laurie Nommsen-Rivers, a perinatal nutrition specialist at the University of Cincinnati College of Allied Health Sciences.']	(2076, 2502)	TRUE
PMC5226708.nxml.gz	11	['This belief among public health and medical professional is justifiable, says Nommsen-Rivers, because formula companies have a long history of dubious marketing practices that can undermine a woman’s confidence in her ability to nourish her baby without the use of their products.4,5Breastfeeding rates began to dwindle worldwide with the advent of infant formula in the 1860s.4They reached an all-time low in the United States in 1971, when fewer than 25% of new mothers initiated breastfeeding at all, and only 5% of mothers were still breastfeeding at 6 months.6Today, largely due to parent education efforts and improved support for lactating mothers, more than 75% of U.S. mothers initiate breastfeeding, and about 20% of U.S. babies are breastfed exclusively through 6 months.7\nRobust milk production depends on frequent and thorough draining of the breast through suckling or pumping.']	(2503, 3394)	TRUE
PMC5226708.nxml.gz	12	['So a perceived problem with supply can quickly become a real problem once a mother introduces formula and the frequency of breastfeeding declines, especially if formula is offered while a mother is still trying to establish her milk supply.8\nTo complicate matters, a number of key socioeconomic, cultural, and clinical factors also can prevent some women from breastfeeding as long as they would like.']	(3395, 3796)	TRUE
PMC5226708.nxml.gz	13	['Such barriers may include lack of prenatal education about breastfeeding, inadequate lactation support from healthcare providers after delivery, disapproval from spouses or family members, short maternity leave, and few opportunities to pump at work.']	(3797, 4047)	TRUE
PMC5226708.nxml.gz	14	['Lactation support includes breastfeeding-related counseling and education from trained specialists both in the hospital shortly after birth and at home for the first months of the baby’s life.9\nWhile an absolute inability to lactate is rare, estimated to occur in less than 2% of mothers,10“we have no idea about the prevalence of women who are lactating less than optimally, who may be unable to exclusively breastfeed a baby no matter how frequently and thoroughly they breastfeed,” says Nommsen-Rivers.']	(4048, 4553)	TRUE
PMC5226708.nxml.gz	15	['Stuebe’s research suggests that as many 1 in 8 women wean earlier than they want to, despite receiving lactation care.11Yet there are no real tests to measure optimal breast function, she says.']	(4554, 4747)	TRUE
PMC5226708.nxml.gz	16	['When a woman struggles, Stuebe says, “she is often told to try harder.”\n\nEarly Environmental Clues\nIn 1949 Morton Biskind, a Connecticut physician, treated a pregnant patient with acute DDT poisoning.']	(4748, 4948)	TRUE
PMC5226708.nxml.gz	17	['After the woman gave birth and began to breastfeed, Biskind noted that her symptoms, which included vomiting, abdominal pain, hyper-irritability, and muscle weakness, began to dissipate.']	(4949, 5135)	TRUE
PMC5226708.nxml.gz	18	['When he analyzed her milk, he found it contained exorbitant levels of DDT.12\nTwo years later, researchers examined milk samples from 32 black women at a Washington, DC, hospital.13None of the women worked with pesticides or reported an acute exposure to DDT, yet their milk contained trace amounts of the chemical.']	(5136, 5450)	TRUE
PMC5226708.nxml.gz	19	['The study provided the first scientific evidence that even low-level exposures to environmental chemicals could contaminate human milk.']	(5451, 5586)	TRUE
PMC5226708.nxml.gz	20	['By 1978 environmental chemicals were known to be widespread contaminants in human milk.']	(5587, 5674)	FALSE
PMC5226708.nxml.gz	21	['Researchers at the National Institute of Environmental Health Sciences initiated the North Carolina Breast Milk and Formula Project.']	(5675, 5807)	FALSE
PMC5226708.nxml.gz	22	['Led by institute scientists Walter Rogan and Beth Gladen, both now retired, the study aimed to gather data on health effects in infants who were exposed via breast milk to polychlorinated biphenyls (PCBs) and to DDT14—which by then had been banned.']	(5808, 6056)	TRUE
PMC5226708.nxml.gz	23	['The researchers studied 858 mother–infant pairs between 1978 and 1982.']	(6057, 6127)	FALSE
PMC5226708.nxml.gz	24	['They collected milk samples at multiple points throughout lactation and estimated concentrations of PCBs and DDE (a breakdown product of DDT) in milk at birth.']	(6128, 6287)	FALSE
PMC5226708.nxml.gz	25	['Then they compared concentrations of these compounds in mother’s milk to outcomes of child health, growth, and development.']	(6288, 6411)	FALSE
PMC5226708.nxml.gz	26	['While neither PCBs nor DDE were associated with a discernible difference in how much weight the infant gained or the number of doctor visits for illnesses in the first year of life, the researchers did note one surprising result: The median duration of breastfeeding was shorter in mothers with higher estimated levels of DDE in their milk compared with mothers who had lower levels, an association that was not seen with PCBs.']	(6412, 6839)	TRUE
PMC5226708.nxml.gz	27	['They speculated that “DDE may be interfering with the mother’s ability to lactate, possibly because of its estrogenic properties.”14\nOver the next three decades, these and other researchers tried to replicate the findings of the North Carolina study.']	(6840, 7090)	TRUE
PMC5226708.nxml.gz	28	['Their work turned up mixed results, which are hard to compare due to differences in study design, such as the timing of sample collection.']	(7091, 7229)	FALSE
PMC5226708.nxml.gz	29	['For example, in a study of women and infants living in a cotton-growing region of northern Mexico where DDT was heavily used, Gladen and Rogan found that women with the lowest DDE levels in their milk shortly after birth nursed for a median of 7.5 months, while mothers with the highest DDE levels nursed for a median of only 3 months.15A study in Michigan estimated serum levels of DDE at the time of pregnancy based on sampling conducted after birth.']	(7230, 7682)	TRUE
PMC5226708.nxml.gz	30	['Among primiparous (first-time) mothers, women with the highest estimated serum levels of DDE at delivery breastfed for a median of 13.0 weeks, compared with a median of 30.3 weeks for women with the lowest levels; among multiparous mothers—women who had given birth previously—these numbers were 13.0 and 21.7 weeks, respectively.']	(7683, 8013)	TRUE
PMC5226708.nxml.gz	31	['These associations were strongest in nonsmokers.16\n\nCaption (FIG)\n\nLactation support includes teaching women techniques to breastfeed and build their milk supply, as well as reassuring them of their ability to nourish their infants.']	(8014, 8246)	TRUE
PMC5226708.nxml.gz	32	['© Phanie/Alamy Stock Photo\n\nCaption (FIG)\n\nEducation and counseling have been important tools in boosting breastfeeding rates, after decades of marketing messages that insinuated breast milk was insufficient to nourish young babies.']	(8247, 8479)	TRUE
PMC5226708.nxml.gz	33	['Mellin’s Food Company\nOn the other hand, two other studies found no association between DDE/DDT and shortened lactation time.']	(8480, 8605)	TRUE
PMC5226708.nxml.gz	34	['One of the studies looked at serum levels in samples collected from Mexican mothers within a day of birth,17while the other used maternal serum samples collected during the second trimester from Mexican-American women who lived in California’s Salinas Valley, a major agricultural region.18\nReverse causality is a major concern in environmental health research, and Amalie Timmermann, a research assistant in the Department of Environmental Medicine at the University of Southern Denmark, points it out as a potential explanation for findings in studies such as these.']	(8606, 9174)	TRUE
PMC5226708.nxml.gz	35	['When a woman lactates, she reduces her own body burden of certain chemicals by transferring them to her nursing child via milk.']	(9175, 9302)	FALSE
PMC5226708.nxml.gz	36	['Therefore, women who have already breastfed or those who breastfeed longer could have lower levels of chemicals in their bodies simply because they have already excreted some of their body burden, not because lower exposures allowed them to lactate normally.']	(9303, 9561)	TRUE
PMC5226708.nxml.gz	37	['Caption (FIG)\n\nIntroduced in the 1940s, DDT was widely used until it was banned for most uses in the 1970s.']	(9563, 9670)	FALSE
PMC5226708.nxml.gz	38	['The 1949 discovery of DDT in breast milk was an early glimpse into the understanding that a mother’s environmental exposures may also affect her baby.']	(9671, 9821)	TRUE
PMC5226708.nxml.gz	39	['Courtesy U.S. National Archives\nThere are other reasons why reported associations may not actually reveal much about environmental impacts on lactation.']	(9822, 9974)	TRUE
