	PMCID	SENTENCE_NUM	SENTENCE_START	SENTENCE_END	WORD	POS_TAG	WORD_START	WORD_END	BIO_TAG	PMC_MENTION_ID	ONTOLOGY_CONCEPT_ID	ONTOLOGY_LABEL
0	PMC6712354.nxml.gz	PMC6712354.nxml.gz_0	0	274	Targeting	VBG	0	9	O	None	None	None
1	PMC6712354.nxml.gz	PMC6712354.nxml.gz_0	0	274	IL	NNP	10	12	O	None	None	None
2	PMC6712354.nxml.gz	PMC6712354.nxml.gz_0	0	274	-	:	12	13	O	None	None	None
3	PMC6712354.nxml.gz	PMC6712354.nxml.gz_0	0	274	6	CD	13	14	O	None	None	None
4	PMC6712354.nxml.gz	PMC6712354.nxml.gz_0	0	274	Is	VBZ	15	17	O	None	None	None
5	PMC6712354.nxml.gz	PMC6712354.nxml.gz_0	0	274	a	DT	18	19	O	None	None	None
6	PMC6712354.nxml.gz	PMC6712354.nxml.gz_0	0	274	Potential	JJ	20	29	O	None	None	None
7	PMC6712354.nxml.gz	PMC6712354.nxml.gz_0	0	274	Treatment	NN	30	39	O	None	None	None
8	PMC6712354.nxml.gz	PMC6712354.nxml.gz_0	0	274	for	IN	40	43	O	None	None	None
9	PMC6712354.nxml.gz	PMC6712354.nxml.gz_0	0	274	Primary	NNP	44	51	O	None	None	None
10	PMC6712354.nxml.gz	PMC6712354.nxml.gz_0	0	274	Cystic	NNP	52	58	O	None	None	None
11	PMC6712354.nxml.gz	PMC6712354.nxml.gz_0	0	274	Craniopharyngioma	NNP	59	76	O	None	None	None
12	PMC6712354.nxml.gz	PMC6712354.nxml.gz_0	0	274	Abstract	NNP	78	86	O	None	None	None
13	PMC6712354.nxml.gz	PMC6712354.nxml.gz_0	0	274	Adamantinomatous	NNP	88	104	O	None	None	None
14	PMC6712354.nxml.gz	PMC6712354.nxml.gz_0	0	274	craniopharyngioma	NN	105	122	O	None	None	None
15	PMC6712354.nxml.gz	PMC6712354.nxml.gz_0	0	274	(	(	123	124	O	None	None	None
