PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES	IGNORANCE_CLASSIFICATION
PMC3828574.nxml.gz	0	['Born Too Soon: Accelerating actions for prevention and care of 15 million newborns born too soon\n\nAbstract\nPreterm birth complication is the leading cause of neonatal death resulting in over one million deaths each year of the 15 million babies born preterm.']	(0, 258)	FALSE
PMC3828574.nxml.gz	1	['To accelerate change, we provide an overview of the comprehensive strategy required, the tools available for context-specific health system implementation now, and the priorities for research and innovation.']	(259, 466)	FALSE
PMC3828574.nxml.gz	2	['There is an urgent need for action on a dual track: (1) through strategic research to advance the prevention of preterm birth and (2) improved implementation and innovation for care of the premature neonate.']	(467, 674)	FALSE
PMC3828574.nxml.gz	3	['We highlight evidence-based interventions along the continuum of care, noting gaps in coverage, quality, equity and implications for integration and scale up.']	(675, 833)	FALSE
PMC3828574.nxml.gz	4	['Improved metrics are critical for both burden and tracking programmatic change.']	(834, 913)	FALSE
PMC3828574.nxml.gz	5	["Linked to the United Nation's Every Women Every Child strategy, a target was set for 50% reduction in preterm deaths by 2025."]	(914, 1039)	FALSE
PMC3828574.nxml.gz	6	['Three analyses informed this target: historical change in high income countries, recent progress in best performing countries, and modelling of mortality reduction with high coverage of existing interventions.']	(1040, 1249)	FALSE
PMC3828574.nxml.gz	7	['If universal coverage of selected interventions were to be achieved, then 84% or more than 921,000 preterm neonatal deaths could be prevented annually, with antenatal corticosteroids and Kangaroo Mother Care having the highest impact.']	(1250, 1484)	FALSE
PMC3828574.nxml.gz	8	['Everyone has a role to play in reaching this target including government leaders, professionals, private sector, and of course families who are affected the most and whose voices have been critical for change in many of the countries with the most progress.']	(1485, 1742)	FALSE
PMC3828574.nxml.gz	9	["Declaration\nThis article is part of a supplement jointly funded by Save the Children's Saving Newborn Lives programme through a grant from The Bill & Melinda Gates Foundation and March of Dimes Foundation and published in collaboration with the Partnership for Maternal, Newborn and Child Health and the World Health Organization (WHO)."]	(1744, 2080)	FALSE
PMC3828574.nxml.gz	10	['The original article was published in PDF format in the WHO Report "Born Too Soon: the global action report on preterm birth" (ISBN 978 92 4 150343 30), which involved collaboration from more than 50 organizations.']	(2081, 2295)	FALSE
PMC3828574.nxml.gz	11	["The article has been reformatted for journal publication and has undergone peer review according to Reproductive Health 's standard process for supplements and may feature some variations in content when compared to the original report."]	(2296, 2532)	FALSE
PMC3828574.nxml.gz	12	['This co-publication makes the article available to the community in a full-text format.']	(2533, 2620)	FALSE
PMC3828574.nxml.gz	13	["Preterm birth as a marker for women's and children's health\nThe Born Too Soon report, published in 2012, drew global attention to the issue of preterm birth and reported that more than 1 in 10 of the world's babies are born too soon each year, 15 million each year [1]."]	(2622, 2891)	FALSE
PMC3828574.nxml.gz	14	['As part of a series entitled "Born Too Soon" drawing from the report, this final paper summarises the problem, underlining the need for concerted action on both the prevention of preterm birth and care of the premature baby, to ensure every mother and every baby survives [2-6].']	(2892, 3170)	FALSE
PMC3828574.nxml.gz	15	['We then highlight evidence-based interventions for preterm birth in the context of the wider health system drawing on the other papers in this supplement, and here we focus on the implications for integrating and scaling up those available interventions in low- and middle-income countries where the coverage of care is lowest and the potential lives saved as a result.']	(3171, 3540)	FALSE
PMC3828574.nxml.gz	16	['We also consider research gaps since advancing the research agenda is a critical need to reduce the global burden of preterm birth, requiring innovations for both prevention and care.']	(3541, 3724)	FALSE
PMC3828574.nxml.gz	17	['Finally we detail the analyses for a mortality reduction target for preterm specific neonatal deaths and outline the specific roles all actors must play in this global effort to reduce preterm birth and care for premature babies, which is a marker of the health and care of women and girls, as well as of progress for child survival and development.']	(3725, 4074)	FALSE
