PMCID	SENTENCE_NUM	SENTENCE_START	SENTENCE_END	WORD	POS_TAG	WORD_START	WORD_END	BIO_TAG	PMC_MENTION_ID	ONTOLOGY_CONCEPT_ID	ONTOLOGY_LABEL
PMC5685050.nxml.gz	PMC5685050.nxml.gz_0	0	343	Vitamin	NNP	0	7	O	None	None	None
PMC5685050.nxml.gz	PMC5685050.nxml.gz_0	0	343	D	NNP	8	9	O	None	None	None
PMC5685050.nxml.gz	PMC5685050.nxml.gz_0	0	343	deficiency	NN	10	20	O	None	None	None
PMC5685050.nxml.gz	PMC5685050.nxml.gz_0	0	343	in	IN	21	23	O	None	None	None
PMC5685050.nxml.gz	PMC5685050.nxml.gz_0	0	343	Thailand	NNP	24	32	O	None	None	None
PMC5685050.nxml.gz	PMC5685050.nxml.gz_0	0	343	☆	NNP	32	33	O	None	None	None
PMC5685050.nxml.gz	PMC5685050.nxml.gz_0	0	343	Vitamin	NNP	34	41	O	None	None	None
PMC5685050.nxml.gz	PMC5685050.nxml.gz_0	0	343	D	NNP	42	43	O	None	None	None
PMC5685050.nxml.gz	PMC5685050.nxml.gz_0	0	343	deficiency	NN	44	54	O	None	None	None
PMC5685050.nxml.gz	PMC5685050.nxml.gz_0	0	343	has	VBZ	55	58	O	None	None	None
PMC5685050.nxml.gz	PMC5685050.nxml.gz_0	0	343	received	VBN	59	67	O	None	None	None
PMC5685050.nxml.gz	PMC5685050.nxml.gz_0	0	343	increased	JJ	68	77	O	None	None	None
PMC5685050.nxml.gz	PMC5685050.nxml.gz_0	0	343	attention	NN	78	87	O	None	None	None
PMC5685050.nxml.gz	PMC5685050.nxml.gz_0	0	343	over	IN	88	92	O	None	None	None
PMC5685050.nxml.gz	PMC5685050.nxml.gz_0	0	343	the	DT	93	96	O	None	None	None
PMC5685050.nxml.gz	PMC5685050.nxml.gz_0	0	343	past	JJ	97	101	O	None	None	None
PMC5685050.nxml.gz	PMC5685050.nxml.gz_0	0	343	several	JJ	102	109	O	None	None	None
PMC5685050.nxml.gz	PMC5685050.nxml.gz_0	0	343	years	NNS	110	115	O	None	None	None
PMC5685050.nxml.gz	PMC5685050.nxml.gz_0	0	343	since	IN	116	121	O	None	None	None
PMC5685050.nxml.gz	PMC5685050.nxml.gz_0	0	343	vitamin	NN	122	129	O	None	None	None
PMC5685050.nxml.gz	PMC5685050.nxml.gz_0	0	343	D	NNP	130	131	O	None	None	None
PMC5685050.nxml.gz	PMC5685050.nxml.gz_0	0	343	may	MD	132	135	O	None	None	None
PMC5685050.nxml.gz	PMC5685050.nxml.gz_0	0	343	play	VB	136	140	O	None	None	None
PMC5685050.nxml.gz	PMC5685050.nxml.gz_0	0	343	an	DT	141	143	O	None	None	None
PMC5685050.nxml.gz	PMC5685050.nxml.gz_0	0	343	important	JJ	144	153	O	None	None	None
PMC5685050.nxml.gz	PMC5685050.nxml.gz_0	0	343	role	NN	154	158	O	None	None	None
PMC5685050.nxml.gz	PMC5685050.nxml.gz_0	0	343	not	RB	159	162	O	None	None	None
PMC5685050.nxml.gz	PMC5685050.nxml.gz_0	0	343	only	RB	163	167	O	None	None	None
PMC5685050.nxml.gz	PMC5685050.nxml.gz_0	0	343	in	IN	168	170	O	None	None	None
PMC5685050.nxml.gz	PMC5685050.nxml.gz_0	0	343	bone	NN	171	175	O	None	None	None
PMC5685050.nxml.gz	PMC5685050.nxml.gz_0	0	343	metabolism	NN	176	186	O	None	None	None
PMC5685050.nxml.gz	PMC5685050.nxml.gz_0	0	343	but	CC	187	190	O	None	None	None
PMC5685050.nxml.gz	PMC5685050.nxml.gz_0	0	343	also	RB	191	195	O	None	None	None
PMC5685050.nxml.gz	PMC5685050.nxml.gz_0	0	343	in	IN	196	198	O	None	None	None
PMC5685050.nxml.gz	PMC5685050.nxml.gz_0	0	343	a	DT	199	200	O	None	None	None
PMC5685050.nxml.gz	PMC5685050.nxml.gz_0	0	343	variety	NN	201	208	O	None	None	None
PMC5685050.nxml.gz	PMC5685050.nxml.gz_0	0	343	of	IN	209	211	O	None	None	None
PMC5685050.nxml.gz	PMC5685050.nxml.gz_0	0	343	non	JJ	212	215	O	None	None	None
PMC5685050.nxml.gz	PMC5685050.nxml.gz_0	0	343	-	:	215	216	O	None	None	None
PMC5685050.nxml.gz	PMC5685050.nxml.gz_0	0	343	skeletal	JJ	216	224	O	None	None	None
PMC5685050.nxml.gz	PMC5685050.nxml.gz_0	0	343	diseases	NNS	225	233	O	None	None	None
PMC5685050.nxml.gz	PMC5685050.nxml.gz_0	0	343	such	JJ	234	238	O	None	None	None
PMC5685050.nxml.gz	PMC5685050.nxml.gz_0	0	343	as	IN	239	241	O	None	None	None
PMC5685050.nxml.gz	PMC5685050.nxml.gz_0	0	343	diabetes	NNS	242	250	O	None	None	None
PMC5685050.nxml.gz	PMC5685050.nxml.gz_0	0	343	mellitus	VBP	251	259	O	None	None	None
PMC5685050.nxml.gz	PMC5685050.nxml.gz_0	0	343	,	,	259	260	O	None	None	None
PMC5685050.nxml.gz	PMC5685050.nxml.gz_0	0	343	autoimmune	JJ	261	271	O	None	None	None
