PMC5226708.nxml.gz-1001,"[['8714'], ['8719'], 'while', 'while', 'ALTERNATIVE_OPTIONS_CONTROVERSY', 'PMC5226708.nxml.gz_34']"
PMC5226708.nxml.gz-12481,"[['2158', '2243'], ['2164', '2245'], 'either ... or', 'either...or', 'ALTERNATIVE_OPTIONS_CONTROVERSY', 'PMC5226708.nxml.gz_10']"
PMC5226708.nxml.gz-12512,"[['6752'], ['6765'], 'compared with', 'alternative_options_controversy', 'alternative_options_controversy', 'PMC5226708.nxml.gz_26']"
PMC5226708.nxml.gz-12521,"[['7826'], ['7839'], 'compared with', 'alternative_options_controversy', 'alternative_options_controversy', 'PMC5226708.nxml.gz_30']"
PMC5226708.nxml.gz-12549,"[['15972', '16028'], ['15979', '16030'], 'whether ... or', 'whether...or', 'ALTERNATIVE_OPTIONS_CONTROVERSY', 'PMC5226708.nxml.gz_70']"
PMC5226708.nxml.gz-12569,"[['19815', '19878'], ['19822', '19880'], 'whether ... or', 'whether...or', 'ALTERNATIVE_OPTIONS_CONTROVERSY', 'PMC5226708.nxml.gz_83']"
PMC5226708.nxml.gz-131,"[['2015'], ['2025'], 'assumption', 'assumption', 'ALTERNATIVE_OPTIONS_CONTROVERSY', 'PMC5226708.nxml.gz_9']"
PMC5226708.nxml.gz-171,"[['20088'], ['20091'], 'But', 'but', 'ALTERNATIVE_OPTIONS_CONTROVERSY', 'PMC5226708.nxml.gz_83']"
PMC5226708.nxml.gz-223,"[['19802'], ['19808'], 'debate', 'debate', 'ALTERNATIVE_OPTIONS_CONTROVERSY', 'PMC5226708.nxml.gz_83']"
PMC5226708.nxml.gz-423,"[['14740'], ['14747'], 'However', 'however', 'ALTERNATIVE_OPTIONS_CONTROVERSY', 'PMC5226708.nxml.gz_64']"
PMC5226708.nxml.gz-425,"[['15774'], ['15781'], 'However', 'however', 'ALTERNATIVE_OPTIONS_CONTROVERSY', 'PMC5226708.nxml.gz_70']"
PMC5226708.nxml.gz-427,"[['19779'], ['19786'], 'However', 'however', 'ALTERNATIVE_OPTIONS_CONTROVERSY', 'PMC5226708.nxml.gz_83']"
PMC5226708.nxml.gz-453,"[['12810'], ['12821'], 'In contrast', 'in_contrast', 'ALTERNATIVE_OPTIONS_CONTROVERSY', 'PMC5226708.nxml.gz_51']"
PMC5226708.nxml.gz-49,"[['16424'], ['16431'], 'another', 'another', 'ALTERNATIVE_OPTIONS_CONTROVERSY', 'PMC5226708.nxml.gz_71']"
PMC5226708.nxml.gz-568,"[['13747'], ['13752'], 'mixed', 'mixed', 'ALTERNATIVE_OPTIONS_CONTROVERSY', 'PMC5226708.nxml.gz_57']"
PMC5226708.nxml.gz-570,"[['7112'], ['7125'], 'mixed results', 'mixed_results', 'ALTERNATIVE_OPTIONS_CONTROVERSY', 'PMC5226708.nxml.gz_28']"
PMC5226708.nxml.gz-57420,"[['12464'], ['12468'], 'than', 'alternative_options_controversy', 'alternative_options_controversy', 'PMC5226708.nxml.gz_50']"
PMC5226708.nxml.gz-637,"[['8502'], ['8519'], 'On the other hand', 'on_the_other_hand', 'ALTERNATIVE_OPTIONS_CONTROVERSY', 'PMC5226708.nxml.gz_33']"
PMC5226708.nxml.gz-659,"[['8724'], ['8729'], 'other', 'other', 'ALTERNATIVE_OPTIONS_CONTROVERSY', 'PMC5226708.nxml.gz_34']"
PMC5226708.nxml.gz-661,"[['9864'], ['9869'], 'other', 'other', 'ALTERNATIVE_OPTIONS_CONTROVERSY', 'PMC5226708.nxml.gz_39']"
PMC5226708.nxml.gz-673,"[['19025'], ['19033'], 'outweigh', 'outweigh', 'ALTERNATIVE_OPTIONS_CONTROVERSY', 'PMC5226708.nxml.gz_82']"
PMC5226708.nxml.gz-969,"[['19881'], ['19888'], 'whether', 'whether', 'ALTERNATIVE_OPTIONS_CONTROVERSY', 'PMC5226708.nxml.gz_83']"
PMC5226708.nxml.gz-999,"[['7486'], ['7491'], 'while', 'while', 'ALTERNATIVE_OPTIONS_CONTROVERSY', 'PMC5226708.nxml.gz_29']"
