PMC3659910.nxml.gz-1192,"[['19381', '19428'], ['19388', '19430'], 'whether ... or', 'whether...or', 'ALTERNATIVE_OPTIONS_CONTROVERSY', 'PMC3659910.nxml.gz_131']"
PMC3659910.nxml.gz-13803,"[['10973'], ['10989'], 'not consistently', 'not_consistently', 'ALTERNATIVE_OPTIONS_CONTROVERSY', 'PMC3659910.nxml.gz_76']"
PMC3659910.nxml.gz-14079,"[['24691'], ['24699'], 'Although', 'alternative_options_controversy', 'alternative_options_controversy', 'PMC3659910.nxml.gz_161']"
PMC3659910.nxml.gz-14111,"[['27537'], ['27548'], 'challenging', 'alternative_options_controversy', 'alternative_options_controversy', 'PMC3659910.nxml.gz_182']"
PMC3659910.nxml.gz-191,"[['24035'], ['24038'], 'but', 'but', 'ALTERNATIVE_OPTIONS_CONTROVERSY', 'PMC3659910.nxml.gz_157']"
PMC3659910.nxml.gz-217,"[['28556'], ['28562'], 'claims', 'claims', 'ALTERNATIVE_OPTIONS_CONTROVERSY', 'PMC3659910.nxml.gz_188']"
PMC3659910.nxml.gz-263,"[['5684'], ['5697'], 'controversial', 'controversial', 'ALTERNATIVE_OPTIONS_CONTROVERSY', 'PMC3659910.nxml.gz_44']"
PMC3659910.nxml.gz-265,"[['11365'], ['11378'], 'controversial', 'controversial', 'ALTERNATIVE_OPTIONS_CONTROVERSY', 'PMC3659910.nxml.gz_79']"
PMC3659910.nxml.gz-267,"[['10778'], ['10789'], 'controversy', 'controversy', 'ALTERNATIVE_OPTIONS_CONTROVERSY', 'PMC3659910.nxml.gz_75']"
PMC3659910.nxml.gz-269,"[['25331'], ['25342'], 'Controversy', 'controversy', 'ALTERNATIVE_OPTIONS_CONTROVERSY', 'PMC3659910.nxml.gz_166']"
PMC3659910.nxml.gz-271,"[['17665'], ['17675'], 'Conversely', 'conversely', 'ALTERNATIVE_OPTIONS_CONTROVERSY', 'PMC3659910.nxml.gz_122']"
PMC3659910.nxml.gz-31,"[['10740'], ['10746'], 'albeit', 'albeit', 'ALTERNATIVE_OPTIONS_CONTROVERSY', 'PMC3659910.nxml.gz_74']"
PMC3659910.nxml.gz-453,"[['5712'], ['5719'], 'however', 'however', 'ALTERNATIVE_OPTIONS_CONTROVERSY', 'PMC3659910.nxml.gz_45']"
PMC3659910.nxml.gz-455,"[['13360'], ['13367'], 'However', 'however', 'ALTERNATIVE_OPTIONS_CONTROVERSY', 'PMC3659910.nxml.gz_93']"
PMC3659910.nxml.gz-459,"[['25571'], ['25578'], 'However', 'however', 'ALTERNATIVE_OPTIONS_CONTROVERSY', 'PMC3659910.nxml.gz_168']"
PMC3659910.nxml.gz-461,"[['26169'], ['26176'], 'However', 'however', 'ALTERNATIVE_OPTIONS_CONTROVERSY', 'PMC3659910.nxml.gz_173']"
PMC3659910.nxml.gz-465,"[['27752'], ['27759'], 'However', 'however', 'ALTERNATIVE_OPTIONS_CONTROVERSY', 'PMC3659910.nxml.gz_185']"
PMC3659910.nxml.gz-47024,"[['1613'], ['1623'], 'resurfaced', 'alternative_options_controversy', 'alternative_options_controversy', 'PMC3659910.nxml.gz_13']"
PMC3659910.nxml.gz-47044,"[['6647'], ['6655'], 'Although', 'alternative_options_controversy', 'alternative_options_controversy', 'PMC3659910.nxml.gz_52']"
PMC3659910.nxml.gz-47050,"[['8380'], ['8387'], 'differs', 'alternative_options_controversy', 'alternative_options_controversy', 'PMC3659910.nxml.gz_61']"
PMC3659910.nxml.gz-47071,"[['14061'], ['14074'], 'non-classical', 'alternative_options_controversy', 'alternative_options_controversy', 'PMC3659910.nxml.gz_97']"
PMC3659910.nxml.gz-47073,"[['14186'], ['14199'], 'non-classical', 'alternative_options_controversy', 'alternative_options_controversy', 'PMC3659910.nxml.gz_98']"
PMC3659910.nxml.gz-47086,"[['19866'], ['19868'], 'or', 'or', 'ALTERNATIVE_OPTIONS_CONTROVERSY', 'PMC3659910.nxml.gz_132']"
PMC3659910.nxml.gz-47088,"[['19869'], ['19875'], 'refute', 'alternative_options_controversy', 'alternative_options_controversy', 'PMC3659910.nxml.gz_132']"
PMC3659910.nxml.gz-47116,"[['25683'], ['25694'], 'non-classic', 'alternative_options_controversy', 'alternative_options_controversy', 'PMC3659910.nxml.gz_168']"
PMC3659910.nxml.gz-47118,"[['26219'], ['26230'], 'arbitrarily', 'alternative_options_controversy', 'alternative_options_controversy', 'PMC3659910.nxml.gz_173']"
PMC3659910.nxml.gz-689,"[['25215'], ['25227'], 'no consensus', 'no_consensus', 'ALTERNATIVE_OPTIONS_CONTROVERSY', 'PMC3659910.nxml.gz_165']"
PMC3659910.nxml.gz-753,"[['20749'], ['20754'], 'Other', 'other', 'ALTERNATIVE_OPTIONS_CONTROVERSY', 'PMC3659910.nxml.gz_138']"
PMC3659910.nxml.gz-967,"[['28845'], ['28853'], 'scrutiny', 'scrutiny', 'ALTERNATIVE_OPTIONS_CONTROVERSY', 'PMC3659910.nxml.gz_189']"
