PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES	IGNORANCE_CLASSIFICATION
PMC4992225.nxml.gz	0	['A randomized controlled trial of vitamin D supplementation on perinatal depression: in Iranian pregnant mothers\n\nAbstract\n\nBackground\nMood disorders in pregnancy and post-partum period are common and considered as a public health issue.']	(0, 236)	FALSE
PMC4992225.nxml.gz	1	['Researchers have studied the relationship between low serum vitamin D concentration and perinatal depression, although no clinical trial has been conducted on vitamin D’s effects on depression related to childbirth.']	(237, 452)	FALSE
PMC4992225.nxml.gz	2	['This study evaluated the effect of vitamin D3supplementation on perinatal depression scores.']	(453, 545)	TRUE
PMC4992225.nxml.gz	3	['Methods\nThis randomized clinical trial was done in pregnant women who were under prenatal care in a teaching hospital in Shiraz, Iran.']	(547, 681)	FALSE
PMC4992225.nxml.gz	4	['The inclusion criteria were: being 18\xa0years or older, no history of mental illness and internal diseases, a singleton live fetus, without any pregnancy complications, gestational age of 26–28 weeks upon enrollment, and depression score of 0 to 13.']	(682, 929)	FALSE
PMC4992225.nxml.gz	5	['The Edinburgh Postnatal Depression scale was used to evaluate depression scores.']	(930, 1010)	FALSE
PMC4992225.nxml.gz	6	['A total of 169 participants were assigned to the two groups of placebo and vitamin D through block randomization design.']	(1011, 1131)	FALSE
PMC4992225.nxml.gz	7	['Vitamin D group received 2000\xa0IU vitamin D3daily from 26 to 28 weeks of gestation until childbirth.']	(1132, 1231)	FALSE
PMC4992225.nxml.gz	8	['Maternal serum 25-hydroxyvitamin D concentrations were measured at baseline and childbirth.']	(1232, 1323)	FALSE
PMC4992225.nxml.gz	9	['Besides, depression scores were evaluated four times: at 26–28 and 38–40 weeks of gestation, and finally at 4 and 8 weeks after birth.']	(1324, 1458)	FALSE
PMC4992225.nxml.gz	10	['Results\nThe two groups were similar in relation to baseline 25-hydroxyvitamin D concentrations.']	(1460, 1555)	FALSE
PMC4992225.nxml.gz	11	['However, at childbirth, the vitamin D group had significantly higher 25-hydroxyvitamin D concentration in comparison to the control group ( p\u2009<\u20090.001 ).']	(1556, 1708)	FALSE
PMC4992225.nxml.gz	12	['At baseline, no correlation was observed between 25-hydroxyvitamin D concentration and depression score ( r \u2009=\u20090.13, p \u2009=\u20090.09).']	(1709, 1837)	FALSE
PMC4992225.nxml.gz	13	['There was no significant difference between the two study groups in relation to the baseline depression score.']	(1838, 1948)	FALSE
PMC4992225.nxml.gz	14	['While, the vitamin D group had greater reduction in depression scores than the control group at 38–40 weeks of gestation ( p \u2009=\u20090.01) also, at 4 and 8 weeks after birth ( p \u2009<\u20090.001).']	(1949, 2132)	FALSE
PMC4992225.nxml.gz	15	['Conclusions\nThe present trial showed that consuming 2000\xa0IU vitamin D3daily during late pregnancy was effective in decreasing perinatal depression levels.']	(2134, 2288)	FALSE
PMC4992225.nxml.gz	16	['We suggest further clinical trial in pregnant mothers who are at risk for postnatal depression.']	(2289, 2384)	FALSE
PMC4992225.nxml.gz	17	['Trial registration\nIranian Registry of Clinical Trials\xa0IRCT2015020310327N11.']	(2386, 2462)	FALSE
PMC4992225.nxml.gz	18	['Date of registration: March 9th 2015.']	(2463, 2500)	FALSE
PMC4992225.nxml.gz	19	['Electronic supplementary material\nThe online version of this article (doi:10.1186/s12884-016-1024-7) contains supplementary material, which is available to authorized users.']	(2502, 2675)	FALSE
PMC4992225.nxml.gz	20	['Background\nMood disorders in pregnancy and post-partum period are common and considered as a public health issue.']	(2677, 2790)	FALSE
PMC4992225.nxml.gz	21	['In recent decades researchers have paid great amount of attention to these subjects and showed that mood illness related to childbirth can lead to serious complications for mother, fetus, newborn and family [1,2].']	(2791, 3004)	FALSE
PMC4992225.nxml.gz	22	['Evidence shows that postnatal depression is an extension of antenatal depression which continues postpartum.']	(3005, 3113)	FALSE
PMC4992225.nxml.gz	23	['This problem can have negative effects on infant development and can cause behavioral, cognitive, social and emotional problems in infant which could continue throughout childhood [3–5].']	(3114, 3300)	FALSE
PMC4992225.nxml.gz	24	['Prevalence of postpartum depression varies throughout the world; however researchers have used different scales and cut off points to describe this psychological disorder.']	(3301, 3472)	FALSE
PMC4992225.nxml.gz	25	['In a systematic review by Halbreich and Karkun, the studies from 40 different countries were reviewed.']	(3473, 3575)	FALSE
PMC4992225.nxml.gz	26	['This study has reported the prevalence of postnatal depression up to 60\xa0% [6].']	(3576, 3654)	FALSE
PMC4992225.nxml.gz	27	['The prevalence of postnatal depression in some Asian countries has been reported between 22 and 46.9\xa0% [7,8].']	(3655, 3764)	FALSE
PMC4992225.nxml.gz	28	['Several studies have shown a high prevalence of postnatal depression in Iran.']	(3765, 3842)	FALSE
PMC4992225.nxml.gz	29	['In the meta-analysis of Veisani et al., postnatal depression was reported at 25.3\xa0% [9], and in two recent studies in eastern and central part of Iran, the prevalence has been reported at 28.9–34.8\xa0% [10,11].']	(3843, 4051)	FALSE
PMC4992225.nxml.gz	30	['The spread and importance of postpartum depression have led researchers to create preventative methods such as educational programs, modified care, dietary supplements, antidepressant medication and social support [12–14].']	(4052, 4274)	FALSE
PMC4992225.nxml.gz	31	['In human body, the most important source of vitamin D is the skin where 7-dehydrocholesterol is converted to vitamin D3in response to UV exposure.']	(4275, 4421)	FALSE
PMC4992225.nxml.gz	32	['Both cutaneous production and dietary consumption of vitamin D must undergo two hydroxylations in the body for activation.']	(4422, 4544)	FALSE
PMC4992225.nxml.gz	33	['Following the first hydroxylation in the liver, 25-hydroxyvitamin D is produced.']	(4545, 4625)	FALSE
PMC4992225.nxml.gz	34	['However, 25-hydroxyvitamin D requires an additional hydroxylation in the kidneys to form the biologically active form of vitamin D, 1, 25(OH) 2D.']	(4626, 4771)	FALSE
PMC4992225.nxml.gz	35	['Serum 25-hydroxyvitamin D as the main precursor of 1, 25(OH) 2D has a circulating half-life of 2–3 weeks.']	(4772, 4877)	FALSE
PMC4992225.nxml.gz	36	['While, the circulating half-life of 1, 25(OH) 2D is around 4\xa0h. Its blood concentration is 1000 times less than 25-hydroxyvitamin D. Serum levels of PTH, calcium, and phosphate have influence on regulatory and production of 1,25(OH)2D.']	(4878, 5113)	FALSE
PMC4992225.nxml.gz	37	['Serum levels of 25-hydroxyvitamin D reflects the body’s vitamin D reserves and this is a well-known indicator for examining vitamin D status [15].']	(5114, 5260)	FALSE
