	PMCID	SENTENCE_NUM	SENTENCE_START	SENTENCE_END	WORD	POS_TAG	WORD_START	WORD_END	BIO_TAG	PMC_MENTION_ID	ONTOLOGY_CONCEPT_ID	ONTOLOGY_LABEL
0	PMC4311629.nxml.gz	PMC4311629.nxml.gz_0	0	264	Brown	NNP	0	5	O	None	None	None
1	PMC4311629.nxml.gz	PMC4311629.nxml.gz_0	0	264	adipose	JJ	6	13	O	None	None	None
2	PMC4311629.nxml.gz	PMC4311629.nxml.gz_0	0	264	tissue	NN	14	20	O	None	None	None
3	PMC4311629.nxml.gz	PMC4311629.nxml.gz_0	0	264	activity	NN	21	29	O	None	None	None
4	PMC4311629.nxml.gz	PMC4311629.nxml.gz_0	0	264	as	IN	30	32	O	None	None	None
5	PMC4311629.nxml.gz	PMC4311629.nxml.gz_0	0	264	a	DT	33	34	O	None	None	None
6	PMC4311629.nxml.gz	PMC4311629.nxml.gz_0	0	264	target	NN	35	41	O	None	None	None
7	PMC4311629.nxml.gz	PMC4311629.nxml.gz_0	0	264	for	IN	42	45	O	None	None	None
8	PMC4311629.nxml.gz	PMC4311629.nxml.gz_0	0	264	the	DT	46	49	O	None	None	None
9	PMC4311629.nxml.gz	PMC4311629.nxml.gz_0	0	264	treatment	NN	50	59	O	None	None	None
10	PMC4311629.nxml.gz	PMC4311629.nxml.gz_0	0	264	of	IN	60	62	O	None	None	None
11	PMC4311629.nxml.gz	PMC4311629.nxml.gz_0	0	264	obesity	NN	63	70	O	None	None	None
12	PMC4311629.nxml.gz	PMC4311629.nxml.gz_0	0	264	/	NNP	70	71	O	None	None	None
13	PMC4311629.nxml.gz	PMC4311629.nxml.gz_0	0	264	insulin	NN	71	78	O	None	None	None
14	PMC4311629.nxml.gz	PMC4311629.nxml.gz_0	0	264	resistance	NN	79	89	O	None	None	None
15	PMC4311629.nxml.gz	PMC4311629.nxml.gz_0	0	264	Abstract	NNP	91	99	O	None	None	None
16	PMC4311629.nxml.gz	PMC4311629.nxml.gz_0	0	264	Presence	NNP	100	108	O	None	None	None
17	PMC4311629.nxml.gz	PMC4311629.nxml.gz_0	0	264	of	IN	109	111	O	None	None	None
18	PMC4311629.nxml.gz	PMC4311629.nxml.gz_0	0	264	brown	JJ	112	117	O	None	None	None
19	PMC4311629.nxml.gz	PMC4311629.nxml.gz_0	0	264	adipose	JJ	118	125	O	None	None	None
20	PMC4311629.nxml.gz	PMC4311629.nxml.gz_0	0	264	tissue	NN	126	132	O	None	None	None
21	PMC4311629.nxml.gz	PMC4311629.nxml.gz_0	0	264	(	(	133	134	O	None	None	None
22	PMC4311629.nxml.gz	PMC4311629.nxml.gz_0	0	264	BAT	NNP	134	137	O	None	None	None
23	PMC4311629.nxml.gz	PMC4311629.nxml.gz_0	0	264	),	NNP	137	139	O	None	None	None
24	PMC4311629.nxml.gz	PMC4311629.nxml.gz_0	0	264	characterized	VBN	140	153	O	None	None	None
25	PMC4311629.nxml.gz	PMC4311629.nxml.gz_0	0	264	by	IN	154	156	O	None	None	None
26	PMC4311629.nxml.gz	PMC4311629.nxml.gz_0	0	264	the	DT	157	160	O	None	None	None
27	PMC4311629.nxml.gz	PMC4311629.nxml.gz_0	0	264	expression	NN	161	171	O	None	None	None
28	PMC4311629.nxml.gz	PMC4311629.nxml.gz_0	0	264	of	IN	172	174	O	None	None	None
29	PMC4311629.nxml.gz	PMC4311629.nxml.gz_0	0	264	the	DT	175	178	O	None	None	None
30	PMC4311629.nxml.gz	PMC4311629.nxml.gz_0	0	264	thermogenic	JJ	179	190	O	None	None	None
31	PMC4311629.nxml.gz	PMC4311629.nxml.gz_0	0	264	uncoupling	NN	191	201	O	None	None	None
32	PMC4311629.nxml.gz	PMC4311629.nxml.gz_0	0	264	protein	NN	202	209	O	None	None	None
33	PMC4311629.nxml.gz	PMC4311629.nxml.gz_0	0	264	1	CD	210	211	O	None	None	None
34	PMC4311629.nxml.gz	PMC4311629.nxml.gz_0	0	264	(	(	212	213	O	None	None	None
35	PMC4311629.nxml.gz	PMC4311629.nxml.gz_0	0	264	UCP1	NNP	213	217	O	None	None	None
36	PMC4311629.nxml.gz	PMC4311629.nxml.gz_0	0	264	),	NNP	217	219	O	None	None	None
