PMC3933411.nxml.gz-144,"[['7621'], ['7629'], 'required', 'required', 'IMPORTANT_CONSIDERATION', 'PMC3933411.nxml.gz_37']"
PMC3933411.nxml.gz-153,"[['9260'], ['9270'], 'Principles', 'principles', 'IMPORTANT_CONSIDERATION', 'PMC3933411.nxml.gz_45']"
PMC3933411.nxml.gz-20357,"[['3269'], ['3282'], 'public health', 'important_consideration', 'important_consideration', 'PMC3933411.nxml.gz_17']"
PMC3933411.nxml.gz-264,"[['25928'], ['25933'], 'still', 'still', 'IMPORTANT_CONSIDERATION', 'PMC3933411.nxml.gz_117']"
PMC3933411.nxml.gz-270,"[['26065'], ['26072'], 'must be', 'must...be', 'IMPORTANT_CONSIDERATION', 'PMC3933411.nxml.gz_117']"
PMC3933411.nxml.gz-314,"[['27813'], ['27822'], 'important', 'important', 'IMPORTANT_CONSIDERATION', 'PMC3933411.nxml.gz_126']"
PMC3933411.nxml.gz-322,"[['28014'], ['28024'], 'importance', 'importance', 'IMPORTANT_CONSIDERATION', 'PMC3933411.nxml.gz_127']"
PMC3933411.nxml.gz-326,"[['28198'], ['28204'], 'better', 'important_consideration', 'important_consideration', 'PMC3933411.nxml.gz_128']"
PMC3933411.nxml.gz-375,"[['30375'], ['30385'], 'importance', 'importance', 'IMPORTANT_CONSIDERATION', 'PMC3933411.nxml.gz_141']"
PMC3933411.nxml.gz-4,"[['132'], ['140'], 'critical', 'critical', 'IMPORTANT_CONSIDERATION', 'PMC3933411.nxml.gz_0']"
PMC3933411.nxml.gz-405,"[['31950'], ['31959'], 'important', 'important', 'IMPORTANT_CONSIDERATION', 'PMC3933411.nxml.gz_148']"
PMC3933411.nxml.gz-424,"[['32712'], ['32721'], 'emphasize', 'emphasize', 'IMPORTANT_CONSIDERATION', 'PMC3933411.nxml.gz_152']"
PMC3933411.nxml.gz-441,"[['33540'], ['33549'], 'necessary', 'necessary', 'IMPORTANT_CONSIDERATION', 'PMC3933411.nxml.gz_156']"
PMC3933411.nxml.gz-458,"[['33974'], ['33984'], 'importance', 'importance', 'IMPORTANT_CONSIDERATION', 'PMC3933411.nxml.gz_157']"
PMC3933411.nxml.gz-483,"[['34712'], ['34722'], 'importance', 'importance', 'IMPORTANT_CONSIDERATION', 'PMC3933411.nxml.gz_162']"
PMC3933411.nxml.gz-491,"[['35064'], ['35074'], 'importance', 'importance', 'IMPORTANT_CONSIDERATION', 'PMC3933411.nxml.gz_163']"
PMC3933411.nxml.gz-499,"[['35296', '35311'], ['35300', '35313'], 'must ... be', 'must...be', 'IMPORTANT_CONSIDERATION', 'PMC3933411.nxml.gz_164']"
PMC3933411.nxml.gz-502,"[['35314'], ['35322'], 'cautious', 'important_consideration', 'important_consideration', 'PMC3933411.nxml.gz_164']"
PMC3933411.nxml.gz-518,"[['35757'], ['35766'], 'important', 'important', 'IMPORTANT_CONSIDERATION', 'PMC3933411.nxml.gz_165']"
PMC3933411.nxml.gz-522,"[['35803'], ['35811'], 'required', 'required', 'IMPORTANT_CONSIDERATION', 'PMC3933411.nxml.gz_166']"
PMC3933411.nxml.gz-536,"[['36359'], ['36368'], 'crucially', 'crucially', 'IMPORTANT_CONSIDERATION', 'PMC3933411.nxml.gz_169']"
PMC3933411.nxml.gz-537,"[['36369'], ['36378'], 'important', 'important', 'IMPORTANT_CONSIDERATION', 'PMC3933411.nxml.gz_169']"
PMC3933411.nxml.gz-59,"[['3164'], ['3169'], 'still', 'still', 'IMPORTANT_CONSIDERATION', 'PMC3933411.nxml.gz_16']"
PMC3933411.nxml.gz-7,"[['243'], ['252'], 'important', 'important', 'IMPORTANT_CONSIDERATION', 'PMC3933411.nxml.gz_1']"
PMC3933411.nxml.gz-95,"[['4549'], ['4558'], 'emphasize', 'emphasize', 'IMPORTANT_CONSIDERATION', 'PMC3933411.nxml.gz_22']"
PMC3933411.nxml.gz-96,"[['4563'], ['4573'], 'importance', 'importance', 'IMPORTANT_CONSIDERATION', 'PMC3933411.nxml.gz_22']"
