PMC4231606.nxml.gz-1075,"[['4054'], ['4065'], 'significant', 'significant', 'IMPORTANT_CONSIDERATION', 'PMC4231606.nxml.gz_31']"
PMC4231606.nxml.gz-117,"[['23499'], ['23506'], 'at risk', 'at_risk', 'IMPORTANT_CONSIDERATION', 'PMC4231606.nxml.gz_147']"
PMC4231606.nxml.gz-119,"[['24809'], ['24816'], 'at risk', 'at_risk', 'IMPORTANT_CONSIDERATION', 'PMC4231606.nxml.gz_157']"
PMC4231606.nxml.gz-123,"[['22229'], ['22234'], 'aware', 'aware', 'IMPORTANT_CONSIDERATION', 'PMC4231606.nxml.gz_135']"
PMC4231606.nxml.gz-13688,"[['2883'], ['2890'], 'reduced', 'important_consideration', 'important_consideration', 'PMC4231606.nxml.gz_22']"
PMC4231606.nxml.gz-13690,"[['2903'], ['2912'], 'suffering', 'important_consideration', 'important_consideration', 'PMC4231606.nxml.gz_22']"
PMC4231606.nxml.gz-13694,"[['3187'], ['3196'], 'suffering', 'important_consideration', 'important_consideration', 'PMC4231606.nxml.gz_26']"
PMC4231606.nxml.gz-13698,"[['3917'], ['3927'], 'Deficiency', 'important_consideration', 'important_consideration', 'PMC4231606.nxml.gz_31']"
PMC4231606.nxml.gz-137,"[['20136'], ['20142'], 'better', 'important_consideration', 'important_consideration', 'PMC4231606.nxml.gz_121']"
PMC4231606.nxml.gz-13700,"[['4274'], ['4282'], 'improved', 'important_consideration', 'important_consideration', 'PMC4231606.nxml.gz_33']"
PMC4231606.nxml.gz-13770,"[['22219'], ['22228'], 'should be', 'important_consideration', 'important_consideration', 'PMC4231606.nxml.gz_135']"
PMC4231606.nxml.gz-13772,"[['22289'], ['22298'], 'suffering', 'important_consideration', 'important_consideration', 'PMC4231606.nxml.gz_135']"
PMC4231606.nxml.gz-13780,"[['24171'], ['24183'], 'greater odds', 'important_consideration', 'important_consideration', 'PMC4231606.nxml.gz_153']"
PMC4231606.nxml.gz-13784,"[['24591'], ['24603'], 'advantageous', 'important_consideration', 'important_consideration', 'PMC4231606.nxml.gz_156']"
PMC4231606.nxml.gz-13830,"[['3404'], ['3413'], 'deficient', 'important_consideration', 'important_consideration', 'PMC4231606.nxml.gz_27']"
PMC4231606.nxml.gz-13952,"[['21723'], ['21733'], 'deficiency', 'important_consideration', 'important_consideration', 'PMC4231606.nxml.gz_132']"
PMC4231606.nxml.gz-13954,"[['21770'], ['21781'], 'undesirable', 'important_consideration', 'important_consideration', 'PMC4231606.nxml.gz_132']"
PMC4231606.nxml.gz-13956,"[['21871'], ['21883'], 'deficiencies', 'important_consideration', 'important_consideration', 'PMC4231606.nxml.gz_132']"
PMC4231606.nxml.gz-13960,"[['22039'], ['22049'], 'deficiency', 'important_consideration', 'important_consideration', 'PMC4231606.nxml.gz_133']"
PMC4231606.nxml.gz-13966,"[['22264'], ['22276'], 'deficiencies', 'important_consideration', 'important_consideration', 'PMC4231606.nxml.gz_135']"
PMC4231606.nxml.gz-13978,"[['22795'], ['22807'], 'deficiencies', 'important_consideration', 'important_consideration', 'PMC4231606.nxml.gz_140']"
PMC4231606.nxml.gz-221,"[['3747'], ['3755'], 'critical', 'critical', 'IMPORTANT_CONSIDERATION', 'PMC4231606.nxml.gz_30']"
PMC4231606.nxml.gz-223,"[['23459'], ['23467'], 'critical', 'critical', 'IMPORTANT_CONSIDERATION', 'PMC4231606.nxml.gz_147']"
PMC4231606.nxml.gz-354,"[['3417'], ['3426'], 'important', 'important', 'IMPORTANT_CONSIDERATION', 'PMC4231606.nxml.gz_27']"
PMC4231606.nxml.gz-376,"[['299'], ['313'], 'increased risk', 'increased_risk', 'IMPORTANT_CONSIDERATION', 'PMC4231606.nxml.gz_1']"
PMC4231606.nxml.gz-418,"[['3524'], ['3527'], 'key', 'key', 'IMPORTANT_CONSIDERATION', 'PMC4231606.nxml.gz_28']"
PMC4231606.nxml.gz-420,"[['7247'], ['7250'], 'key', 'key', 'IMPORTANT_CONSIDERATION', 'PMC4231606.nxml.gz_52']"
PMC4231606.nxml.gz-492,"[['2203'], ['2214'], 'most common', 'most_common', 'IMPORTANT_CONSIDERATION', 'PMC4231606.nxml.gz_17']"
PMC4231606.nxml.gz-494,"[['2641'], ['2652'], 'most common', 'most_common', 'IMPORTANT_CONSIDERATION', 'PMC4231606.nxml.gz_20']"
PMC4231606.nxml.gz-563,"[['1978'], ['1982'], 'poor', 'important_consideration', 'important_consideration', 'PMC4231606.nxml.gz_16']"
