PMC6056931.nxml.gz-117,"[['38949'], ['38959'], 'importance', 'importance', 'IMPORTANT_CONSIDERATION', 'PMC6056931.nxml.gz_250']"
PMC6056931.nxml.gz-120,"[['39070'], ['39079'], 'important', 'important', 'IMPORTANT_CONSIDERATION', 'PMC6056931.nxml.gz_251']"
PMC6056931.nxml.gz-134,"[['39804'], ['39814'], 'imperative', 'imperative', 'IMPORTANT_CONSIDERATION', 'PMC6056931.nxml.gz_253']"
PMC6056931.nxml.gz-18,"[['2169'], ['2180'], 'key actions', 'important_consideration', 'important_consideration', 'PMC6056931.nxml.gz_11']"
PMC6056931.nxml.gz-2,"[['183'], ['192'], 'important', 'important', 'IMPORTANT_CONSIDERATION', 'PMC6056931.nxml.gz_0']"
PMC6056931.nxml.gz-25,"[['2619'], ['2626'], 'at risk', 'important_consideration', 'important_consideration', 'PMC6056931.nxml.gz_13']"
PMC6056931.nxml.gz-27,"[['2686'], ['2695'], 'worrisome', 'important_consideration', 'important_consideration', 'PMC6056931.nxml.gz_14']"
PMC6056931.nxml.gz-31,"[['3070'], ['3085'], 'call for action', 'important_consideration', 'important_consideration', 'PMC6056931.nxml.gz_15']"
PMC6056931.nxml.gz-51,"[['4494'], ['4503'], 'important', 'important', 'IMPORTANT_CONSIDERATION', 'PMC6056931.nxml.gz_22']"
PMC6056931.nxml.gz-56,"[['4863'], ['4870'], 'concern', 'important_consideration', 'important_consideration', 'PMC6056931.nxml.gz_24']"
PMC6056931.nxml.gz-62,"[['5367'], ['5380'], 'double-burden', 'important_consideration', 'important_consideration', 'PMC6056931.nxml.gz_27']"
PMC6056931.nxml.gz-69,"[['5997'], ['6008'], 'key actions', 'important_consideration', 'important_consideration', 'PMC6056931.nxml.gz_32']"
PMC6056931.nxml.gz-98,"[['12796'], ['12805'], 'important', 'important', 'IMPORTANT_CONSIDERATION', 'PMC6056931.nxml.gz_76']"
