PMC5030620.nxml.gz-100,"[['4441'], ['4449'], 'critical', 'critical', 'IMPORTANT_CONSIDERATION', 'PMC5030620.nxml.gz_19']"
PMC5030620.nxml.gz-101,"[['4504'], ['4513'], 'important', 'important', 'IMPORTANT_CONSIDERATION', 'PMC5030620.nxml.gz_19']"
PMC5030620.nxml.gz-1035,"[['62154'], ['62164'], 'critically', 'critically', 'IMPORTANT_CONSIDERATION', 'PMC5030620.nxml.gz_338']"
PMC5030620.nxml.gz-1036,"[['62165'], ['62174'], 'important', 'important', 'IMPORTANT_CONSIDERATION', 'PMC5030620.nxml.gz_338']"
PMC5030620.nxml.gz-106,"[['4710'], ['4722'], 'implications', 'implications', 'IMPORTANT_CONSIDERATION', 'PMC5030620.nxml.gz_19']"
PMC5030620.nxml.gz-1061,"[['62815'], ['62820'], 'still', 'still', 'IMPORTANT_CONSIDERATION', 'PMC5030620.nxml.gz_343']"
PMC5030620.nxml.gz-108,"[['4754'], ['4767'], 'public health', 'public_health', 'IMPORTANT_CONSIDERATION', 'PMC5030620.nxml.gz_19']"
PMC5030620.nxml.gz-1094,"[['63754'], ['63762'], 'sensible', 'important_consideration', 'important_consideration', 'PMC5030620.nxml.gz_347']"
PMC5030620.nxml.gz-1095,"[['63767'], ['63776'], 'pragmatic', 'important_consideration', 'important_consideration', 'PMC5030620.nxml.gz_347']"
PMC5030620.nxml.gz-1098,"[['63793'], ['63801'], 'Priority', 'priority', 'IMPORTANT_CONSIDERATION', 'PMC5030620.nxml.gz_348']"
PMC5030620.nxml.gz-1108,"[['64026'], ['64040'], 'considerations', 'important_consideration', 'important_consideration', 'PMC5030620.nxml.gz_350']"
PMC5030620.nxml.gz-1109,"[['64045'], ['64050'], 'vital', 'vital', 'IMPORTANT_CONSIDERATION', 'PMC5030620.nxml.gz_350']"
PMC5030620.nxml.gz-1115,"[['64238'], ['64251'], 'public health', 'public_health', 'IMPORTANT_CONSIDERATION', 'PMC5030620.nxml.gz_351']"
PMC5030620.nxml.gz-1116,"[['64263'], ['64271'], 'required', 'required', 'IMPORTANT_CONSIDERATION', 'PMC5030620.nxml.gz_351']"
PMC5030620.nxml.gz-1124,"[['64382'], ['64389'], 'crucial', 'crucial', 'IMPORTANT_CONSIDERATION', 'PMC5030620.nxml.gz_352']"
PMC5030620.nxml.gz-1125,"[['64462'], ['64470'], 'relevant', 'relevant', 'IMPORTANT_CONSIDERATION', 'PMC5030620.nxml.gz_352']"
PMC5030620.nxml.gz-1128,"[['64579'], ['64588'], 'essential', 'essential', 'IMPORTANT_CONSIDERATION', 'PMC5030620.nxml.gz_352']"
