PMC3659910.nxml.gz-1041,"[['5678'], ['5683'], 'still', 'still', 'IMPORTANT_CONSIDERATION', 'PMC3659910.nxml.gz_44']"
PMC3659910.nxml.gz-1043,"[['11051'], ['11056'], 'still', 'still', 'IMPORTANT_CONSIDERATION', 'PMC3659910.nxml.gz_77']"
PMC3659910.nxml.gz-1240,"[['11016'], ['11023'], 'benefit', 'benefit', 'IMPORTANT_CONSIDERATION', 'PMC3659910.nxml.gz_76']"
PMC3659910.nxml.gz-1242,"[['19881'], ['19888'], 'benefit', 'benefit', 'IMPORTANT_CONSIDERATION', 'PMC3659910.nxml.gz_132']"
PMC3659910.nxml.gz-1260,"[['3024'], ['3033'], 'prevalent', 'prevalent', 'IMPORTANT_CONSIDERATION', 'PMC3659910.nxml.gz_25']"
PMC3659910.nxml.gz-1262,"[['16853'], ['16862'], 'prevalent', 'prevalent', 'IMPORTANT_CONSIDERATION', 'PMC3659910.nxml.gz_116']"
PMC3659910.nxml.gz-1264,"[['2527'], ['2537'], 'prevalence', 'prevalence', 'IMPORTANT_CONSIDERATION', 'PMC3659910.nxml.gz_20']"
PMC3659910.nxml.gz-1266,"[['3159'], ['3169'], 'prevalence', 'prevalence', 'IMPORTANT_CONSIDERATION', 'PMC3659910.nxml.gz_26']"
PMC3659910.nxml.gz-1268,"[['3242'], ['3252'], 'prevalence', 'prevalence', 'IMPORTANT_CONSIDERATION', 'PMC3659910.nxml.gz_27']"
PMC3659910.nxml.gz-1270,"[['19721'], ['19731'], 'prevalence', 'prevalence', 'IMPORTANT_CONSIDERATION', 'PMC3659910.nxml.gz_132']"
PMC3659910.nxml.gz-1272,"[['22887'], ['22897'], 'prevalence', 'prevalence', 'IMPORTANT_CONSIDERATION', 'PMC3659910.nxml.gz_149']"
PMC3659910.nxml.gz-1294,"[['22835'], ['22845'], 'especially', 'important_consideration', 'important_consideration', 'PMC3659910.nxml.gz_149']"
PMC3659910.nxml.gz-1312,"[['7758'], ['7762'], 'risk', 'risk', 'IMPORTANT_CONSIDERATION', 'PMC3659910.nxml.gz_58']"
PMC3659910.nxml.gz-1314,"[['11249'], ['11253'], 'risk', 'risk', 'IMPORTANT_CONSIDERATION', 'PMC3659910.nxml.gz_78']"
PMC3659910.nxml.gz-1316,"[['15010'], ['15014'], 'risk', 'risk', 'IMPORTANT_CONSIDERATION', 'PMC3659910.nxml.gz_103']"
PMC3659910.nxml.gz-1318,"[['16601'], ['16605'], 'risk', 'risk', 'IMPORTANT_CONSIDERATION', 'PMC3659910.nxml.gz_113']"
PMC3659910.nxml.gz-1320,"[['17465'], ['17469'], 'risk', 'risk', 'IMPORTANT_CONSIDERATION', 'PMC3659910.nxml.gz_120']"
PMC3659910.nxml.gz-1322,"[['17808'], ['17812'], 'risk', 'risk', 'IMPORTANT_CONSIDERATION', 'PMC3659910.nxml.gz_122']"
PMC3659910.nxml.gz-1324,"[['21708'], ['21712'], 'risk', 'risk', 'IMPORTANT_CONSIDERATION', 'PMC3659910.nxml.gz_142']"
PMC3659910.nxml.gz-1326,"[['22623'], ['22627'], 'risk', 'risk', 'IMPORTANT_CONSIDERATION', 'PMC3659910.nxml.gz_147']"
PMC3659910.nxml.gz-1328,"[['23805'], ['23809'], 'risk', 'risk', 'IMPORTANT_CONSIDERATION', 'PMC3659910.nxml.gz_155']"
PMC3659910.nxml.gz-1330,"[['24005'], ['24009'], 'risk', 'risk', 'IMPORTANT_CONSIDERATION', 'PMC3659910.nxml.gz_157']"
PMC3659910.nxml.gz-1332,"[['24079'], ['24083'], 'risk', 'risk', 'IMPORTANT_CONSIDERATION', 'PMC3659910.nxml.gz_157']"
PMC3659910.nxml.gz-1338,"[['28676'], ['28680'], 'risk', 'risk', 'IMPORTANT_CONSIDERATION', 'PMC3659910.nxml.gz_189']"
PMC3659910.nxml.gz-1340,"[['29356'], ['29360'], 'risk', 'risk', 'IMPORTANT_CONSIDERATION', 'PMC3659910.nxml.gz_192']"
PMC3659910.nxml.gz-1358,"[['29830'], ['29844'], 'susceptibility', 'susceptibility', 'IMPORTANT_CONSIDERATION', 'PMC3659910.nxml.gz_194']"
PMC3659910.nxml.gz-1366,"[['22393'], ['22398'], 'risks', 'risks', 'IMPORTANT_CONSIDERATION', 'PMC3659910.nxml.gz_146']"
PMC3659910.nxml.gz-13682,"[['99'], ['106'], 'problem', 'important_consideration', 'important_consideration', 'PMC3659910.nxml.gz_0']"
PMC3659910.nxml.gz-13684,"[['80'], ['91'], 'preventable', 'important_consideration', 'important_consideration', 'PMC3659910.nxml.gz_0']"
PMC3659910.nxml.gz-13692,"[['647'], ['657'], 'especially', 'important_consideration', 'important_consideration', 'PMC3659910.nxml.gz_5']"
PMC3659910.nxml.gz-13700,"[['1583'], ['1591'], 'Concerns', 'important_consideration', 'important_consideration', 'PMC3659910.nxml.gz_13']"
