PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES	IGNORANCE_CLASSIFICATION
PMC1247630.nxml.gz	0	['Headliners: Maternal Nutrition and Child Cancer: Mother’s Pre-pregnancy Diet May Influence Child Cancer Risk\nJensen CD, Block G, Buffler P, Ma X, Selvin S, Month S. 2004.']	(0, 170)	TRUE
PMC1247630.nxml.gz	1	['Maternal dietary risk factors in childhood acute lymphoblastic leukemia (United States).']	(171, 259)	TRUE
PMC1247630.nxml.gz	2	['Cancer Causes Control 15(6):559–570.']	(260, 296)	FALSE
PMC1247630.nxml.gz	3	['Acute lymphoblastic leukemia (ALL) is the most common childhood cancer (with 2,400 cases diagnosed each year in those under age 20) and the second most common cause of mortality in children aged 1–14.']	(297, 497)	TRUE
PMC1247630.nxml.gz	4	['Recent research has confirmed that ALL can originate in utero .']	(498, 561)	FALSE
PMC1247630.nxml.gz	5	['New findings from the NIEHS-funded Northern California Childhood Leukemia Study (NCCLS) show that the disease may originate even earlier—in the foods a woman eats before she even becomes pregnant.']	(562, 758)	FALSE
PMC1247630.nxml.gz	6	['The effect of maternal diet on child leukemia risk has not been rigorously studied; the few studies that have been done have focused on specific dietary factors, and the results have been mixed.']	(759, 953)	TRUE
PMC1247630.nxml.gz	7	['The NCCLS is a population-based case–control study of risk factors for child leukemia, including maternal diet.']	(954, 1065)	TRUE
PMC1247630.nxml.gz	8	['It is the first study to capture mothers’ overall dietary patterns and relate them to child leukemia.']	(1066, 1167)	TRUE
PMC1247630.nxml.gz	9	['Researchers compared 138 mothers of children diagnosed with ALL with a control group of 138 mothers whose children did not have cancer.']	(1168, 1303)	TRUE
PMC1247630.nxml.gz	10	['All the mothers completed a questionnaire pertaining to their diet in the 12 months prior to pregnancy.']	(1304, 1407)	FALSE
PMC1247630.nxml.gz	11	['The researchers chose this period as a more accurate reflection of each woman’s typical diet, compared to pregnancy, when diet can vary with the degree of nausea experienced.']	(1408, 1582)	FALSE
PMC1247630.nxml.gz	12	['The questionnaire asked about 76 food items, plus use of vitamins, certain reduced-fat foods, and cooking fat.']	(1583, 1693)	TRUE
PMC1247630.nxml.gz	13	['The researchers found that the more vegetables, fruits, and proteins a woman ate, the lower the risk of her child having leukemia.']	(1694, 1824)	TRUE
PMC1247630.nxml.gz	14	['Of the vegetables and fruits, carrots and cantaloupe showed the highest inverse effect, perhaps because of these foods’ high carotenoid content.']	(1825, 1969)	FALSE
PMC1247630.nxml.gz	15	['String beans and peas also correlated inversely with ALL risk.']	(1970, 2032)	FALSE
PMC1247630.nxml.gz	16	['Among the proteins, beef and beans—both sources of the antioxidant glutathione—showed the highest inverse effect.']	(2033, 2146)	FALSE
PMC1247630.nxml.gz	17	['Use of vitamin supplements was not significantly linked to leukemia risk.']	(2147, 2220)	FALSE
PMC1247630.nxml.gz	18	['The authors stress that dietary factors work together, and no one food should be singled out in attributing risk or benefit.']	(2221, 2345)	FALSE
PMC1247630.nxml.gz	19	['Further, a cause-and-effect relationship can not be concluded from this study.']	(2346, 2424)	FALSE
PMC1247630.nxml.gz	20	['However, they write, it remains prudent for women who are pregnant or think they may become pregnant to eat a diet rich in fruits and vegetables.']	(2425, 2570)	TRUE
PMC1247630.nxml.gz	21	['PubMed Central:']	(2572, 2587)	FALSE
