PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES	IGNORANCE_CLASSIFICATION
PMC6033232.nxml.gz	0	['Maternal diet during pregnancy is related with the infant stool microbiome in a delivery mode-dependent manner\n\nAbstract\n\nBackground\nThe gut microbiome has an important role in infant health and immune development and may be affected by early-life exposures.']	(0, 258)	TRUE
PMC6033232.nxml.gz	1	['Maternal diet may influence the infant gut microbiome through vertical transfer of maternal microbes to infants during vaginal delivery and breastfeeding.']	(259, 413)	TRUE
PMC6033232.nxml.gz	2	['We aimed to examine the association of maternal diet during pregnancy with the infant gut microbiome 6\xa0weeks post-delivery in mother-infant dyads enrolled in the New Hampshire Birth Cohort Study.']	(414, 609)	TRUE
PMC6033232.nxml.gz	3	['Infant stool samples were collected from 145 infants, and maternal prenatal diet was assessed using a food frequency questionnaire.']	(610, 741)	TRUE
PMC6033232.nxml.gz	4	['We used targeted sequencing of the 16S rRNA V4-V5 hypervariable region to characterize infant gut microbiota.']	(742, 851)	TRUE
PMC6033232.nxml.gz	5	['To account for differences in baseline and trajectories of infant gut microbial profiles, we stratified analyses by delivery mode.']	(852, 982)	TRUE
PMC6033232.nxml.gz	6	['Results\nWe identified three infant gut microbiome clusters, characterized by increased abundance of Bifidobacterium , Streptococcus and Clostridium , and Bacteroides , respectively, overall and in the vaginally delivered infant stratum.']	(984, 1220)	TRUE
PMC6033232.nxml.gz	7	['In the analyses stratified to infants born vaginally and adjusted for other potential confounders, maternal fruit intake was associated with infant gut microbial community structure (PERMANOVA, p \u2009<\u20090.05).']	(1221, 1426)	TRUE
PMC6033232.nxml.gz	8	['In multinomial logistic regression analyses, increased fruit intake was associated with an increased odds of belonging to the high Streptococcus / Clostridium group among infants born vaginally (OR (95% CI)\u2009=\u20092.73 (1.36, 5.46)).']	(1427, 1655)	FALSE
PMC6033232.nxml.gz	9	['In infants delivered by Cesarean section, we identified three clusters that differed slightly from vaginally delivered infants, which were characterized by a high abundance of Bifidobacterium , high Clostridium and low Streptococcus and Ruminococcus genera, and high abundance of the family Enterobacteriaceae .']	(1656, 1967)	FALSE
PMC6033232.nxml.gz	10	['Maternal dairy intake was associated with an increased odds of infants belonging to the high Clostridium cluster in infants born by Cesarean section (OR (95% CI)\u2009=\u20092.36 (1.05, 5.30)).']	(1968, 2151)	FALSE
PMC6033232.nxml.gz	11	['Linear models suggested additional associations between maternal diet and infant intestinal microbes in both delivery mode strata.']	(2152, 2282)	TRUE
PMC6033232.nxml.gz	12	['Conclusions\nOur data indicate that maternal diet influences the infant gut microbiome and that these effects differ by delivery mode.']	(2284, 2417)	TRUE
PMC6033232.nxml.gz	13	['Electronic supplementary material\nThe online version of this article (10.1186/s40168-018-0490-8) contains supplementary material, which is available to authorized users.']	(2419, 2588)	FALSE
PMC6033232.nxml.gz	14	['Background\nStudies have examined the maternal contribution to infant health, including the effect of maternal diet during pregnancy and lactation.']	(2590, 2736)	TRUE
PMC6033232.nxml.gz	15	['Prenatal diet influences the risk of infant and child allergy.']	(2737, 2799)	TRUE
PMC6033232.nxml.gz	16	['For instance, the Mediterranean diet during pregnancy has been associated with a reduced risk of both persistent and atopic wheeze and atopy in children at 6.5\xa0years old [1,2].']	(2800, 2976)	TRUE
PMC6033232.nxml.gz	17	['High meat consumption during pregnancy is associated with an increased risk of wheeze in the first year of life, while maternal dairy intake is associated with a reduced risk of infantile wheeze [2].']	(2977, 3176)	TRUE
