PMCID	SENTENCE_NUM	SENTENCE_START	SENTENCE_END	WORD	POS_TAG	WORD_START	WORD_END	BIO_TAG	PMC_MENTION_ID	ONTOLOGY_CONCEPT_ID	ONTOLOGY_LABEL
PMC2999828.nxml.gz	PMC2999828.nxml.gz_0	0	139	Asthma	NNP	0	6	O	None	None	None
PMC2999828.nxml.gz	PMC2999828.nxml.gz_0	0	139	and	CC	7	10	O	None	None	None
PMC2999828.nxml.gz	PMC2999828.nxml.gz_0	0	139	Allergic	NNP	11	19	O	None	None	None
PMC2999828.nxml.gz	PMC2999828.nxml.gz_0	0	139	Diseases	NNP	20	28	O	None	None	None
PMC2999828.nxml.gz	PMC2999828.nxml.gz_0	0	139	in	IN	29	31	O	None	None	None
PMC2999828.nxml.gz	PMC2999828.nxml.gz_0	0	139	Pregnancy	NNP	32	41	O	None	None	None
PMC2999828.nxml.gz	PMC2999828.nxml.gz_0	0	139	:	:	41	42	O	None	None	None
PMC2999828.nxml.gz	PMC2999828.nxml.gz_0	0	139	A	DT	43	44	O	None	None	None
PMC2999828.nxml.gz	PMC2999828.nxml.gz_0	0	139	Review	NNP	45	51	O	None	None	None
PMC2999828.nxml.gz	PMC2999828.nxml.gz_0	0	139	Abstract	NNP	53	61	O	None	None	None
PMC2999828.nxml.gz	PMC2999828.nxml.gz_0	0	139	Asthma	NNP	62	68	O	None	None	None
PMC2999828.nxml.gz	PMC2999828.nxml.gz_0	0	139	and	CC	69	72	O	None	None	None
PMC2999828.nxml.gz	PMC2999828.nxml.gz_0	0	139	allergic	JJ	73	81	O	None	None	None
PMC2999828.nxml.gz	PMC2999828.nxml.gz_0	0	139	disorders	NNS	82	91	O	None	None	None
PMC2999828.nxml.gz	PMC2999828.nxml.gz_0	0	139	can	MD	92	95	O	None	None	None
PMC2999828.nxml.gz	PMC2999828.nxml.gz_0	0	139	affect	VB	96	102	O	None	None	None
PMC2999828.nxml.gz	PMC2999828.nxml.gz_0	0	139	the	DT	103	106	O	None	None	None
PMC2999828.nxml.gz	PMC2999828.nxml.gz_0	0	139	course	NN	107	113	O	None	None	None
PMC2999828.nxml.gz	PMC2999828.nxml.gz_0	0	139	and	CC	114	117	O	None	None	None
PMC2999828.nxml.gz	PMC2999828.nxml.gz_0	0	139	outcome	NN	118	125	O	None	None	None
PMC2999828.nxml.gz	PMC2999828.nxml.gz_0	0	139	of	IN	126	128	O	None	None	None
PMC2999828.nxml.gz	PMC2999828.nxml.gz_0	0	139	pregnancy	NN	129	138	O	None	None	None
PMC2999828.nxml.gz	PMC2999828.nxml.gz_0	0	139	.	.	138	139	O	None	None	None
PMC2999828.nxml.gz	PMC2999828.nxml.gz_1	140	215	Pregnancy	NNP	140	149	O	None	None	None
PMC2999828.nxml.gz	PMC2999828.nxml.gz_1	140	215	itself	PRP	150	156	O	None	None	None
PMC2999828.nxml.gz	PMC2999828.nxml.gz_1	140	215	may	MD	157	160	O	None	None	None
PMC2999828.nxml.gz	PMC2999828.nxml.gz_1	140	215	also	RB	161	165	O	None	None	None
PMC2999828.nxml.gz	PMC2999828.nxml.gz_1	140	215	affect	VB	166	172	O	None	None	None
PMC2999828.nxml.gz	PMC2999828.nxml.gz_1	140	215	the	DT	173	176	O	None	None	None
PMC2999828.nxml.gz	PMC2999828.nxml.gz_1	140	215	course	NN	177	183	O	None	None	None
PMC2999828.nxml.gz	PMC2999828.nxml.gz_1	140	215	of	IN	184	186	O	None	None	None
PMC2999828.nxml.gz	PMC2999828.nxml.gz_1	140	215	asthma	NNS	187	193	O	None	None	None
PMC2999828.nxml.gz	PMC2999828.nxml.gz_1	140	215	and	CC	194	197	O	None	None	None
PMC2999828.nxml.gz	PMC2999828.nxml.gz_1	140	215	related	JJ	198	205	O	None	None	None
PMC2999828.nxml.gz	PMC2999828.nxml.gz_1	140	215	diseases	NNS	206	214	O	None	None	None
PMC2999828.nxml.gz	PMC2999828.nxml.gz_1	140	215	.	.	214	215	O	None	None	None
PMC2999828.nxml.gz	PMC2999828.nxml.gz_2	216	329	Optimal	JJ	216	223	O	None	None	None
PMC2999828.nxml.gz	PMC2999828.nxml.gz_2	216	329	management	NN	224	234	O	None	None	None
PMC2999828.nxml.gz	PMC2999828.nxml.gz_2	216	329	of	IN	235	237	O	None	None	None
