PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES	IGNORANCE_CLASSIFICATION
PMC4897523.nxml.gz	0	['Are Attributes of Pregnancy and the Delivery Room Experience Related to Development of Autism?']	(0, 94)	FALSE
PMC4897523.nxml.gz	1	['A Review of the Perinatal and Labor Risk Factors and Autism\n\nAbstract\nAutism is a neurodevelopmental disorder marked by severe deficits in social communication and interactions.']	(95, 272)	FALSE
PMC4897523.nxml.gz	2	['It is a complex condition that lacks an established preventive method, warranting a need for research to identify possible environmental triggers.']	(273, 419)	FALSE
PMC4897523.nxml.gz	3	['The identification of external factors particularly perinatal risk factors forms the initial critical step in preventing and alleviating risks.']	(420, 563)	FALSE
PMC4897523.nxml.gz	4	['We conducted a literature review to assess evidence suggested in the worldwide literature.']	(564, 654)	TRUE
PMC4897523.nxml.gz	5	['Perinatal risk factors that have a suggested association include β 2 adrenergic receptor agonists, labor induction and augmentation, maternal infection and disease (i.e., antiphospholipid syndrome), antiepileptic drugs, cocaine use, and oral supplements.']	(655, 909)	TRUE
PMC4897523.nxml.gz	6	['Smoking has not been found to have a direct association.']	(910, 966)	TRUE
PMC4897523.nxml.gz	7	['Pollutants, selective serotonin reuptake inhibitors, artificial insemination, and fertility medications may have a link, but results are often conflicted.']	(967, 1121)	TRUE
PMC4897523.nxml.gz	8	['Factors related to the delivery room experience may be associated with meconium aspiration syndrome, birth weight, and labor time.']	(1122, 1252)	TRUE
PMC4897523.nxml.gz	9	['Several risk factors during the pregnancy and labor periods have been associated with autism; yet further studies with large populations are needed to establish definitive associations.']	(1253, 1438)	TRUE
PMC4897523.nxml.gz	10	['The fact that several risk factors during the prenatal and labor periods are implicated in autism should prompt the medical community to focus on the pregnancy and labor periods as preventive measures to curb the incidence of autism.']	(1439, 1672)	FALSE
PMC4897523.nxml.gz	11	['1.']	(1674, 1676)	FALSE
PMC4897523.nxml.gz	12	['Introduction\nAutism is a complex condition that lacks an established method of prevention; thus there is a need for research to identify its possible causative factors.']	(1677, 1845)	TRUE
PMC4897523.nxml.gz	13	['Identification of environmental factors is the first step in preventing and mitigating risks by primary prevention [1].']	(1846, 1965)	FALSE
PMC4897523.nxml.gz	14	['Statistical estimates show that one out of every 88 individuals in the United States is diagnosed with autism.']	(1966, 2076)	TRUE
PMC4897523.nxml.gz	15	['The condition may be defined as a chronic neurodevelopmental disorder that first becomes prevalent in an individual during his/her early childhood.']	(2077, 2224)	TRUE
PMC4897523.nxml.gz	16	['Consequently, autism results in a patient experiencing a life that is marked by the ongoing challenge of its negative effects on communication and interaction with others.']	(2225, 2396)	FALSE
PMC4897523.nxml.gz	17	['The disorder is debilitating for the patient and immensely challenging for his/her family.']	(2397, 2487)	FALSE
PMC4897523.nxml.gz	18	['An initial diagnosis of autism occurs as an individual is noticeably unable to achieve certain early childhood milestones in terms of communication and socialization.']	(2488, 2654)	FALSE
PMC4897523.nxml.gz	19	['Furthermore, while the incidence and the prevalence of autism also tend to raise on an ever-increasing basis, public health concerns over the disorder have also been coupled with concerns over its etiology, which is still in the investigative stage of clinical research [2].']	(2655, 2929)	TRUE
PMC4897523.nxml.gz	20	['Initial research efforts, which were embarked upon during the 1950s, assert that complications in a given pregnancy, the birthing process, and the incidence of autism are linked.']	(2930, 3108)	TRUE
PMC4897523.nxml.gz	21	['Over the past several decades, continuing research has been conducted, and much literature has been published that has supported the existence of the links between autism and factors that relate to pre-, peri-, and neonatal care.']	(3109, 3338)	TRUE
PMC4897523.nxml.gz	22	['Such commonly identified, prenatal risk factors may include advanced-aged parents, a short gestation period, low birth weight, hyperbilirubinemia, and breech presentation [3].']	(3339, 3514)	TRUE
PMC4897523.nxml.gz	23	['Another key factor may be the use of any prenatal, prescription medication [4–6].']	(3515, 3596)	TRUE
PMC4897523.nxml.gz	24	["Autism, to reiterate, impairs an individual's ability to use language to effectively communicate and navigate social situations."]	(3597, 3725)	FALSE
PMC4897523.nxml.gz	25	['The assertion that autism patients engage in repetitive, behavioral patterns has arguably become stereotyped.']	(3726, 3835)	FALSE
PMC4897523.nxml.gz	26	['The symptoms of autism become notable in patient in the first three years of life and may necessitate lifelong care that must be provided by family members, guardians, or healthcare professionals.']	(3836, 4032)	TRUE
PMC4897523.nxml.gz	27	["Autism and autism spectrum disorders (ASDs), including Asperger's syndrome and pervasive developmental disorder, have become increasingly diagnosed over the past decade."]	(4033, 4202)	FALSE
PMC4897523.nxml.gz	28	['Accordingly, population studies, which have been conducted by the United States Centers for Disease Control and Prevention, have reported a prevalence of ASDs of 1 of 68 children at risk.']	(4203, 4390)	TRUE
PMC4897523.nxml.gz	29	['It should be noted, however, that, from a stand-alone perspective, each of the factors (as listed above) that link autism with pre-, peri-, and neonatal care does not correlate consistently as the incidence of autism is reviewed in terms of its cross-reference amongst various research studies.']	(4391, 4685)	TRUE
PMC4897523.nxml.gz	30	['It should also be noted that, despite ongoing research efforts, relatively little has yet been divulged regarding delivery-room attributes that may be directly or indirectly associated with the incidence of autism.']	(4686, 4900)	TRUE
PMC4897523.nxml.gz	31	['Furthermore, the nature of the precise catalyst of autism has not been revealed as of yet.']	(4901, 4991)	TRUE
PMC4897523.nxml.gz	32	['Early diagnosis of autism and any subsequent related intervention(s) may serve to alleviate the challenges that are faced by those individuals, who must manage the effects of autism on an ongoing basis, including patients, their guardians and/or families, and related healthcare professionals.']	(4992, 5285)	TRUE
PMC4897523.nxml.gz	33	['The following narrative review aims to better understand the existing evidence for perinatal and labor-related associations with autism.']	(5286, 5422)	TRUE
PMC4897523.nxml.gz	34	['2.']	(5424, 5426)	FALSE
PMC4897523.nxml.gz	35	['Discussion\nThe etiology of autism is unknown, although perinatal and neonatal exposures have been the focus of recent epidemiologic research [57].']	(5427, 5573)	TRUE
PMC4897523.nxml.gz	36	['Exposure to certain medications such as perinatal medications, antiepileptic drugs, supplements, and SSRIs has been studied as well as drug exposure to cocaine and smoking.']	(5574, 5746)	TRUE
PMC4897523.nxml.gz	37	['Artificial insemination and fertility medications, meconium aspiration syndrome, and birth weight have also all been subjects of focus and the respective association with pregnancy and neurodevelopmental complications such as autism.']	(5747, 5980)	TRUE
PMC4897523.nxml.gz	38	['Several studies have suggested the association between perinatal factors and the onset of autism.']	(5981, 6078)	TRUE
