PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES	IGNORANCE_CLASSIFICATION
PMC3427250.nxml.gz	0	['High Prevalence of Vitamin D Deficiency in Pregnant Women: A National Cross-Sectional Survey\n\nAbstract\nAn increasing number of studies suggest that vitamin D deficiency during pregnancy is associated with multiple adverse health outcomes in mothers, neonates and children.']	(0, 272)	TRUE
PMC3427250.nxml.gz	1	['There are no representative country data available on vitamin D status of pregnant women in Europe.']	(273, 372)	TRUE
PMC3427250.nxml.gz	2	['The aim of this study was to estimate the prevalence of vitamin D deficiency among Belgian pregnant women and to assess the determinants of vitamin D status in the first and third trimester of pregnancy.']	(373, 576)	TRUE
PMC3427250.nxml.gz	3	['The women were selected via a multi-stage proportionate-to-size sampling design.']	(577, 657)	FALSE
PMC3427250.nxml.gz	4	['Blood samples were collected and a questionnaire was completed face-to-face.']	(658, 734)	FALSE
PMC3427250.nxml.gz	5	['55 obstetric clinics were randomly selected and 1311 pregnant women participated in the study.']	(735, 829)	FALSE
PMC3427250.nxml.gz	6	['The median serum 25-hydroxyvitamin D [25-(OH)D] concentration was significantly lower in the first trimester (20.4 ng/ml) than in third trimester (22.7 ng/ml).']	(830, 989)	FALSE
PMC3427250.nxml.gz	7	['Of all women, 74.1% (95%CI\u200a=\u200a71.8–76.5%) were vitamin D insufficient (25-(OH)D <30 ng/ml), 44.6% (95%CI\u200a=\u200a41.9–47.3%) were vitamin D deficient (25-(OH)D <20 ng/ml), while 12.1% (95%CI\u200a=\u200a10.3–13.8%) were severely vitamin D deficient (25-(OH)D <10 ng/ml).']	(990, 1243)	FALSE
PMC3427250.nxml.gz	8	['Of all women included, 62.0% reported taking vitamin D-containing multivitamins, of which only 24.2% started taking those before pregnancy.']	(1244, 1383)	TRUE
PMC3427250.nxml.gz	9	['The risk of vitamin D deficiency (25-(OH)D <20 ng/ml) was significantly higher for less educated women and women who reported not going on holidays to sunny climates.']	(1384, 1550)	FALSE
PMC3427250.nxml.gz	10	['The risk of severe vitamin D deficiency (25-(OH)D <10 ng/ml) decreased for women who reported alcohol consumption during pregnancy, decreased with more frequent use of sunscreen lotion and increased for smokers and women who reported preference for shadow.']	(1551, 1807)	FALSE
PMC3427250.nxml.gz	11	['In conclusion, vitamin D deficiency is highly prevalent among pregnant women in Belgium and this raises concerns about the health consequences for the mother and the offspring.']	(1808, 1984)	TRUE
PMC3427250.nxml.gz	12	['A targeted screening strategy to detect and treat women at high risk of severe vitamin D deficiency is needed in Belgium and in Europe.']	(1985, 2120)	TRUE
PMC3427250.nxml.gz	13	['Introduction\nVitamin D status is a well-known determinant of bone health[1],[2].']	(2122, 2202)	TRUE
PMC3427250.nxml.gz	14	['Vitamin D deficiency increases the risk of osteoporosis[3]and fractures[4], while in its most severe form it causes rickets in children[5]and osteomalacia in adults[6].']	(2203, 2371)	TRUE
PMC3427250.nxml.gz	15	['The ubiquitous presence of vitamin D receptors in most tissues, including the placenta, suggests that vitamin D may have other roles as well.']	(2372, 2513)	TRUE
PMC3427250.nxml.gz	16	['Adequate vitamin D intake is associated with a lower risk of cancer[7],[8],[9],[10],[11], cardiovascular diseases[12], autoimmune diseases[13], neurological disorders[14]and diabetes[15].']	(2514, 2701)	TRUE
PMC3427250.nxml.gz	17	['In addition, an increasing number of studies suggest that vitamin D deficiency during pregnancy is associated with multiple adverse health outcomes in mothers (gestational diabetes and pre-eclampsia), in neonates (wheezing) and children (low bone mineral density, type-1 diabetes, eczema)[16]–[22].']	(2702, 3000)	TRUE
PMC3427250.nxml.gz	18	['However there is so far no conclusive evidence about the causality of these relationships, as no randomised controlled trials of vitamin D supplementation with an appropriate assessment of a variety of health outcomes have been carried out to date[21].']	(3001, 3253)	TRUE
PMC3427250.nxml.gz	19	['Humans get vitamin D (cholecalciferol) from exposure to sunlight, diet and dietary supplements.']	(3254, 3349)	FALSE
PMC3427250.nxml.gz	20	['As few food items contain or are fortified with vitamin D (such as liver, fatty fish, eggs, milk and dairy products, soy milk, butter, margarines), the skin synthesis of vitamin D induced by ultraviolet B radiation (UVB) is the main determinant of vitamin D status in the population[23].']	(3350, 3637)	TRUE
PMC3427250.nxml.gz	21	['Vitamin D once synthesized in the skin is metabolized into 25-dihydroxyvitamin D [25-(OH)D] in the liver.']	(3638, 3743)	FALSE
PMC3427250.nxml.gz	22	['Due to its longer half-life, 25-(OH)D is considered the best bio-marker of vitamin D status.']	(3744, 3836)	TRUE
PMC3427250.nxml.gz	23	['25-(OH)D is then metabolized in the kidney by the 1-α hydroxylase to the active steroid hormone 1,25-dihydroxyvitamin D [1,25-(OH)2D].']	(3837, 3971)	FALSE
PMC3427250.nxml.gz	24	['Several modifications of vitamin D metabolism occur during pregnancy.']	(3972, 4041)	FALSE
PMC3427250.nxml.gz	25	['The expression of 1-α hydroxylase is increased in the kidney and placenta and the concentration of serum 1,25-(OH)2D increases in normal pregnancy from the first to the third trimester.']	(4042, 4227)	FALSE
PMC3427250.nxml.gz	26	['The role of 1,25-(OH)2D during pregnancy to increase intestinal calcium absorption is since long acknowledged[24].']	(4228, 4342)	TRUE
PMC3427250.nxml.gz	27	['The cut-off points used to define vitamin D insufficiency and deficiency are not well established and remain controversial.']	(4343, 4466)	TRUE
PMC3427250.nxml.gz	28	['Nevertheless there is a consensus to consider serum 25-(OH)D below 20 ng/ml as inadequately low[25], and some evidence suggests that values higher than 30 ng/ml may be associated with better health outcomes in the adult population.[26],[27].']	(4467, 4708)	TRUE
PMC3427250.nxml.gz	29	['The uncertainty concerning the optimal serum 25-(OH)D concentration in pregnant women is even higher.']	(4709, 4810)	TRUE
PMC3427250.nxml.gz	30	['As long as the proposed values are not validated in clinical trials the controversy will remain[28].']	(4811, 4911)	TRUE
PMC3427250.nxml.gz	31	['There is a growing concern about the health consequences of the high prevalence of vitamin D deficiency worldwide among the general population, including pregnant women.']	(4912, 5081)	TRUE
PMC3427250.nxml.gz	32	['The adequacy of the current vitamin D dietary recommendations to reach an optimal vitamin D status during pregnancy has been questioned[24].']	(5082, 5222)	TRUE
PMC3427250.nxml.gz	33	['Although previous small surveys suggest that vitamin D deficiency among pregnant women is common in Europe[29],[30], there are no reliable country-wide estimates of vitamin D status of pregnant women in European countries.']	(5223, 5445)	TRUE
PMC3427250.nxml.gz	34	['Therefore the aim of this study was to carry out the first national representative random sample survey on vitamin D status in pregnant women in a European country and to assess the determinants of vitamin D status in the first and third trimester of pregnancy.']	(5446, 5707)	TRUE
PMC3427250.nxml.gz	35	['Methods\n\nEthics Statement\nThis study was conducted according to the guidelines laid down in the Declaration of Helsinki and all procedures involving human subjects were approved by the medical ethical committee of the Erasme hospital in Brussels.']	(5709, 5955)	FALSE
PMC3427250.nxml.gz	36	['The subjects provided written consent for participation in the study.']	(5956, 6025)	FALSE
PMC3427250.nxml.gz	37	['Sampling\nThe target population of the survey comprised all pregnant women in Belgium during the first and the third trimester of pregnancy in the period from September 2010 to June 2011.']	(6027, 6213)	FALSE
PMC3427250.nxml.gz	38	['The women were selected according to a multi-stage proportionate-to-size stratified sampling design as recommended for studies assessing iodine deficiency[31].']	(6214, 6373)	TRUE
PMC3427250.nxml.gz	39	['The country was divided into two regions.']	(6374, 6415)	FALSE
PMC3427250.nxml.gz	40	['In each region the obstetric clinics were ordered by province and size based on the number of deliveries during the past year and 60 clusters of 4 clinics were selected per region using systematic sampling in order to have enough replacement clinics in case some refused to participate.']	(6416, 6702)	FALSE
PMC3427250.nxml.gz	41	['Out of these 60 clusters, 30 clusters were randomly selected and within each cluster the first clinic was invited to participate.']	(6703, 6832)	FALSE
PMC3427250.nxml.gz	42	['In each clinic all gynaecologist-obstetricians were invited to participate in order to level out a possible gynaecologist effect.']	(6833, 6962)	TRUE
PMC3427250.nxml.gz	43	['The aim was to include 22 women in each cluster of which 11 in the first trimester and 11 in the third trimester of pregnancy.']	(6963, 7089)	TRUE
PMC3427250.nxml.gz	44	['Data Collection\nBlood samples were collected from the antecubital vein and a general questionnaire about socio-demographic and socio-economic characteristics, smoking and alcohol consumption during pregnancy and during the 4 weeks prior to the interview, diseases and medication and use of food supplements was completed in a face-to-face interview conducted by the study nurse.']	(7091, 7469)	FALSE
PMC3427250.nxml.gz	45	['Women from Algeria, Egypt, Libya, Morocco, Sudan, Tunisia, and Western Sahara were considered of North African descent.']	(7470, 7589)	FALSE
PMC3427250.nxml.gz	46	['For all women included in the study, body mass index (BMI) was obtained from weight and height recorded by the gynaecologist during the first prenatal consultation in the beginning of the first trimester of pregnancy.']	(7590, 7807)	FALSE
PMC3427250.nxml.gz	47	['First trimester BMI was used as a proxy for prepregnancy BMI for both first and third trimester pregnant women.']	(7808, 7919)	TRUE
PMC3427250.nxml.gz	48	['Analysis of Samples\nApproximately 5 ml whole blood was collected by venipuncture in a non-heparinized tube.']	(7921, 8028)	FALSE
PMC3427250.nxml.gz	49	['Serum aliquots were then stored at –80C for further analysis.']	(8029, 8090)	FALSE
PMC3427250.nxml.gz	50	['Serum 25-hydroxyvitamin D (25-(OH)D) concentrations were measured by radioimmunoassay (Diasorin, Stillwater, MN, USA).']	(8091, 8209)	FALSE
PMC3427250.nxml.gz	51	['Statistical Analyses\nThe statistical analyses were carried out using STATA 10.1 (StataCorp, Texas, USA).']	(8211, 8315)	FALSE
PMC3427250.nxml.gz	52	['As serum 25-(OH)D is not normally distributed, non-parametric methods were used.']	(8316, 8396)	FALSE
PMC3427250.nxml.gz	53	['The median was used as the measure of central tendency.']	(8397, 8452)	TRUE
PMC3427250.nxml.gz	54	['Differences between regions, trimesters and age groups were explored using two-sample Wilcoxon rank-sum test or Kruskal-Wallis equality-of-populations rank test.']	(8453, 8614)	FALSE
PMC3427250.nxml.gz	55	['The odds of having a serum 25-(OH)D concentration lower than 20 ng/ml (vitamin D deficiency) versus a non deficient vitamin D status were estimated through multiple logistic regressions while entering the following variables as predictors in the model: season, age, trimester of pregnancy, region, BMI, smoking behaviour, alcohol consumption, use of vitamin D-containing food supplements, fish consumption, milk and dairy product consumption, education level, ethnicity, parity, exposure to sunlight during weekdays, exposure to sunlight during weekend days, use of sunscreen lotion, use of solarium, shadow or sun preference and sometimes going on holidays to sunny climates (yes/no question).']	(8615, 9309)	FALSE
PMC3427250.nxml.gz	56	['In addition the odds of having a serum 25-(OH)D concentration lower than 10 ng/ml (severe vitamin D deficiency) versus a non severe deficient vitamin D status were estimated through multiple logistic regressions while entering the same predictors in the model.']	(9310, 9570)	FALSE
PMC3427250.nxml.gz	57	['Results\nAmong the 1311 pregnant women participating in the survey, there were 271 from Brussels, 597 from Flanders and 437 from Wallonia (Figure 1;Table 1).']	(9572, 9728)	FALSE
PMC3427250.nxml.gz	58	['For 6 women information on the age was missing.']	(9729, 9776)	FALSE
PMC3427250.nxml.gz	59	['The mean age of women was similar in all three regions.']	(9777, 9832)	TRUE
PMC3427250.nxml.gz	60	['For 1307 women a general questionnaire was available.']	(9833, 9886)	FALSE
PMC3427250.nxml.gz	61	['For 1 hospital (n\u200a=\u200a23 women) certain questions (mainly nationality, ethnicity, education level) needed to be omitted from the questionnaire upon decision of the ethical committee of this particular hospital.10.1371/journal.pone.0043868.g001\n\nCaption (FIG): FIGURE 1\nGeographical distribution of the 55 hospitals visited in Belgium and the number of pregnant women (n\u200a=\u200a1311) investigated by site (national survey on vitamin D status of pregnant women Belgium 2010–2011).10.1371/journal.pone.0043868.t001\n\nCaption (TABLE-WRAP): TABLE 1\nNumber of pregnant women by region, trimester and age (national survey on vitamin D status among pregnant women Belgium, 2010–2011).RegionsBrussels**Flanders**WalloniaAge(years )1sttrimester3rdtrimester1sttrimester3rdtrimester1sttrimester3rdtrimester15–20721110211721–2534277751567326–304139108149765831–3534536975494536–4014142319132441–45231332Total132138289307218219\n6 missing data for age.']	(9887, 10816)	FALSE
PMC3427250.nxml.gz	62	['1 pregnant woman from 2ndtrimester.']	(10817, 10852)	FALSE
PMC3427250.nxml.gz	63	['The characteristics of the pregnant women included in the study are shown inTable 2.']	(10853, 10937)	FALSE
PMC3427250.nxml.gz	64	['More than 50% of the women included had a lower education level, which means only completion of secondary school or even lower education.']	(10938, 11075)	TRUE
PMC3427250.nxml.gz	65	['More than 20% of the women in the sample were from non-Caucasian origin.']	(11076, 11148)	FALSE
PMC3427250.nxml.gz	66	['Of all women included, 15% smoked during pregnancy and 12% reported having drunk alcohol during pregnancy (Table 2).10.1371/journal.pone.0043868.t002\n\nCaption (TABLE-WRAP): TABLE 2\nCharacteristics of the pregnant women included in the study (n\u200a=\u200a1311) (Belgian national survey on vitamin D status in pregnant women, 2010–2011).CharacteristicNMean age28.5±5.11305Mean BMI*(kg/m2)24.4±5.11290% Underweight5.6673% Healthy weight59.20763% Overweight22.09285% Obese13.10169 Ethnicity % White/Caucasian73.61965% Asiatic2.5233% African (Black)4.8864% North African13.42176% Hispanic0.9212% Not known4.6561 Education level % Secondary education or lower54.54715% Higher education27.23357% University or higher14.87195% Other education0.233% No diploma0.699% Not known2.4432 Smoking % Yes16.78220% Of which during past 4 wks15.41202% No82.911087% Not known0.314 Drinking alcohol % Yes20.37267% Of which during past 4 wks11.51151% No78.491029% Not known1.1415\nFirst trimester BMI used as a proxy for prepregnancy BMI.']	(11149, 12156)	TRUE
PMC3427250.nxml.gz	67	['Of all pregnant women included, 640 were in the first, 666 were in the third and 2 were in the second trimester of pregnancy.']	(12157, 12282)	FALSE
PMC3427250.nxml.gz	68	['For 3 women information on the trimester was missing.']	(12283, 12336)	FALSE
PMC3427250.nxml.gz	69	['For 41.7% of the women this was their first pregnancy (unknown for 0.4% of the women), while for 45.6% of the women this would be their first child (status not known for 1.4% of the women).']	(12337, 12526)	TRUE
PMC3427250.nxml.gz	70	['More or less 4% of the women within the sample had had a miscarriage before at least once.']	(12527, 12617)	FALSE
PMC3427250.nxml.gz	71	['For 77.6% of the women their pregnancy was planned (unknown for 3.3% of the women).']	(12618, 12701)	FALSE
PMC3427250.nxml.gz	72	['The median serum 25-(OH)D concentration in pregnant women was 21.2 ng/mL.']	(12702, 12775)	FALSE
PMC3427250.nxml.gz	73	['The median 25-(OH)D concentration was significantly higher in the first trimester than in the third trimester: 20.4 ng/mL and 22.7 ng/mL respectively.']	(12776, 12926)	FALSE
PMC3427250.nxml.gz	74	['Differences in 25-(OH)D concentration among both regions were not significant.']	(12927, 13005)	FALSE
PMC3427250.nxml.gz	75	['Of all women, 74.1% (95%CI\u200a=\u200a71.8–76.5%) were vitamin D insufficient (25-(OH)D concentration <30 ng/ml) and 44.6% (95%CI\u200a=\u200a41.9–47.3%) of the pregnant women were vitamin D deficient (25-(OH)D concentration <20 ng/ml), while 12.1% (95%CI\u200a=\u200a10.3–13.8%) of the women were severely vitamin D deficient (25-(OH)D concentration <10 ng/ml).']	(13006, 13339)	FALSE
PMC3427250.nxml.gz	76	['The percentage of women with vitamin D insufficiency and deficiency was higher in the first than in the third trimester of pregnancy but the prevalence of severe vitamin D deficiency was higher in the third trimester (Table 3).10.1371/journal.pone.0043868.t003\n\nCaption (TABLE-WRAP): TABLE 3\nSerum 25-(OH)D concentration in pregnant women (n\u200a=\u200a1311) (Belgian national survey on vitamin D status in pregnant women, 2010–2011).All womenWalloniaFlanders1sttrimester3rdtrimesterN1300453633633665Age28.5±5.127.9±5.528.8±4.728.3±5.128.8±5.1Gestational weeks22.2±12.522.1±12.822.4±12.39.9±2.834.1±3.625-(OH)D(ng/ml)Median21.220.922.320.422.7*IQR13.8–30.013.5–29.114.6–30.613.6–26.714.3–34.195% CI20.5–22.219.8–22.321.2–23.219.3–21.121.6–24.4% <10 ng/ml12.112.310.911.612.6% <20 ng/ml44.645.742.347.042.3% <30 ng/ml74.176.372.582.266.7\nDifferent from first trimester pregnant women, p<0.001.']	(13340, 14223)	FALSE
PMC3427250.nxml.gz	77	['For both first and third trimester women there was a clear seasonal trend in the mean serum 25-(OH)D concentrations with lowest concentrations in winter and highest during spring and summer, while decreasing again in autumn.']	(14224, 14448)	TRUE
PMC3427250.nxml.gz	78	['Women of other ethnic origins were vitamin D deficient (25-(OH)D concentration <20 ng/ml) all year round, except during summer for third trimester women (Figure 2).10.1371/journal.pone.0043868.g002\n\nCaption (FIG): FIGURE 2\nSerum 25-(OH)D concentrations over the different seasons, by trimester of pregnancy and ethnicity (national survey on vitamin D status among pregnant women in Belgium, 2010–2011).']	(14449, 14851)	FALSE
PMC3427250.nxml.gz	79	['Of all women included, 76.2% reported taking at least 1 multivitamin during pregnancy.']	(14852, 14938)	FALSE
PMC3427250.nxml.gz	80	['For 62.0% of them the multivitamin contained vitamin D. In the first and third trimester of pregnancy the percentage of women taking a multivitamin containing vitamin D was 52.6% and 72.3% respectively.']	(14939, 15141)	FALSE
