PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES	IGNORANCE_CLASSIFICATION
PMC5812027.nxml.gz	0	['Trajectory of vitamin D status during pregnancy in relation to neonatal birth size and fetal survival: a prospective cohort study\n\nAbstract\n\nBackground\nWe investigated the associations between vitamin D status in early and late pregnancy with neonatal small for gestational age (SGA), low birth weight (LBW) and preterm delivery.']	(0, 329)	TRUE
PMC5812027.nxml.gz	1	['Furthermore, associations between vitamin D status and pregnancy loss were studied.']	(330, 413)	TRUE
PMC5812027.nxml.gz	2	['Methods\nSerum 25-hydroxyvitamin D (25OHD) was sampled in gestational week ≤\u200916 (trimester 1 (T1), N \u2009=\u20092046) and >\u200931 (trimester 3 (T3), N \u2009=\u20091816) and analysed using liquid chromatography tandem mass spectrometry.']	(415, 629)	FALSE
PMC5812027.nxml.gz	3	['Pregnant women were recruited at antenatal clinics in south-west Sweden at latitude 57–58°N.']	(630, 722)	FALSE
PMC5812027.nxml.gz	4	['Gestational and neonatal data were retrieved from medical records.']	(723, 789)	FALSE
PMC5812027.nxml.gz	5	['Multiple gestations and terminated pregnancies were excluded from the analyses.']	(790, 869)	FALSE
PMC5812027.nxml.gz	6	['SGA was defined as weight and/or length at birth <\u20092 SD of the population mean and LBW as <\u20092500\xa0g. Preterm delivery was defined as delivery <\u200937\u2009+\u20090 gestational weeks and pregnancy loss as spontaneous abortion or intrauterine fetal death.']	(870, 1109)	FALSE
PMC5812027.nxml.gz	7	['Associations between neonatal outcomes and 25OHD at T1, T3 and change in 25OHD (T3-T1) were studied using logistic regression.']	(1110, 1236)	TRUE
PMC5812027.nxml.gz	8	['Results\nT1 25OHD was negatively associated with pregnancy loss and 1\xa0nmol/L increase in 25OHD was associated with 1% lower odds of pregnancy loss (OR 0.99, p \u2009=\u20090.046).']	(1238, 1406)	TRUE
PMC5812027.nxml.gz	9	['T3 25OHD ≥\u2009100\xa0nmol/L (equal to 40\xa0ng/ml) was associated with lower odds of SGA (OR 0.3, p \u2009=\u20090.031) and LBW (OR 0.2, p \u2009=\u20090.046), compared to vitamin D deficiency (25OHD <\u200930\xa0nmol/L, or 12\xa0ng/ml).']	(1407, 1604)	TRUE
