PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES	IGNORANCE_CLASSIFICATION
PMC2722583.nxml.gz	0	['Haematological effects of multimicronutrient supplementation in non-pregnant Gambian women\n\nAbstract\n\nBackground/Objectives:\nThe use of multimicronutrient (MMN) supplementation to reduce the burden of anaemia in non-pregnant women of reproductive age has been little studied, particularly in Africa.']	(0, 299)	TRUE
PMC2722583.nxml.gz	1	['The objective of the study was to evaluate haematological outcomes in non-pregnant, rural Gambian women of reproductive age, receiving daily MMN supplements for one-year.']	(300, 470)	TRUE
PMC2722583.nxml.gz	2	['Subjects/Methods:\nThe study in 293 women aged from 17 to 45 years old was nested within a double-blind, randomised placebo-controlled trial of periconceptional MMN supplementation [ISRCTN 13687662], using the United Nations International Multiple Micronutrient Preparation (UNIMMAP), received daily for one year or until conception.']	(472, 804)	FALSE
PMC2722583.nxml.gz	3	['Red cell parameters and free erythrocyte protoporphyrin concentration were measured at baseline and after 12-months in those women who did not conceive.']	(805, 957)	FALSE
PMC2722583.nxml.gz	4	['Results:\nAnaemic women (haemoglobin concentration <12g/dL) were more likely to be older and in economic deficit at baseline.']	(959, 1083)	TRUE
PMC2722583.nxml.gz	5	['Mean change in haemoglobin concentration was +0.6±1.4g/dL in the intervention arm and −0.2±1.2g/dL in the placebo arm (p<0.001).']	(1084, 1212)	FALSE
PMC2722583.nxml.gz	6	['After supplementation with MMN the relative risk of anaemia (<12g/dL) was 0.59 (0.46, 0.76) compared to placebo.']	(1213, 1325)	FALSE
PMC2722583.nxml.gz	7	['Anaemic subjects at baseline showed an increase in mean haemoglobin from 10.6g/dL to 11.8g/L (p<0.001) after MMN supplementation.']	(1326, 1455)	FALSE
PMC2722583.nxml.gz	8	['Conclusion:\nMMN supplementation should be considered as a strategy for improving the micronutrient and haematological status of non-pregnant women of reproductive age.']	(1457, 1624)	TRUE
PMC2722583.nxml.gz	9	['INTRODUCTION\nMany women in low-income countries suffer from sub-optimal micronutrition as a consequence of eating diets which are often low in animal-source foods and which do not meet dynamic micronutrient requirements throughout the reproductive lifecycle (Bartley et al 2005).']	(1626, 1905)	TRUE
PMC2722583.nxml.gz	10	['Although iron deficiency is the commonest cause of nutritional morbidity worldwide (Stoltzfus 2003), in women of reproductive age concurrent deficiencies of vitamins A, C, B and folate also frequently occur and all contribute to an increased anaemia risk (Huffman SL et al 1998).']	(1906, 2185)	TRUE
PMC2722583.nxml.gz	11	['The prevention of multiple micronutrient deficiencies as a strategy to reduce the risk of prenatal anaemia has been little studied and attention has tended to focus instead on iron supplementation during pregnancy, with conflicting results (Reveiz et al 2007) .']	(2186, 2447)	TRUE
PMC2722583.nxml.gz	12	['There are few large intervention trials of multiple micronutrient supplementation in non-pregnant women of reproductive age and none have been conducted in Africa.']	(2448, 2611)	TRUE
PMC2722583.nxml.gz	13	['In The Gambia, as in other parts of sub-Saharan Africa, seasonal multiple micronutrient deficiencies are common (Bates et al 1984,Powers and Bates 1987), and maternal anaemia and its sequelae remain frequent problems, particularly in rural areas (Powers and Bates 1987,Topley 1968).']	(2612, 2894)	TRUE
PMC2722583.nxml.gz	14	['In order to assess the effectiveness of MMN supplementation in anaemia prevention in rural Gambian women, we analysed a sub-sample of participants enrolled as part of a large MMN, placebo-controlled supplementation trial.']	(2895, 3116)	TRUE
