	PMCID	SENTENCE_NUM	SENTENCE_START	SENTENCE_END	WORD	POS_TAG	WORD_START	WORD_END	BIO_TAG	PMC_MENTION_ID	ONTOLOGY_CONCEPT_ID	ONTOLOGY_LABEL
0	PMC3710985.nxml.gz	PMC3710985.nxml.gz_0	0	316	Pregnancy	NNP	0	9	O	None	None	None
1	PMC3710985.nxml.gz	PMC3710985.nxml.gz_0	0	316	outcomes	VBZ	10	18	O	None	None	None
2	PMC3710985.nxml.gz	PMC3710985.nxml.gz_0	0	316	following	VBG	19	28	O	None	None	None
3	PMC3710985.nxml.gz	PMC3710985.nxml.gz_0	0	316	maternal	JJ	29	37	O	None	None	None
4	PMC3710985.nxml.gz	PMC3710985.nxml.gz_0	0	316	exposure	NN	38	46	O	None	None	None
5	PMC3710985.nxml.gz	PMC3710985.nxml.gz_0	0	316	to	TO	47	49	O	None	None	None
6	PMC3710985.nxml.gz	PMC3710985.nxml.gz_0	0	316	second	JJ	50	56	O	None	None	None
7	PMC3710985.nxml.gz	PMC3710985.nxml.gz_0	0	316	-	:	56	57	O	None	None	None
8	PMC3710985.nxml.gz	PMC3710985.nxml.gz_0	0	316	generation	NN	57	67	O	None	None	None
9	PMC3710985.nxml.gz	PMC3710985.nxml.gz_0	0	316	antipsychotics	NNS	68	82	O	None	None	None
10	PMC3710985.nxml.gz	PMC3710985.nxml.gz_0	0	316	given	VBN	83	88	O	None	None	None
11	PMC3710985.nxml.gz	PMC3710985.nxml.gz_0	0	316	with	IN	89	93	O	None	None	None
12	PMC3710985.nxml.gz	PMC3710985.nxml.gz_0	0	316	other	JJ	94	99	O	None	None	None
13	PMC3710985.nxml.gz	PMC3710985.nxml.gz_0	0	316	psychotropic	NN	100	112	O	None	None	None
14	PMC3710985.nxml.gz	PMC3710985.nxml.gz_0	0	316	drugs	NNS	113	118	O	None	None	None
15	PMC3710985.nxml.gz	PMC3710985.nxml.gz_0	0	316	:	:	118	119	O	None	None	None
16	PMC3710985.nxml.gz	PMC3710985.nxml.gz_0	0	316	a	DT	120	121	O	None	None	None
17	PMC3710985.nxml.gz	PMC3710985.nxml.gz_0	0	316	cohort	NN	122	128	O	None	None	None
18	PMC3710985.nxml.gz	PMC3710985.nxml.gz_0	0	316	study	NN	129	134	O	None	None	None
19	PMC3710985.nxml.gz	PMC3710985.nxml.gz_0	0	316	Abstract	NNP	136	144	O	None	None	None
20	PMC3710985.nxml.gz	PMC3710985.nxml.gz_0	0	316	Objectives	NNP	146	156	O	None	None	None
21	PMC3710985.nxml.gz	PMC3710985.nxml.gz_0	0	316	Second	NNP	157	163	O	None	None	None
22	PMC3710985.nxml.gz	PMC3710985.nxml.gz_0	0	316	-	:	163	164	O	None	None	None
23	PMC3710985.nxml.gz	PMC3710985.nxml.gz_0	0	316	generation	NN	164	174	O	None	None	None
24	PMC3710985.nxml.gz	PMC3710985.nxml.gz_0	0	316	antipsychotics	NNS	175	189	O	None	None	None
25	PMC3710985.nxml.gz	PMC3710985.nxml.gz_0	0	316	(	(	190	191	O	None	None	None
26	PMC3710985.nxml.gz	PMC3710985.nxml.gz_0	0	316	SGAs	NNP	191	195	O	None	None	None
27	PMC3710985.nxml.gz	PMC3710985.nxml.gz_0	0	316	),	NNP	195	197	O	None	None	None
28	PMC3710985.nxml.gz	PMC3710985.nxml.gz_0	0	316	in	IN	198	200	O	None	None	None
29	PMC3710985.nxml.gz	PMC3710985.nxml.gz_0	0	316	conjunction	NN	201	212	O	None	None	None
30	PMC3710985.nxml.gz	PMC3710985.nxml.gz_0	0	316	with	IN	213	217	O	None	None	None
31	PMC3710985.nxml.gz	PMC3710985.nxml.gz_0	0	316	other	JJ	218	223	O	None	None	None
32	PMC3710985.nxml.gz	PMC3710985.nxml.gz_0	0	316	psychotropic	NN	224	236	O	None	None	None
33	PMC3710985.nxml.gz	PMC3710985.nxml.gz_0	0	316	medications	NNS	237	248	O	None	None	None
34	PMC3710985.nxml.gz	PMC3710985.nxml.gz_0	0	316	,	,	248	249	O	None	None	None
35	PMC3710985.nxml.gz	PMC3710985.nxml.gz_0	0	316	are	VBP	250	253	O	None	None	None
36	PMC3710985.nxml.gz	PMC3710985.nxml.gz_0	0	316	increasingly	RB	254	266	O	None	None	None
37	PMC3710985.nxml.gz	PMC3710985.nxml.gz_0	0	316	used	VBN	267	271	O	None	None	None
38	PMC3710985.nxml.gz	PMC3710985.nxml.gz_0	0	316	to	TO	272	274	O	None	None	None
39	PMC3710985.nxml.gz	PMC3710985.nxml.gz_0	0	316	treat	VB	275	280	O	None	None	None
40	PMC3710985.nxml.gz	PMC3710985.nxml.gz_0	0	316	psychiatric	JJ	281	292	O	None	None	None
41	PMC3710985.nxml.gz	PMC3710985.nxml.gz_0	0	316	disorders	NNS	293	302	O	None	None	None
42	PMC3710985.nxml.gz	PMC3710985.nxml.gz_0	0	316	in	IN	303	305	O	None	None	None
43	PMC3710985.nxml.gz	PMC3710985.nxml.gz_0	0	316	pregnancy	NN	306	315	O	None	None	None
44	PMC3710985.nxml.gz	PMC3710985.nxml.gz_0	0	316	.	.	315	316	O	None	None	None
45	PMC3710985.nxml.gz	PMC3710985.nxml.gz_1	317	516	The	DT	317	320	O	None	None	None
46	PMC3710985.nxml.gz	PMC3710985.nxml.gz_1	317	516	few	JJ	321	324	O	None	None	None
