PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES	IGNORANCE_CLASSIFICATION
PMC3914197.nxml.gz	0	['Gestational Diabetes Insipidus Associated with HELLP Syndrome: A Case Report\n\nAbstract\nGestational diabetes insipidus is a rare, but well recognized, complication of pregnancy.']	(0, 176)	TRUE
PMC3914197.nxml.gz	1	['It is related to excess vasopressinase enzyme activity which is metabolized in the liver.']	(177, 266)	TRUE
PMC3914197.nxml.gz	2	['A high index of suspicion of gestational diabetes insipidus is required in a correct clinical setting especially in the presence of other risk factors such as preeclampsia, HELLP syndrome, and twin pregnancies.']	(267, 477)	TRUE
PMC3914197.nxml.gz	3	['We are presenting a case of gestational diabetes insipidus in a patient with HELLP syndrome.']	(478, 570)	FALSE
PMC3914197.nxml.gz	4	['The newborn in this case also had hypernatremia thereby raising possibilities of vasopressinase crossing the placenta.']	(571, 689)	TRUE
PMC3914197.nxml.gz	5	['1.']	(691, 693)	FALSE
PMC3914197.nxml.gz	6	['Introduction\nGestational diabetes insipidus is a rare complication of pregnancy, and it is related to excess vasopressinase activity.']	(694, 827)	TRUE
PMC3914197.nxml.gz	7	['Measurement of the vasopressinase serum concentrations is not available commercially, and the diagnosis is usually established based on the clinical presentation and the appropriate laboratory studies.']	(828, 1029)	TRUE
PMC3914197.nxml.gz	8	['We are describing a unique case of gestational diabetes insipidus in a patient with HELLP syndrome.']	(1030, 1129)	TRUE
PMC3914197.nxml.gz	9	['Both mother and infant presented with hypernatremia and dehydration.']	(1130, 1198)	FALSE
PMC3914197.nxml.gz	10	['2.']	(1200, 1202)	FALSE
PMC3914197.nxml.gz	11	['Case Report\nA previously healthy 47-year-old woman in her 33rd week of twin gestation presented with progressive lethargy, confusion, polydipsia, and polyuria for approximately one month.']	(1203, 1390)	FALSE
PMC3914197.nxml.gz	12	['She was only on prenatal vitamins, and her prenatal follow-up was unremarkable.']	(1391, 1470)	TRUE
PMC3914197.nxml.gz	13	['On admission, her blood pressure was 108/60\u2009mmHg, pulse 95 beats/minute, temperature 97°F, respiratory rate of 17 breaths/min, and saturating 98% on ambient air.']	(1471, 1632)	FALSE
PMC3914197.nxml.gz	14	['Her physical examination was significant for confusion, dry oral mucosa, and gravid abdomen.']	(1633, 1725)	FALSE
PMC3914197.nxml.gz	15	['However, there were no petechial lesions, lower limb edema, or focal neurological deficit.']	(1726, 1816)	TRUE
PMC3914197.nxml.gz	16	['Her cardiac and pulmonary examination was also normal.']	(1817, 1871)	FALSE
PMC3914197.nxml.gz	17	['Laboratory studies revealed a serum sodium of 171\u2009mEq/L, potassium 4.1\u2009mEq/L, chloride 138\u2009mEq/L, bicarbonate 21\u2009mEq/L, glucose 197\u2009mg/dL, BUN 49\u2009mg/dL, creatinine 3.2\u2009mg/dL, calcium 7.8\u2009mEq/L, total protein 5.4\u2009gm/dL, albumin 1.6\u2009gm/dL, alkaline phosphatase 576\u2009units/L, AST 391\u2009units/L, and ALT 443\u2009units/L.']	(1872, 2181)	TRUE
PMC3914197.nxml.gz	18	['The serum osmolality was 356\u2009mOsm/kg; urine sodium 21\u2009mEq/L and urine osmolality was inappropriately low (225\u2009mOsm/kg).']	(2182, 2301)	FALSE
PMC3914197.nxml.gz	19	['Urinalysis was significant for a specific gravity of 1.008, red blood cells 8–10/high-power field, and 30\u2009mg/dL of protein.']	(2302, 2425)	FALSE
PMC3914197.nxml.gz	20	['Complete blood count showed hemoglobin of 13.7\u2009g/dL, hematocrit 42.6%, white blood cell count 15,200/mm3, and platelet count of 76,000/mm3.']	(2426, 2565)	FALSE
PMC3914197.nxml.gz	21	['The patient underwent an emergent cesarean section, which was complicated by the demise of one of the twin babies.']	(2566, 2680)	TRUE
PMC3914197.nxml.gz	22	['The other newborn was a female with a birthweight of 2180 grams.']	(2681, 2745)	FALSE
PMC3914197.nxml.gz	23	['APGAR scores were 0, 4, and 7 at one, five, and ten minutes, respectively.']	(2746, 2820)	FALSE
PMC3914197.nxml.gz	24	['Laboratory evaluation of the infant showed serum sodium of 177\u2009mEq/L, potassium 4.4\u2009mEq/L, chloride 140\u2009mEq/L, bicarbonate 14\u2009mEq/L, BUN 49\u2009mEq/L, creatinine 3.2\u2009mg/dL, glucose 30\u2009mg/dL, and calcium 8.3\u2009mEq/L.']	(2821, 3030)	FALSE
PMC3914197.nxml.gz	25	['The infant received 2 boluses of 10% Dextrose for hypoglycemia and was then placed on Dextrose 10% in water at 6\u2009mL/hour with normal saline at 1\u2009mL/hour via umbilical vein.']	(3031, 3203)	FALSE
PMC3914197.nxml.gz	26	['The hypernatremia and the acute kidney injury corrected over a course of several days with continued fluid administration.']	(3204, 3326)	FALSE
