PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES	IGNORANCE_CLASSIFICATION
PMC6022422.nxml.gz	0	['Visfatin as a predictor for growth of fetus and infant\n\nAbstract\n\nObjective:\nVisfatin is an adipocytokine that functions as an enzyme and a growth factor to investigate the relationship between serum visfatin and the fetus’s anthropometric markers up to a year after birth.']	(0, 273)	FALSE
PMC6022422.nxml.gz	1	['Materials and Methods:\nForty-one eligible pregnant women in their first trimester were divided and matched in terms of body mass index (BMI) before pregnancy into normal and higher than normal BMI groups, A and B. Serum visfatin levels were measured during 6-12 and 15-20 weeks of gestation using ELISA.']	(275, 578)	TRUE
PMC6022422.nxml.gz	2	['Results:\nThe infants were followed up for a mean duration of 10.19±2.83 months.']	(580, 659)	FALSE
PMC6022422.nxml.gz	3	['In group A, there was a strong positive relationship between birth head circumference and the first (p1=0.054, r1=0.580) and second trimester visfatin levels (p2=0.051, r2=0.530).']	(660, 839)	FALSE
PMC6022422.nxml.gz	4	['In group B, second trimester visfatin levels correlated negatively with birth length (p=0.015, r=-0.523) and infant’s head circumference (p2=0.050, r2=-0.392).']	(840, 999)	FALSE
PMC6022422.nxml.gz	5	['In a separate study on group B, visfatin levels in the first and second trimesters showed a significant negative correlation with infant’s weight.']	(1000, 1146)	FALSE
PMC6022422.nxml.gz	6	['A significant correlation was observed between the first and second trimesters visfatin level with infant’s height in both groups, such that this relationship was positive in group A and negative in group B.']	(1147, 1354)	FALSE
PMC6022422.nxml.gz	7	['Linear regression analysis revealed that first and second trimester visfatin levels were significant independent predictors of infant’s weight in group B and infant’s height in both groups.']	(1355, 1544)	FALSE
PMC6022422.nxml.gz	8	['Second trimester visfatin level was a significant predictor of birth height in group B.']	(1545, 1632)	FALSE
PMC6022422.nxml.gz	9	['Conclusion:\nMaternal serum visfatin level shows a relationship with fetal and infant anthropometric indicators, with different effects in the two groups, suggesting visfatin dysfunction in the overweight group before pregnancy.']	(1634, 1861)	FALSE
PMC6022422.nxml.gz	10	['PRECIS: We measured the serum visfatin level in pregnancy, and assess its relationship with the children’s anthropometric markers, to determine if it can be used as biomarker.']	(1862, 2037)	TRUE
PMC6022422.nxml.gz	11	['Introduction\nBy releasing adipokines, adipose tissue has a major role in fertility, and physical and sexual maturation(1).']	(2039, 2161)	FALSE
PMC6022422.nxml.gz	12	['Visfatin, a new 52KDa adipokine(2), was renamed to nicotinamide phosphoribosyl transferase (Nampt) in 2002 after it was shown that it encodes an enzyme called Nampt, which is involved in the conversion of nicotinamide into nicotinamide adenine dinucleotide (NAD)(3).']	(2162, 2428)	FALSE
PMC6022422.nxml.gz	13	['Intercellular Nampt is substantially released by embryonic, amniotic, and placental membrane and adipose tissue.']	(2429, 2541)	FALSE
PMC6022422.nxml.gz	14	['In a term fetus, amnion and decida have higher levels of mRNA of the visfatin gene(4).']	(2542, 2628)	FALSE
PMC6022422.nxml.gz	15	['Yet, visfatin’s regulatory and release mechanisms in the fetus and neonate are still unclear(5).']	(2629, 2725)	FALSE
PMC6022422.nxml.gz	16	['It is probably regulated by glucose and insulin(6), and increases with gradual degradation of B-cell and progress of insulin-resistance and maternal weight(7).']	(2726, 2885)	FALSE
PMC6022422.nxml.gz	17	['Many studies have shown that increased visfatin levels in maternal plasma are associated with small-for-gestantional-age births(8)and intrauterine growth restriction(9).']	(2886, 3055)	FALSE
PMC6022422.nxml.gz	18	['Serum visfatin levels fluctuate as pregnancy advances(10).']	(3056, 3114)	FALSE
PMC6022422.nxml.gz	19	['Strong relationships have recently been reported between serum visfatin levels in the first trimester of pregnancy and insulin secretion in the fetus and final birth weight, which shows the role of visfatin secretion in early pregnancy in the later metabolic modeling of the fetus(11).']	(3115, 3400)	FALSE
PMC6022422.nxml.gz	20	['These results suggest that visfatin may play an important role in maternal-fetal metabolic interaction.']	(3401, 3504)	FALSE
PMC6022422.nxml.gz	21	['However, due to the lack of sufficient information about the physiologic role of visfatin in adults, its source and regulation mechanism in fetal and neonatal stages cannot be argued absolutely.']	(3505, 3699)	FALSE
PMC6022422.nxml.gz	22	['To investigate the role of visfatin in the growth of the fetus and up to a year after birth, we measured serum visfatin levels during 6-12 and 15-20 weeks of gestation in an Iranian population.']	(3700, 3893)	FALSE
PMC6022422.nxml.gz	23	['Materials and Methods\nThe present cohort study was conducted between 2013 and 2015 after obtaining approval of the Research Council of Tarbiat Modares University, Tehran, Iran, and permission from the Medical Ethics Committee of the Faculty of Medical Sciences, and presenting a letter of introduction from the university to selected and densely populated medical centers covered by Shahid Beheshti University of Medical Sciences in the north, east, and Shemiranat districts of Tehran, Iran.']	(3895, 4386)	FALSE
PMC6022422.nxml.gz	24	['This study was approved by the Ethics Committee of Tarbiat Modares University (registration number: IR.TMU.REC.1394.120).']	(4387, 4508)	FALSE
PMC6022422.nxml.gz	25	['The study is registered in the Iranian Research Institute for Information Sciences and Technology.']	(4509, 4607)	FALSE
PMC6022422.nxml.gz	26	['A flow chart of the study is presented inFigure 1.']	(4608, 4658)	FALSE
PMC6022422.nxml.gz	27	['First, pregnant women were briefed on the study objectives and the confidentiality of maternal and neonatal information, and they then signed informed consents.']	(4659, 4819)	TRUE
PMC6022422.nxml.gz	28	['Then, 41 eligible pregnant women in their first trimester were selected through convenience sampling.']	(4820, 4921)	TRUE
PMC6022422.nxml.gz	29	['The study inclusion criteria were age 18-40 years, singleton pregnancy, no systemic diseases such as lupus and diabetes mellitus, and Iranian nationality.']	(4922, 5076)	FALSE
PMC6022422.nxml.gz	30	['The study exclusion criteria were pregnancy complications (e.g., diabetes, preeclampsia), psychological problems, tobacco or alcohol use in the first trimester of pregnancy, medications other than pregnancy supplements, abnormal stresses such as family bereavement and accidents, migration, living outside of the study area, failure to cooperate, follow-up exitus, and becoming pregnant again within a year.']	(5077, 5484)	TRUE
