PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES	IGNORANCE_CLASSIFICATION
PMC2722408.nxml.gz	0	["Developmental Perspectives on Nutrition and Obesity From Gestation to Adolescence\n\nAbstract:KEY-POINTS\nObesity results from a complex combination of factors that act at many stages throughout a person's life."]	(0, 208)	FALSE
PMC2722408.nxml.gz	1	['Therefore, examining childhood nutrition and obesity from a developmental perspective is warranted.']	(209, 308)	FALSE
PMC2722408.nxml.gz	2	['A developmental perspective recognizes the cumulative effects of factors that contribute to eating behavior and obesity, including biological and socioenvironmental factors that are relevant at different stages of development.']	(309, 535)	FALSE
PMC2722408.nxml.gz	3	['A developmental perspective considers family, school, and community context.']	(536, 612)	FALSE
PMC2722408.nxml.gz	4	['During gestation, risk factors for obesity include maternal diet, overweight, and smoking.']	(613, 703)	FALSE
PMC2722408.nxml.gz	5	['In early childhood, feeding practices, taste acquisition, and eating in the absence of hunger must be considered.']	(704, 817)	FALSE
PMC2722408.nxml.gz	6	['As children become more independent during middle childhood and adolescence, school nutrition, food marketing, and social networks become focal points for obesity prevention or intervention.']	(818, 1008)	TRUE
PMC2722408.nxml.gz	7	['Combining a multilevel approach with a developmental perspective can inform more effective and sustainable strategies for obesity prevention.']	(1009, 1150)	FALSE
PMC2722408.nxml.gz	8	["Introduction\nObesity results from a combination of factors that occur at different stages during a person's lifetime."]	(1152, 1269)	FALSE
PMC2722408.nxml.gz	9	['Therefore, childhood nutrition and obesity should be examined from a developmental perspective.']	(1270, 1365)	FALSE
PMC2722408.nxml.gz	10	['First, prenatal and early life experiences influence the trajectory of weight into adulthood (1).']	(1366, 1463)	FALSE
PMC2722408.nxml.gz	11	['Second, during certain critical periods, vulnerabilities are intensified to specific maternal and environmental exposures that can lead to obesity (2).']	(1464, 1615)	FALSE
PMC2722408.nxml.gz	12	['Finally, the cumulative effects of multiple factors contribute to eating behavior and obesity (3).']	(1616, 1714)	FALSE
PMC2722408.nxml.gz	13	['Growing evidence suggests that prenatal and maternal interactions and influences must be considered along with biological and environmental variables throughout infancy, childhood, and adolescence that may lead to — or prevent — obesity.']	(1715, 1952)	FALSE
PMC2722408.nxml.gz	14	['Examining nutrition and obesity from a developmental perspective combines social context and biological influences with individual behavior (4,5).']	(1953, 2099)	FALSE
PMC2722408.nxml.gz	15	['Social context can range from family, to school, to the broader community.']	(2100, 2174)	FALSE
PMC2722408.nxml.gz	16	['We describe where these contexts interact with biological processes to affect food behavior and obesity.']	(2175, 2279)	FALSE
PMC2722408.nxml.gz	17	['Although a person is at risk for obesity throughout his life, we focus on specific developmental susceptibilities for obesity from gestation through adolescence (Table).']	(2280, 2449)	FALSE
PMC2722408.nxml.gz	18	['Gestational Period\nRisk for obesity and metabolic disorders begins during gestation (1).']	(2451, 2539)	FALSE
PMC2722408.nxml.gz	19	['Obesity is linked to in utero exposure to glucocorticoids, protein restrictions, and maternal diet and obesity.']	(2540, 2651)	FALSE
PMC2722408.nxml.gz	20	['Exposing fetal rats to high levels of glucocorticoids reduces birth weight and results in adults with high blood levels of insulin and glucose.']	(2652, 2795)	TRUE
PMC2722408.nxml.gz	21	['Male offspring of female rats with a history of fetal exposure to glucocorticoids also exhibit low birth weight and glucose intolerance — a multigenerational effect (6).']	(2796, 2965)	TRUE
PMC2722408.nxml.gz	22	['Feeding low-protein diets to pregnant rats produces a broad spectrum of disorders in their offspring (7): hypertension and vascular defects (8,9), altered fetal pancreatic development and structure (10), altered glucose tolerance (11), altered liver structure and function (12), altered gene expression (13), and possibly type 2 diabetes mellitus (10).']	(2966, 3318)	TRUE
