PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES	IGNORANCE_CLASSIFICATION
PMC3373750.nxml.gz	0	['P04.49.']	(0, 7)	FALSE
PMC3373750.nxml.gz	1	['Herb use among low income women at an urban tertiary care center and their communications with prenatal care providers\n\nPurpose\nLittle is known about the use of herbs in low income underserved mothers and patterns of communication about herb use to prenatal providers.']	(8, 276)	TRUE
PMC3373750.nxml.gz	2	['We sought to examine these issues among women delivering at Boston Medical Center (BMC), an urban medical center serving many of the low income and underserved populations of Boston, Massachusetts.']	(277, 474)	TRUE
PMC3373750.nxml.gz	3	['Methods\nWe interviewed women from the inpatient post-natal unit at BMC about what herbs they used during pregnancy, socioeconomic factors, changes to diet, and use of prenatal vitamins.']	(476, 661)	TRUE
PMC3373750.nxml.gz	4	['A chart review documented diagnosed medical conditions.']	(662, 717)	FALSE
PMC3373750.nxml.gz	5	['We asked women if they discussed the use of herbs with their prenatal care provider, and how satisfied they were with these discussions; we asked the same questions about prenatal vitamin use for comparison.']	(718, 925)	TRUE
PMC3373750.nxml.gz	6	['Results\nOf the 160 women surveyed, 39% reported using herbs and 61% did not.']	(927, 1003)	TRUE
PMC3373750.nxml.gz	7	['The most commonly used herbs were ginger and peppermint.']	(1004, 1060)	FALSE
PMC3373750.nxml.gz	8	['Herb users were more likely to be high school graduates, identify as black, and have an obstetrical condition.']	(1061, 1171)	FALSE
PMC3373750.nxml.gz	9	['Herb users were more likely to make a dietary change during pregnancy.']	(1172, 1242)	FALSE
PMC3373750.nxml.gz	10	['Only 38% of herb users discussed it with their provider and 82% were satisfied with the conversation.']	(1243, 1344)	FALSE
PMC3373750.nxml.gz	11	['We did not find any medical record documentation of a discussion about herb use.']	(1345, 1425)	FALSE
PMC3373750.nxml.gz	12	['Of the 104 women reporting prenatal vitamin use, 82% discussed it and 91% were satisfied with the conversation.']	(1426, 1537)	TRUE
PMC3373750.nxml.gz	13	['Conclusion\nIn this study 39% of women reported using herbs during pregnancy, a higher frequency than reported in other studies.']	(1539, 1666)	TRUE
PMC3373750.nxml.gz	14	['Few herb users discussed use with their providers, and there was no documentation in the medical record.']	(1667, 1771)	FALSE
PMC3373750.nxml.gz	15	['It is important that providers be given the tools to empower them to discuss herbal medicine use with patients, and are encouraged to do so.']	(1772, 1912)	FALSE
PMC3373750.nxml.gz	16	['PubMed Central:']	(1914, 1929)	FALSE
