PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES	IGNORANCE_CLASSIFICATION
PMC2396486.nxml.gz	0	['Protein Expression in the Nucleus Accumbens of Rats Exposed to Developmental Vitamin D Deficiency\n\nAbstract\n\nIntroduction\nDevelopmental vitamin D (DVD) deficiency is a candidate risk factor for schizophrenia.']	(0, 208)	TRUE
PMC2396486.nxml.gz	1	['Animal models have confirmed that DVD deficiency is associated with a range of altered genomic, proteomic, structural and behavioural outcomes in the rat.']	(209, 363)	TRUE
PMC2396486.nxml.gz	2	['Because the nucleus accumbens has been implicated in neuropsychiatric disorders, in the current study we examined protein expression in this region in adult rats exposed to DVD deficiency\n\nMethods\nFemale Sprague Dawley rats were maintained on a vitamin D deficient diet for 6 weeks, mated and allowed to give birth, after which a diet containing vitamin D was reintroduced.']	(364, 737)	TRUE
PMC2396486.nxml.gz	3	['Male adult offspring (n\u200a=\u200a8) were compared to control male (n\u200a=\u200a8).']	(738, 805)	FALSE
PMC2396486.nxml.gz	4	['2-D gel electrophoresis-based proteomics and mass spectroscopy were used to investigate differential protein expression.']	(806, 926)	FALSE
PMC2396486.nxml.gz	5	['Results\nThere were 35 spots, mapped to 33 unique proteins, which were significantly different between the two groups.']	(928, 1045)	FALSE
PMC2396486.nxml.gz	6	['Of these, 22 were down-regulated and 13 up-regulated.']	(1046, 1099)	FALSE
PMC2396486.nxml.gz	7	['The fold changes were uniformly small, with the largest FC being −1.67.']	(1100, 1171)	FALSE
PMC2396486.nxml.gz	8	['Within the significantly different spots, three calcium binding proteins (calbindin1, calbindin2 and hippocalcin) were altered.']	(1172, 1299)	FALSE
PMC2396486.nxml.gz	9	['Other proteins associated with DVD deficiency related to mitochondrial function, and the dynamin-like proteins.']	(1300, 1411)	FALSE
PMC2396486.nxml.gz	10	['Conclusions\nDevelopmental vitamin D deficiency was associated with subtle changes in protein expression in the nucleus accumbens.']	(1413, 1542)	FALSE
PMC2396486.nxml.gz	11	['Disruptions in pathways related to calcium-binding proteins and mitochondrial function may underlie some of the behavioural features associated with animal models of developmental vitamin D deficiency\n\nIntroduction\nBased on clues from epidemiology, we have proposed that low prenatal vitamin D may be a risk factor for later development of schizophrenia[1].']	(1543, 1900)	TRUE
PMC2396486.nxml.gz	12	['Many studies have shown that those born in winter and spring have a significantly increased risk of developing schizophrenia[2], and that those born at higher latitudes are also at increased risk of schizophrenia[3].']	(1901, 2117)	FALSE
