PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES	IGNORANCE_CLASSIFICATION
PMC5539754.nxml.gz	0	['Season and vitamin D status are independently associated with glucose homeostasis in pregnancy\n\nAbstract\n\nBackground\nVitamin D status and season are intrinsically linked, and both have been proposed to be associated with glucose homeostasis in pregnancy, with conflicting results.']	(0, 280)	TRUE
PMC5539754.nxml.gz	1	['We aimed to determine if exposure to winter and low maternal 25 hydroxyvitamin D (25OHD) in early pregnancy were associated with maternal glucose metabolism.']	(281, 438)	TRUE
PMC5539754.nxml.gz	2	['Methods\nThis is a secondary data analysis of 334 pregnant women enrolled in the ROLO study, Dublin.']	(440, 539)	FALSE
PMC5539754.nxml.gz	3	['Serum 25OHD, fasting glucose, insulin and insulin resistance (HOMA-IR) were measured in early (12\xa0weeks’ gestation) and late pregnancy (28\xa0weeks’ gestation).']	(540, 697)	TRUE
PMC5539754.nxml.gz	4	['Season of first antenatal visit was categorised as extended winter (November–April) or extended summer (May–October).']	(698, 815)	FALSE
PMC5539754.nxml.gz	5	['Multiple linear regression models, adjusted for confounders, were used for analysis.']	(816, 900)	FALSE
PMC5539754.nxml.gz	6	['Results\nThose who attended their first antenatal visit in extended winter had lower 25OHD compared to extended summer (32.9\xa0nmol/L vs. 44.1\xa0nmol/L, P \xa0<\xa00.001).']	(902, 1062)	FALSE
PMC5539754.nxml.gz	7	['Compared to those who attended their first antenatal visit during extended summer, extended winter was associated with increased HOMA-IR in early-pregnancy (46.7%) and late pregnancy (53.7%), independent of 25OHD <30\xa0nmol/L and confounders.']	(1063, 1303)	FALSE
PMC5539754.nxml.gz	8	['Early pregnancy 25OHD <30\xa0nmol/L and extended winter were independently associated with significantly higher fasting glucose in late pregnancy (B\xa0=\xa00.15 and 0.13, respectively).']	(1304, 1481)	TRUE
PMC5539754.nxml.gz	9	['Conclusions\nWomen who attended their first antenatal visit during the months of extended winter were more likely to have raised insulin resistance in early pregnancy, which had a lasting association to 28\xa0weeks, and was independent of 25OHD.']	(1483, 1724)	FALSE
PMC5539754.nxml.gz	10	['Our novel findings imply that seasonal variation in insulin resistance may not be fully explained by differences in vitamin D status.']	(1725, 1858)	TRUE
PMC5539754.nxml.gz	11	['This could reflect circannual rhythm or seasonal lifestyle behaviours, and requires further exploration.']	(1859, 1963)	FALSE
PMC5539754.nxml.gz	12	['Trial registration\nISRCTN registry,ISRCTN54392969, date of registration: 22/04/2009, retrospectively registered.']	(1965, 2077)	FALSE
PMC5539754.nxml.gz	13	['Electronic supplementary material\nThe online version of this article (doi:10.1186/s12986-017-0203-5) contains supplementary material, which is available to authorized users.']	(2079, 2252)	FALSE
PMC5539754.nxml.gz	14	['Background\nVitamin D status and season are intrinsically linked; upon exposure to natural ultraviolet solar radiation, endogenous skin production of vitamin D occurs.']	(2254, 2420)	TRUE
PMC5539754.nxml.gz	15	['However, in countries at northern latitudes, such as Ireland (51–55°N), production reduces substantially from October to March [1,2] with striking seasonal variation observed in 25-hydroxyvitamin D (25OHD) in pregnant and non-pregnant populations [3–5].']	(2421, 2674)	FALSE
PMC5539754.nxml.gz	16	['The presence of vitamin D receptors and expression of 1-α-hydroxylase enzyme in pancreatic beta cells suggest that vitamin D may be a modulator of insulin secretion and thus, influence glucose homeostasis [6].']	(2675, 2884)	TRUE
