PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES	IGNORANCE_CLASSIFICATION
PMC2265032.nxml.gz	0	['The Beat\n\nSavory Relief for Arsenic Poisoning?']	(0, 46)	FALSE
PMC2265032.nxml.gz	1	['In the February 2008 issue of Food and Chemical Toxicology , researchers from India report that aqueous garlic extract (AGE) fed to at-risk individuals may reduce the toxic effects of arsenic.']	(47, 239)	TRUE
PMC2265032.nxml.gz	2	['Rats receiving daily doses of arsenic equivalent to the levels in groundwater from heavily arsenic-contaminated areas of the Bengal Basin retained significantly less of the element in blood and liver and excreted significantly more in urine when fed 2 mg/mL AGE.']	(240, 502)	FALSE
PMC2265032.nxml.gz	3	['The researchers believe the antioxidant properties of garlic, along with the chelating efficacy exhibited, led to the success of the treatment.']	(503, 646)	FALSE
PMC2265032.nxml.gz	4	['AGE was also seen to significantly reduce intracellular reactive oxygen species in several cell types.']	(647, 749)	TRUE
PMC2265032.nxml.gz	5	['In Utero Cigarette Smoke Exposure and Age at Menopause\nIt is well documented that women who smoke cigarettes begin menopause earlier than nonsmokers.']	(751, 900)	FALSE
PMC2265032.nxml.gz	6	['Using data from a U.S. national study on the health effects of prenatal diethylstilbestrol exposure, a team of researchers reported in the 11 January 2008 advance access edition of the American Journal of Epidemiology that study participants who had never smoked cigarettes but had been prenatally exposed to maternal cigarette smoke experienced earlier-onset menopause.']	(901, 1271)	TRUE
PMC2265032.nxml.gz	7	['Moreover, previously noted associations between current smoking and age at menopause were not observed among these women.']	(1272, 1393)	FALSE
PMC2265032.nxml.gz	8	['Antibiotic Resistance Seen in Arctic Wildfowl\nSwedish researchers reported in the January 2008 issue of Emerging Infectious Diseases that birds living in three different geographic regions of the Arctic tundra carry E. coli bacteria resistant to multiple types of antibiotics.']	(1395, 1671)	TRUE
PMC2265032.nxml.gz	9	['These birds, which lived in northeastern Siberia, northern Alaska, and northern Greenland, are believed to have had no contact with humans.']	(1672, 1811)	FALSE
PMC2265032.nxml.gz	10	['The researchers proposed three possible explanations for their findings: the birds could have been exposed to the bacteria through contact with other species of birds migrating from other regions, or resistance could have developed either through spontaneous mutations or through horizontal gene transfer from other microbes.']	(1812, 2137)	FALSE
PMC2265032.nxml.gz	11	['Caption (FIG)\n\nThe western sandpiper, one of the Arctic species studied\n\nUK Organic Certifier Says No to Nanomaterials\nThe Soil Association, a nonprofit UK organization that certifies the majority of that nation’s organic products, announced in January 2008 it will no longer allow man-made nanomaterials (materials with a mean size of less than 200 nm) to be used in goods carrying its certification label.']	(2139, 2546)	FALSE
PMC2265032.nxml.gz	12	['This rule, the first of its kind in the world, will apply mainly to personal care products but also could apply to other categories such as food and textiles.']	(2547, 2705)	TRUE
PMC2265032.nxml.gz	13	['The group cites insufficient evidence on the impact of nanomaterials on the environment and human health.']	(2706, 2811)	FALSE
PMC2265032.nxml.gz	14	['China Begins National Survey of Pollution Sources\nAlthough China has set goals to cut emissions of major pollutants, emissions of sulfur dioxide and some indicators of poor water quality increased in 2006.']	(2813, 3018)	TRUE
PMC2265032.nxml.gz	15	['Experts have decried the lack of trustworthy statistics on the sources and extent of pollution and the number of remediation facilities.']	(3019, 3155)	FALSE
PMC2265032.nxml.gz	16	['In response, the Chinese government invested US$100 million in 2007 to launch the collection of data from industrial, agricultural, and residential sources at sites throughout China, beginning in February 2008.']	(3156, 3366)	FALSE
PMC2265032.nxml.gz	17	['The work, which is being overseen by the State Environmental Protection Administration and the Ministry of Agriculture, will also compile information on methods of environmental remediation currently available in the country.']	(3367, 3592)	FALSE
PMC2265032.nxml.gz	18	['Data collection is projected to be complete by mid-2008.']	(3593, 3649)	FALSE
PMC2265032.nxml.gz	19	['Ancient Chinese Cancer Secret?']	(3651, 3681)	FALSE
PMC2265032.nxml.gz	20	['Researchers at the University of Texas M.D.']	(3682, 3725)	FALSE
PMC2265032.nxml.gz	21	['Anderson Cancer Center are currently conducting clinical trials in Shanghai on a cancer therapy that uses the venom of the Asiatic toad ( Bufo gargarizans ).']	(3726, 3883)	FALSE
PMC2265032.nxml.gz	22	['China’s use of the venom in the treatment of a number of illnesses can be traced back to the tenth century.']	(3884, 3991)	FALSE
PMC2265032.nxml.gz	23	['In the clinical trials, compounds from the venom have proven beneficial and caused no apparent side effects in patients with advanced liver, pancreatic, or lung cancer.']	(3992, 4160)	TRUE
PMC2265032.nxml.gz	24	['In mouse studies, the compound was better at shrinking pancreatic tumors than gemcitabine, a standard chemotherapy drug.']	(4161, 4281)	TRUE
PMC2265032.nxml.gz	25	['Cardiac glycosides in the venom are thought to inhibit proteins that promote cancer cell growth, thereby causing cancer cell death.']	(4282, 4413)	FALSE
PMC2265032.nxml.gz	26	['Although potentially toxic at high doses, these glycosides are used to treat congestive heart failure.']	(4414, 4516)	FALSE
PMC2265032.nxml.gz	27	['Currently, the venom-based treatment is administered by injection, but the Texas researchers hope to develop a pill form.']	(4517, 4638)	FALSE
PMC2265032.nxml.gz	28	['PubMed Central:']	(4640, 4655)	FALSE
