PMC2889879.nxml.gz-119,"[['12266'], ['12273'], 'because', 'because', 'PROBLEM_COMPLICATION', 'PMC2889879.nxml.gz_74']"
PMC2889879.nxml.gz-123,"[['13860'], ['13865'], 'Since', 'since', 'PROBLEM_COMPLICATION', 'PMC2889879.nxml.gz_84']"
PMC2889879.nxml.gz-145,"[['16292'], ['16311'], 'confounding factors', 'confounding_factors', 'PROBLEM_COMPLICATION', 'PMC2889879.nxml.gz_93']"
PMC2889879.nxml.gz-223,"[['30899'], ['30905'], 'due to', 'due...to', 'PROBLEM_COMPLICATION', 'PMC2889879.nxml.gz_130']"
PMC2889879.nxml.gz-275,"[['32701'], ['32706'], 'since', 'since', 'PROBLEM_COMPLICATION', 'PMC2889879.nxml.gz_141']"
PMC2889879.nxml.gz-315,"[['34039'], ['34045'], 'due to', 'due_to', 'PROBLEM_COMPLICATION', 'PMC2889879.nxml.gz_148']"
PMC2889879.nxml.gz-359,"[['36012'], ['36017'], 'since', 'since', 'PROBLEM_COMPLICATION', 'PMC2889879.nxml.gz_161']"
PMC2889879.nxml.gz-390,"[['36854'], ['36861'], 'problem', 'problem', 'PROBLEM_COMPLICATION', 'PMC2889879.nxml.gz_166']"
PMC2889879.nxml.gz-422,"[['38207'], ['38228'], 'for practical reasons', 'problem_complication', 'problem_complication', 'PMC2889879.nxml.gz_175']"
PMC2889879.nxml.gz-462,"[['39704'], ['39715'], 'confounding', 'confounding', 'PROBLEM_COMPLICATION', 'PMC2889879.nxml.gz_186']"
PMC2889879.nxml.gz-466,"[['39856'], ['39864'], 'confound', 'problem_complication', 'problem_complication', 'PMC2889879.nxml.gz_187']"
PMC2889879.nxml.gz-478,"[['40143'], ['40154'], 'confounders', 'confounders', 'PROBLEM_COMPLICATION', 'PMC2889879.nxml.gz_189']"
PMC2889879.nxml.gz-487,"[['40468'], ['40485'], 'Misclassification', 'misclassification', 'PROBLEM_COMPLICATION', 'PMC2889879.nxml.gz_191']"
PMC2889879.nxml.gz-489,"[['40542'], ['40547'], 'error', 'error', 'PROBLEM_COMPLICATION', 'PMC2889879.nxml.gz_191']"
PMC2889879.nxml.gz-491,"[['40600'], ['40611'], 'unavoidable', 'problem_complication', 'problem_complication', 'PMC2889879.nxml.gz_191']"
PMC2889879.nxml.gz-512,"[['41061'], ['41078'], 'misclassification', 'misclassification', 'PROBLEM_COMPLICATION', 'PMC2889879.nxml.gz_194']"
PMC2889879.nxml.gz-517,"[['41163'], ['41180'], 'misclassification', 'misclassification', 'PROBLEM_COMPLICATION', 'PMC2889879.nxml.gz_195']"
PMC2889879.nxml.gz-520,"[['41227'], ['41244'], 'misclassification', 'misclassification', 'PROBLEM_COMPLICATION', 'PMC2889879.nxml.gz_195']"
