PMC5658906.nxml.gz-215,"[['17727'], ['17734'], 'because', 'because', 'PROBLEM_COMPLICATION', 'PMC5658906.nxml.gz_87']"
PMC5658906.nxml.gz-231,"[['17769'], ['17775'], 'biased', 'biased', 'PROBLEM_COMPLICATION', 'PMC5658906.nxml.gz_87']"
PMC5658906.nxml.gz-39044,"[['4908'], ['4915'], 'however', 'problem_complication', 'problem_complication', 'PMC5658906.nxml.gz_33']"
PMC5658906.nxml.gz-39086,"[['27499'], ['27505'], 'do not', 'problem_complication', 'problem_complication', 'PMC5658906.nxml.gz_139']"
PMC5658906.nxml.gz-39152,"[['5101'], ['5104'], 'but', 'problem_complication', 'problem_complication', 'PMC5658906.nxml.gz_34']"
PMC5658906.nxml.gz-39174,"[['26176'], ['26188'], 'less precise', 'problem_complication', 'problem_complication', 'PMC5658906.nxml.gz_129']"
PMC5658906.nxml.gz-39178,"[['27386'], ['27392'], 'do not', 'problem_complication', 'problem_complication', 'PMC5658906.nxml.gz_139']"
PMC5658906.nxml.gz-39202,"[['34135', '34155'], ['34142', '34160'], 'reduced ... power', 'problem_complication', 'problem_complication', 'PMC5658906.nxml.gz_190']"
PMC5658906.nxml.gz-39207,"[['34908'], ['34920'], 'less precise', 'problem_complication', 'problem_complication', 'PMC5658906.nxml.gz_197']"
PMC5658906.nxml.gz-409,"[['30535'], ['30540'], 'error', 'error', 'PROBLEM_COMPLICATION', 'PMC5658906.nxml.gz_164']"
PMC5658906.nxml.gz-413,"[['34008'], ['34013'], 'error', 'error', 'PROBLEM_COMPLICATION', 'PMC5658906.nxml.gz_189']"
PMC5658906.nxml.gz-419,"[['33783'], ['33789'], 'errors', 'errors', 'PROBLEM_COMPLICATION', 'PMC5658906.nxml.gz_186']"
PMC5658906.nxml.gz-685,"[['34186'], ['34203'], 'misclassification', 'misclassification', 'PROBLEM_COMPLICATION', 'PMC5658906.nxml.gz_191']"
