PMC2889879.nxml.gz-125,"[['13937'], ['13944'], 'unknown', 'unknown', 'FULL_UNKNOWN', 'PMC2889879.nxml.gz_84']"
PMC2889879.nxml.gz-134,"[['14112'], ['14123'], 'interpreted', 'interpreted', 'FULL_UNKNOWN', 'PMC2889879.nxml.gz_85']"
PMC2889879.nxml.gz-237,"[['31534', '31545'], ['31536', '31552'], 'No ... studies', 'no...studies', 'FULL_UNKNOWN', 'PMC2889879.nxml.gz_134']"
PMC2889879.nxml.gz-252,"[['32051'], ['32058'], 'but not', 'but_not', 'FULL_UNKNOWN', 'PMC2889879.nxml.gz_137']"
PMC2889879.nxml.gz-280,"[['32873', '32899'], ['32875', '32908'], 'no ... available', 'no...available', 'FULL_UNKNOWN', 'PMC2889879.nxml.gz_141']"
PMC2889879.nxml.gz-28585,"[['13963'], ['13990'], 'cannot draw any conclusions', 'full_unknown', 'full_unknown', 'PMC2889879.nxml.gz_84']"
PMC2889879.nxml.gz-316,"[['34046'], ['34053'], 'unknown', 'unknown', 'FULL_UNKNOWN', 'PMC2889879.nxml.gz_148']"
PMC2889879.nxml.gz-32,"[['2780'], ['2787'], 'unknown', 'unknown', 'FULL_UNKNOWN', 'PMC2889879.nxml.gz_16']"
PMC2889879.nxml.gz-380,"[['36497'], ['36508'], 'no baseline', 'full_unknown', 'full_unknown', 'PMC2889879.nxml.gz_165']"
PMC2889879.nxml.gz-452,"[['39334'], ['39346'], 'not included', 'full_unknown', 'full_unknown', 'PMC2889879.nxml.gz_183']"
PMC2889879.nxml.gz-469,"[['39931'], ['39945'], 'no information', 'full_unknown', 'full_unknown', 'PMC2889879.nxml.gz_188']"
PMC2889879.nxml.gz-477,"[['40135'], ['40142'], 'unknown', 'unknown', 'FULL_UNKNOWN', 'PMC2889879.nxml.gz_189']"
PMC2889879.nxml.gz-527,"[['41335'], ['41346'], 'do not have', 'full_unknown', 'full_unknown', 'PMC2889879.nxml.gz_196']"
PMC2889879.nxml.gz-538,"[['41636'], ['41647'], 'do not have', 'full_unknown', 'full_unknown', 'PMC2889879.nxml.gz_199']"
PMC2889879.nxml.gz-571,"[['43192'], ['43204'], 'There are no', 'there_are_no', 'FULL_UNKNOWN', 'PMC2889879.nxml.gz_209']"
PMC2889879.nxml.gz-573,"[['43202', '43213'], ['43204', '43220'], 'no ... studies', 'no...studies', 'FULL_UNKNOWN', 'PMC2889879.nxml.gz_209']"
PMC2889879.nxml.gz-98,"[['6014'], ['6022'], 'no study', 'full_unknown', 'full_unknown', 'PMC2889879.nxml.gz_36']"
